RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
548,STRAY CAT CAFÉ,35596,5866 WASHINGTON BLVD.,ARLINGTON,VA,22205,KEPT AT DESIGNATED LOCATION A/B NOT AUTHORIZED TO SELL,1,N,ALEXANDRIA,CONSENT SETTLEMENT,2/11/2011,,03/01/11,, $ 500.00 ,,,,,
41,CHAMPION BILLIARDS,49929,2620 SHIRLINGTON ROAD,ARLINGTON,VA,22206,FAILED TO HAVE DESIGNATED MANAGER ON DUTY; ADVERTISED HAPPY HOUR; UNAUTHORIZED MB,3,N,CHESAPEAKE,OFFER IN COMPROMISE,5/15/2010,,07/16/10,," $ 1,000.00 ",,,,,
456,BUSBOYS & POETS,48122,4251 CAMPBELL AVENUE,ARLINGTON,VA,22206,FAILED TO TIMELY SUBMIT MBAR,1,Y,ALEXANDRIA,CONSENT SETTLEMENT,8/31/2010,,01/21/11,, $ 500.00 ,,,,,
677,DESIGN CUISINE CATERS,54702,2659 S SHIRLIGNTON ROAD,ARLINGTON,VA,22206,KEPT A/B WHICH LICENSEE WAS NOT AUTHORIZED TO SELL.,1,N,ALEXANDRIA,CONSENT SETTLEMENT,4/18/2011,,05/16/11,, $ 500.00 ,,,,,
109,LUNA GRILL & DINER,52303,4024 CAMPBELL AVE,ARLINGTON,VA,22206,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,7/9/2010,,08/17/10,," $ 2,000.00 ",,,,,
165,7 ELEVEN STORE 2554 22343 B,54798,4689 KING ST,ARLINGTON,VA,22206,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,8/17/2010,,09/08/10,," $ 2,000.00 ",,,,,
64,YORKTOWN BISTRO,50151,5169 LEE HWY,ARLINGTON,VA,22207,CEASES TO QUALIFY AS A RESTAURANT,1,N,ALEXANDRIA,INITIAL HEARING,3/22/2010,6/30/2010,08/02/10,7," $ 1,000.00 ",,,,,
657,PASHA CAFÉ & PIZZARIA,27762,3911 LEE HWY,ARLINGTON,VA,22207,FAILED TO SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT,1,Y,ALEXANDRIA,INITIAL HEARING,6/30/2010,3/23/2011,05/04/11,7, $ 500.00 ,,,,,
318,SARAN INDIAN CUISINE,39633,5157 LEE HIGHWAY,ARLINGTON,VA,22207,FAILED TO TIMELY SUBMIT MBAR,1,Y,ALEXANDRIA,CONSENT SETTLEMENT,0817/2010,,11/30/10,, $ 500.00 ,,,,,
443,YORKTOWN BISTRO,50151,5169 LEE HWY,ARLINGTON,VA,22207,KEPT UNAUTHORIZED AB ON PREMISES; FAIL TO OBLITERATE MB STAMPS,2,Y,ALEXANDRIA,INITIAL HEARING,10/6/2010,12/10/2010,01/18/11,10," $ 1,500.00 ",,,,,
602,CAFÉ ASIA,7172,"1550 WILSON BLVD, SUITE 100",ARLINGTON,VA,22209,FAILED TO OBLITERATE MB STAMPS,1,Y,ALEXANDRIA,CONSENT SETTLEMENT,2/26/2011,,03/31/11,, $ 500.00 ,,,,,
737,VILLAGE BISTRO,55651,1723 WILSON BOULEVARD,ARLINGTON,VA,22209,"FAILED TO TIMELY SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT FOR YEAR ENDING FEB 28, 2011.",1,N,ALEXANDRIA,CONSENT SETTLEMENT,2/25/2011,,06/14/11,, $ 500.00 ,,,,,
279,TIVOLI,33964,1700 NORTH MOORE STREET,ARLINGTON,VA,22209,UNDER AGED BUYER,1,Y,ALEXANDRIA,CONSENT SETTLEMENT,10/15/2010,,11/15/10,," $ 2,000.00 ",,,,,
785,LA STRADA,51480,1905 MOUNT VERNON AVENUE,ALEXANDRIA,VA,22301,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,5/9/2011,,06/30/11,," $ 2,000.00 ",,,,,
680,RAMPARTS,26016,1700 FERN STREET,ALEXANDRIA,VA,22302,ALLOWED CONSUMPTION OF A/B BY AN INTOXICATED PERSON ON LICENSE PREMISES,1,N,ALEXANDRIA,CONSENT SETTLEMENT,3/25/2011,,05/16/11,," $ 2,000.00 ",,,,,
632,PARAISO LATINO,35940,4716 KING STREET,ALEXANDRIA,VA,22302,FAILED TO TIMELY SUBMIT MBAR,1,N,ALEXANDRIA,CONSENT SETTLEMENT,12/31/2010,,04/21/11,, $ 500.00 ,,,,,
217,UNWINED,75160,3690J KING STREET,ALEXANDRIA,VA,22302,UNDER AGED BUYER,1,N,ALEXANDRIA,OFFER IN COMPROMISE,7/9/2010,,10/08/10,," $ 1,500.00 ",,,,,
65,FAST EDDIES,54371,6220 RICHMOND HWY,ALEXANDRIA,VA,22303,CEASES TO QUALIFY AS A RESTAURANT- GROSS RECEIPTS LESS THAT 45% of MB SALES,1,N,ALEXANDRIA,INITIAL HEARING,3/22/2010,6/30/2010,08/02/10,10," $ 1,000.00 ",,,,,
655,PILARS RESTAURANT,28595,2249 HUNTINGTON AVE,ALEXANDRIA,VA,22303,FAILED TO TIMELY SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT,1,Y,ALEXANDRIA,INITIAL HEARING,10/31/2010,3/24/2011,05/04/11,7, $ 500.00 ,,,,,
150,THE VARIETY MART,17138,5850 CAMERON RUN TER.,ALEXANDRIA,VA,22303,UNDER AGED BUYER,1,N,ALEXANDRIA,APPEAL HEARING,3/20/2010,6/30/2010,8/26/2010,," $ 1,500.00 ",,,,,CIVIL PENALTY ONLY
134,LA CASA FAMILY RESTAURANT,45087,4551A DUKE ST,ALEXANDRIA,VA,22304,FAILED TO TIMELY SUBMIT MBAR,1,Y,ALEXANDRIA,CONSENT SETTLEMENT,6/1/2010,,08/18/10,, $ 500.00 ,,,,,
73,TASOS PIZZA & SUBS,40968,1041 W GLEBE RD,ALEXANDRIA,VA,22305,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,7/9/2010,,08/03/10,," $ 2,000.00 ",,,,,
558,ISLAS RESTAURANT,61275,7305 RICHMOND HWY,ALEXANDRIA,VA,22306,FAIL TO PAY CASH; MBAR,2,Y,ALEXANDRIA,INITIAL HEARING,10/23/2010,2/8/2011,03/14/10,7, $ 500.00 ,,,Y,,MB REVOKED
270,ISLAS RESTAURANT,61275,7305 RICHMOND HWY,ALEXANDRIA,VA,22306,FAILED TO HAVE DESIGNATED MANAGERS NAMES POSTED; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,N,ALEXANDRIA,INITIAL HEARING,5/21/2010,9/29/2010,11/04/10,,,,,,,
666,MIGUELITO CHICKEN,78024,6333 S KINGS HWY,ALEXANDRIA,VA,22306,FAILED TO SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT,1,Y,ALEXANDRIA,INITIAL HEARING,10/31/2010,4/4/2011,05/06/11,15," $ 1,000.00 ",7,,,,
69,MIGUELITO CHICKEN,78024,"6333 S KINGS HWY, STE C",ALEXANDRIA,VA,22306,FAILED TO TIMELY SUBMIT MBAR,1,Y,ALEXANDRIA,INITIAL HEARING,3/22/2010,6/30/2010,08/02/10,7, $ 650.00 ,,,,,
444,EL RINCON CATRACHO CHICKEN & STEAK,46654,2911 ARLINGTON DR,ALEXANDRIA,VA,22306,FAILED TO TIMELY SUBMIT MBAR,1,Y,ALEXANDRIA,INITIAL HEARING,5/31/2010,12/10/2010,01/18/11,10, $ 700.00 ,,,,,
598,EL TROPICO,50528,7850 RICHMOND HWY,ALEXANDRIA,VA,22306,FINANCIAL RESPONSIBILITY,1,N,ALEXANDRIA,INITIAL HEARING,9/2/2010,2/23/2011,03/29/11,10," $ 1,000.00 ",,,,,
68,VIA VENETO,325,1309 SHENANDOAH RD,ALEXANDRIA,VA,22308,KEPT AB NOT AUTHORIZED TO SELL ON PREMISES,1,N,ALEXANDRIA,INITIAL HEARING,2/19/2010,6/30/2010,08/02/10,7," $ 1,000.00 ",,,,,
247,CUCO LINDO RESTAURANT,62669,8428 RICHMOND HWY,ALEXANDRIA,VA,22309,APPLICANT CONVICTED OF FELONY < 5 YEARS,1,N,ALEXANDRIA,INITIAL HEARING,6/28/2010,9/16/2010,10/22/10,,,,,,,APPLICATION - GRANTED
250,II PARADISO TRATORIA ITALIANO,46760,8723A COOPER RD,ALEXANDRIA,VA,22309,FAILED TO TIMELY SUBMIT MBAR,1,N,ALEXANDRIA,INITIAL HEARING,3/31/2010,9/16/2010,10/22/10,7, $ 500.00 ,,,,,
2,ELSIES MAGIC SKILLET,32737,8166 RICHMOND DHWY,ALEXANDRIA,VA,22309,UNDER AGED BUYER,1,Y,ALEXANDRIA,APPEAL HEARING,9/23/2009,2/24/2010,7/7/2010,,,,,,,
242,ELISIES MAGIC SKILLET,32737,8166 RICHMOND HWY,ALEXANDRIA,VA,22309,UNDER AGED BUYER,1,Y,ALEXANDRIA,INITIAL HEARING,9/23/2009,8/3/2010,10/18/10,25," $ 2,000.00 ",5,,,,
141,VIVA TEQUILA RESTAURANT,64480,6141 FRANCONIA RD,ALEXANDRIA,VA,22310,KEPT AB NOT AUTHORIZED TO SELL ON PREMISES,1,N,ALEXANDRIA,CONSENT SETTLEMENT,7/4/2010,,08/24/10,, $ 500.00 ,,,,,
734,PIKE RESTAURANT,29051,6531 B LITTLE RIVER TURNPIKE,ALEXANDRIA,VA,22312,"FAILED TO TIMELY SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT FOR YEAR ENDING JAN. 31, 2011.",1,Y,ALEXANDRIA,CONSENT SETTLEMENT,1/31/2011,,06/14/11,," $ 1,000.00 ",,,,,
522,SHOPPERS FOOD W/H  #2652,9413,6200-A  LITTLE RIVER TURNPIKE,ALEXANDRIA,VA,22312,UNDER AGED BUYER,1,Y,ALEXANDRIA,CONSENT SETTLEMENT,12/7/2010,,02/18/11,," $ 2,000.00 ",,,,,
549,7 ELEVEN STORE 2554 25143B,52291,6464 LINCOLNIA RD,ALEXANDRIA,VA,22312,UNDER AGED BUYER,1,Y,ALEXANDRIA,INITIAL HEARING,8/6/2010,1/31/2011,03/01/11,25," $ 3,000.00 ",,,,,
228,GADSBYS TAVERN,11432,138 N ROYAL ST,ALEXANDRIA,VA,22314,CEASES TO QUALIFY FOR CATERERS LICENSE,1,N,ALEXANDRIA,INITIAL HEARING,3/22/2010,9/2/2010,10/08/10,,,,,,Y,DISMISSED
489,THE CARLYLE CLUB,49319,411 JOHN CARLYLE ST,ALEXANDRIA,VA,22314,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,1,N,ALEXANDRIA,INITIAL HEARING,7/31/2010,1/5/2011,02/10/11,,,,12,,,
248,FOSTERS GRILLE,64319,2004 EISENHOWER AVE,ALEXANDRIA,VA,22314,FAILED TO QUALIFY AS RESTAURANT ,1,N,ALEXANDRIA,INITIAL HEARING,8/2/2010,9/16/2010,10/22/10,,,,,,,APPLICATION - GRANTED
732,PINES OF FLORENCE,11715,1300 KING STREET,ALEXANDRIA,VA,22314,"FAILED TO TIMELY SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT FOR YEAR ENDING FEB 29, 2011",1,Y,ALEXANDRIA,CONSENT SETTLEMENT,5/11/2011,,06/14/11,, $ 500.00 ,,,,,
623,OLD TOWN GROCERY & CARRY OUT,67001,809 PENDLETON ST,ALEXANDRIA,VA,22314,"PLACE TO BE OCCUPIED BY THE APPLICANT IS SO LOCATED WITH RESPECT TO A RESIDENTIAL AREA THAT THE OPERATION UNDER THE LICENSE WILL ADVERSELY AFFECT REAL PROPERTY VALUES; THE APPLICANT IS UNABLE TO SPEAK, UNDERSTAND, READ AND WRITE THE ENGLISH LANGUAGE",2,N,ALEXANDRIA,INITIAL HEARING,12/8/2010,3/11/2011,04/13/11,,,,,,,APPLICATION - GRANTED WITH CONDITIONS/RESTRICTIONS
84,FOSTERS GRILLE,64319,2004 EISENHOWER AVE,ALEXANDRIA,VA,22314,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,7/9/2010,,08/05/10,," $ 2,000.00 ",,,,,
649,GIANT FOOD STORE 777,7807,7558 TELEGRAPH ROAD,ALEXANDRIA,VA,22315,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,3/6/2011,,05/03/11,," $ 2,000.00 ",,,,,
307,HANDY MART,50830,3054 PLANK ROAD,FREDERICKSBURG,VA,22401,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,9/20/2010,,11/12/10,," $ 2,000.00 ",,,,,
33,7 ELEVEN STORE 2515 18552E,44948,1613 DIXON ST,FREDERICKSBURG,VA,22401,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/16/2010,,07/21/10,," $ 2,000.00 ",,,,,
521,7 ELEVEN STORE 2515-25566E,44765,940 AMARET STREET,FREDERICKSBURG,VA,22401,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,23/13/10,,02/18/11,," $ 2,000.00 ",,,,,
117,JOES CRAB SHACK,48552,2805 PLANK ROAD,FREDERICKSBURG,VA,22401,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,6/16/2010,,08/18/10,," $ 1,500.00 ",,,,,
530,EXPRESS FOOD MART,43642,811 WILLIAM STREET,FREDERICKSBURG,VA,22401,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,12/13/2011,,02/17/11,15,,,,,,
204,PLAZA LATINA MARKET,18674,2190 PIMMIT DR,FALLS CHURCH,VA,22403,UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,8/23/2010,,09/30/10,," $ 2,000.00 ",,,,,
494,WAWA FOOD MARKET #688,18394,275 BUTLER ROAD,FREDERICKSBURG,VA,22405,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/20/2010,,02/10/11,," $ 2,000.00 ",,,,,
525,7 ELEVEN STORE #2515-28422C,40754,552 WHITE OAK ROAD,FREDERICKSBURG,VA,22405,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/20/2010,,02/18/11,," $ 2,000.00 ",,,,,
152,INTERSTATE SERVICE CENTER,71203,535 WARRENTON ROAD,FREDERICKSBURG,VA,22406,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,4/5/2010,,08/27/10,," $ 1,500.00 ",,,,,
429,FREDERICKSBURG LODGE 1655 LOOM,1635,11917 CHERRY RD,FREDERICKSBURG,VA,22407,DESIGNATED MANAGER- APPLICATION TO APPROVE,1,N,RICHMOND,INITIAL HEARING,7/1/2010,12/7/2010,01/11/11,,,,12,,,APPLICATION - GRANTED
243,Q-BALL CAFÉ,47764,960 BRAGG RD,FREDERICKSBURG,VA,22407,FAILED TO POST DESIGNATED MANAGER LIST,1,N,RICHMOND,INITIAL HEARING,11/9/2009,9/14/2010,10/18/10,,,,24,,,APPLICATION - MNGR APPROVED WITH PROBATION
624,7 ELEVEN STORE 2515 32910B,49944,4640 LEE HILL SCHOOL DR,FREDERICKSBURG,VA,22408,JAMES A HOWELL HAS BEEN CONVICTED OF A FELONY OR ANY CRIME INVOLVING MORAL TURPITUDE WHICH WOULD DISQUALIFY HIM AS AN EMPLOYEE,1,N,RICHMOND,INITIAL HEARING,2/8/2011,3/15/2011,04/13/11,,,,,,,APPLICATION - EMPLOYEE APPROVED
576,HARD TIMES CAFÉ,29703,"5099 JEFFERSON DAVIS HWY,STE D",FREDERICKSBURG,VA,22408,UNDER AGED BUYER,1,N,RICHMOND,APPEAL HEARING,4/7/2010,11/3/2010,03/17/11,,,,,,Y,
10,CENTER CROSS TEXACO,63016,31862 TIDEWATER TRL,CENTER CROSS,VA,22437,KEPT AB ON PREMISES WHILE APP PENDING; SELLING WHILE APP PENDING; FINANCIAL RESPONSIBILITY; FAIL TO COMPY W/ FILING PROPER PAPERWORK,4,N,RICHMOND,INITIAL HEARING,9/28/2009,6/7/2010,7/13/2010,,,,,,,APPLICATION GRANTED W/RESTRICTIONS
12,DUNNSVILLE EXPRESS,63015,26959 TIDEWATER TRL,DUNNSVILLE,VA,22454,KEPT AB ON PREMISES WHILE APP PENDING; SELLING WHILE APP PENDING; FINANCIAL RESPONSIBILITY; NOT LEGITIMATE OWNER,4,N,RICHMOND,INITIAL HEARING,9/28/2009,6/7/2010,7/13/2010,,,,,,,APPLICATION GRANTED W/RESTRICTIONS
295,VINO CURIOSO WINE FACTORY,48275,0 GAINES LN,HUSTLE,VA,22476,FAILED TO FILE WHOLESALERS TAX REPORT,1,N,RICHMOND,INITIAL HEARING,2/17/2010,10/15/2010,11/16/10,7, $ 500.00 ,,,,,
706,CLEARWATER GRILL,38494,4288 GERMANNA HWY,LOCUST GROVE,VA,22508,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,4/15/2011,,05/31/11,," $ 1,500.00 ",,,,,MANAGER TO TAKE MART TRAINING
311,LAKE OF THE WOODS CLUB HOUSE,31963,102 LAKEVIEW PARKWAY,LOCUST GROVE,VA,22508,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/8/2010,,11/12/10,," $ 2,000.00 ",,,,,
640,CHELSEA JO'S AT THE LAKE,12030,5152 COURTHOUSE RD,SPOTSYLVANIA,VA,22551,MARYANNE PRITCHETT HAS BEEN CONVICTED OF A FELONY OR ANY CRIME INVOLVING MORAL TURPITUDE WHICH WOULD DISQUALIFY HER AS AN EMPLOYEE ,1,N,RICHMOND,INITIAL HEARING,2/23/2009,3/16/2011,04/25/11,,,,,,,APPLICATION - EMPLOYEE APPROVED
569,HOT PLATE CAFÉ,65498,8902 COURTHOUSE RD,SPOTSYLVANIA,VA,22553,FAILS TO QUALIFY AS RESTAURANT,1,Y,RICHMOND,INITIAL HEARING,1/5/2011,2/11/2011,03/16/11,,,,,,,APPLICATION- REFUSED
46,STRATFORD HALL PLANTATAION DINING RM,33413,483 GREAT HOUSE RD,STRATFORD,VA,22558,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/10/2010,,07/23/10,," $ 2,000.00 ",,,,,
11,QUEEN STREET EXPRESS,63014,115 CHURCH  LANE,TAPPAHANNOCK,VA,22560,KEPT AB ON PREMISES WHILE APP PENDING; SELLING WHILE APP PENDING; FINANCIAL RESPONSIBILITY; FAIL TO COMPY W/ FILING PROPER PAPERWORK; LEGITMATE OWNER,5,N,RICHMOND,INITIAL HEARING,2/19/2010,6/7/2010,7/13/2010,,,,,,,APPLICATION GRANTED W/RESTRICTIONS
756,QUEEN STREET EXPRESS,63014,115 CHURCH LANE,TAPPAHANNOCK,VA,22560,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,5/26/2011,,06/21/11,," $ 2,000.00 ",,,,,
210,BOS BELLY BARN,70553,1217 BERRYVILLE AVE,WINCHESTER,VA,22601,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,8/18/2010,,10/05/10,," $ 2,000.00 ",,,,,
464,BOS BELLY BARN,53477,202 E. CORK STREET,WINCHESTER,VA,22601,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/10/2010,,01/26/11,," $ 2,000.00 ",,,,,
467,HANDY MART #6,11967,2605 VALLEY AVENUE,WINCHESTER,VA,22601,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/10/2010,,01/26/11,," $ 2,000.00 ",,,,,
114,T G I FRIDAYS,50045,111 E. TEVIS STREET,WINCHESTER,VA,22601,UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,3/2/2010,,08/18/10,," $ 6,000.00 ",,,,,
53,ALOFT WINCHESTER,64014,1055 MILLWOOD PIKE,WINCHESTER,VA,22602,FAILED TO QUALIFY AS RESTAURANT - WB AND MB ,2,N,STAUNTON,INITIAL HEARING,6/11/2010,7/22/2010,07/28/10,,,,,,,APPLICATION - GRANTED
535,EAST SIDE RAW BAR & GRILL,51149,1815 MILLWOOD PIKE,WINCHESTER,VA,22602,PURCHASED A/B FOR OTHER THAN CASH,1,Y,STAUNTON,CONSENT SETTLEMENT,1/11/2011,,02/25/11,, $ 250.00 ,,,,,
323,GREENWOOD GROCERY & DELI,34809,1893 SENSENY ROAD,WINCHESTER,VA,22602,UNDER AGED BUYER,1,Y,STAUNTON,CONSENT SETTLEMENT,10/1/2010,,11/30/10,," $ 2,000.00 ",,,,,
281,APPLEBEES NEIGHBORHOOD GRILL & BAR,50483,150 CROCK WELLS MILL DRIVE,WINCHESTER,VA,22603,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/8/2010,,11/15/10,," $ 2,000.00 ",,,,,
286,FOSTERS GRILLE,56416,"419 GATEWAY DR., STE 1",WINCHESTER,VA,22603,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,10/8/2010,,11/22/10,," $ 1,000.00 ",,,,,
56,BATTLETOWN INN,42170,102 W. MAIN STREET,BERRYVILLE,VA,22611,UNDER AGED BUYER,1,N,STAUNTON,APPEAL HEARING,10/8/2009,3/17/2010,7/29/2010,25," $ 2,000.00 ",,,,,
285,XPRESS STOP,75088,9181 N FREDERICK PIKE,CROSS JUNCTION,VA,22625,UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,10/5/2010,,11/22/10,," $ 1,500.00 ",,,,,
457,ROYAL PIT STOP AND DELI LLC,61798,507 N ROYAL AVE,FRONT ROYAL,VA,22630,"APPLICANT CONVICTED OF LAW APPLICABLE TO MANUFACTURE, TRANSP., POSS, USE OR SALE OF AB",1,N,STAUNTON,INITIAL HEARING,11/10/2010,12/14/2010,01/20/11,,,,,,,APPLICATION GRANTED
348,STONEWALL JACKSON RESTAURANT,61348,915 N ROYAL AVE,FRONT ROYAL,VA,22630,APPLICANT MISREPRESENTED MATERIAL FACT TO ABC BOARD,1,N,STAUNTON,INITIAL HEARING,9/9/2010,11/19/2010,12/07/10,,,,,,,APPLICATION - LICENSE GRANTED
175,THE WINE AND DUCK,49898,117 E MAIN ST,FRONT ROYAL,VA,22630,CEASES TO QUALIFY AS A RESTAURANT,1,N,STAUNTON,INITIAL HEARING,2/28/2010,8/6/2010,09/09/10,7, $ 750.00 ,,,,,
670,ROYS EXPRESS,32911,239 N ROYAL AVE,FRONT ROYAL,VA,22630,FAILED TO HAVE DESIGNATED MANAGER PRESENT AND IN ACTUAL CHARGE OF THE LICENSED BUSINESS,1,N,STAUNTON,INITIAL HEARING,3/1/2011,4/7/2011,05/09/11,7, $ 500.00 ,,,,,
577,YAMAFUJI JAPANESE RESTAURANT,59553,241 CHESTER STREET,FRONT ROYAL,VA,22630,FAILED TO TIMELY SUBMIT MBAR,1,N,STAUNTON,CONSENT SETTLEMENT,9/30/2010,,03/21/11,7,,,,,,
504,WINGS TO GO,63537,433 SOUTH ST,FRONT ROYAL,VA,22630,LACK OF RESPECT FOR LAW AND ORDER,1,N,STAUNTON,INITIAL HEARING,7/30/2010,11/8/2010,02/11/11,,,,,,,DESIGNATED MANAGER - DISAPPROVED
751,ROBINSONS GROCERY STORE,9405,603 E 6TH ST,FRONT ROYAL,VA,22630,"LICENSEE FAILED TO HAVE A DESIGNATED MANAGER PRESENT AND IN ACTUAL CHARGE OF THE LICENSED BUSINESS; LICENSEE IS UNABLE TO SPEAK, UNDERSTAND, READ AND WRITE THE ENGLISH LANGUAGE IN A REASONABLY SATISFACTORY MANNER",2,N,STAUNTON,INITIAL HEARING,3/8/2011,5/5/2011,06/14/11,7, $ 500.00 ,,,,Y,1 CHARGE DISMISSED
445,SOUL MOUNTAIN RESTAURANT,44832,300 E MAIN ST,FRONT ROYAL,VA,22630,PURCHASE A/B EXCEPT FOR CASH,1,N,STAUNTON,INITIAL HEARING,10/8/2010,12/14/2010,01/18/11,7, $ 250.00 ,,,,,
18,GREAT WALL,11702,782 SHOPPING CENTER RD,STRASBURG,VA,22657,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,5/6/2010,,7/7/2010,25,,,,,,
484,SPRING HOUSE TAVERN,11170,325 S MAIN STREET,WOODSTOCK,VA,22664,LICENSEE ALLOWED LOITERING BY INTOXICATED PATRON; ALLOWED INTOXICATED PERSON TO CONSUME ALOHOLIC BEVERAGES ON PREMISES.,2,Y,STAUNTON,CONSENT SETTLEMENT,12/4/2010,,02/01/11,," $ 2,500.00 ",,,,,
8,ANTHONYS PIZZA & RESTAURANT OF WOODSTOCK,64438,121 S MAIN ST,WOODSTOCK,VA,22664,SOLD A/B WHILE APPLICATION PENDING; KEEPING UNAUTHORIZED A/B ON PREMISES,2,N,STAUNTON,INITIAL HEARING,1/1/2010,6/17/2010,07/13/10,,,,12,,,
585,DUKES GENERAL STORE,42886,14094 RIXEYVILLE ROAD,CULPEPER,VA,22701,UNDER AGED BUYER,1,N,STAUNTON,APPEAL HEARING,10/1/2010,12/15/2010,03/23/11,," $ 1,000.00 ",,6,,,
272,E E WINE INC ,16762,10076 JAMES MADISON HWY,BEALTON,VA,22712,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,10/1/2010,,11/08/10,," $ 2,000.00 ",,,,,
603,BOSTON GENERAL STORE,39793,6276 SPERRYVILLE PIKE,BOSTON,VA,22713,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/9/2011,,03/31/11,," $ 2,000.00 ",,,,,
93,211 QUICKE MART,71110,12663 LEE HWY,WASHINGTON,VA,22747,UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,3/2/2010,7/9/2010,08/11/10,30," $ 3,000.00 ",10,,,,
378,PUEBLO GRANDE MEXICAN GRILL,55509,2455 S MAIN ST,HARRISONBURG,VA,22801,ALLOWED UNDERAGE CONSUMPTION OF AB,1,N,STAUNTON,INITIAL HEARING,5/9/2010,11/8/2010,12/21/10,25," $ 2,000.00 ",,,,,
540,FINNIGANS COVE,75352,30 W WATER ST,HARRISONBURG,VA,22801,APPLICANT CONVICTED OF POSS/ USE OF AB,1,N,STAUNTON,INITIAL HEARING,10/8/2010,1/19/2011,02/24/11,10," $ 1,000.00 ",,,,,
115,BOURBON STREET ON MAIN,39814,1588 S. MAIN STREET,HARRISONBURG,VA,22801,CAUSE EXISTS FOR ABC BOARD TO REFUSE LICENSE - PUBLIC SAFETY; CONSUMPTION BY EMPLOYEE ON DUTY,2,N,STAUNTON,OFFER IN COMPROMISE,5/21/2010,,08/18/10,,,,,,,APPLICATION GRANTED - RESTRICTION PLACED ON LICENSE-NO SALE OR CONSUMPTION OF AB'S BETWEEN MIDNIGHT AND 2:00 A.M.
266,FOOD MART,43210,953 SOUTH HIGH STREET,HARRISONBURG,VA,22801,"LICENSEE, OFFICER, DIRECTOR OWNING 10% OF CAPITAL STOCK CONVICTED FELON; LICENSEE NOT A PERSON OF GOOD MORAL CHARACTER OR REPUTE",2,N,STAUNTON,APPEAL HEARING,5/18/2010,9/2/2010,11/03/10, ,   , , ,Y,,APPLICATION - LICENSE REFUSED -  12 MONTH RULE INVOKED
614,KROGER #310,77996,1790 EAST MARKET STREET,HARRISONBURG,VA,22801,UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/18/2011,,04/05/11,," $ 2,000.00 ",,,,,
