"FIPS"	"STATE"	"NAME"	"ID"	"VERSION"	"START_DATE"	"END_DATE"	"CREATION_OR_CHANGE"	"CITATION"	"START_N"	"END_N"	"DATASET"
"51149"	"VA"	"PRINCE GEORGE"	"vas_princegeorge"	"1"	23 04 1703 0:00:00	16 12 1720 0:00:00	"PRINCE GEORGE created from CHARLES CITY."	"(Winfree, 11-12)"	17030423	17201216	"VA_AtlasHCB"
"51036"	"VA"	"CHARLES CITY"	"vas_charlescity"	"2"	23 04 1703 0:00:00	31 12 1720 0:00:00	"CHARLES CITY lost to creation of PRINCE GEORGE."	"(Winfree, 11-12)"	17030423	17201231	"VA_AtlasHCB"
"51015"	"VA"	"AUGUSTA"	"vas_augusta"		31 12 1745 0:00:00		"[1745] AUGUSTA fully organized, detached from ORANGE."	"(Robinson, 74)"	17451231		"VA_AtlasHCB"
"51069"	"VA"	"FREDERICK"	"vas_frederick"		31 12 1743 0:00:00		"[1743] FREDERICK fully organized, detached from ORANGE."	"(Robinson, 79)"	17431231		"VA_AtlasHCB"
					17 10 1746 0:00:00		"Royal commissioners placed a marker, the Fairfax Stone, at the headspring of the north branch of the Potomac River to identify it as the source of the Potomac (officially designated in 1736) and, therefore, the western limit of Maryland with Virginia."	"(Paullin, 78; Van Zandt, 88, 94)"	17461017		"VA_AtlasHCB"
"51095"	"VA"	"JAMES CITY"	"vas_jamescity"		15 12 1769 0:00:00		"Boundary between JAMES CITY and YORK clarified [no change]."	"(Hening, 8:405-406)"	17691215		"VA_AtlasHCB"
"51159"	"VA"	"RICHMOND"	"vas_richmond"		20 12 1738 0:00:00		"Boundaries of RICHMOND with WESTMORELAND and KING GEORGE clarified [no discernible change]."	"(Eaton, 1-2)"	17381220		"VA_AtlasHCB"
"51099"	"VA"	"KING GEORGE"	"vas_kinggeorge"		20 12 1738 0:00:00		"Boundaries of KING GEORGE with RICHMOND and WESTMORELAND clarified [no discernible change]."	"(Eaton, 1-2)"	17381220		"VA_AtlasHCB"
"54053"	"WV"	"MASON (W. Va.)"	"wvs_mason"		07 01 1824 0:00:00		"Boundary between MASON (W. Va.) and KANAWHA (W. Va.) clarified [no discernible change]."	"(Va. Acts 1823-1824, ch. 75, sec. 1/p. 81)"	18240107		"VA_AtlasHCB"
"54065"	"WV"	"MORGAN (W. Va.)"	"wvs_morgan"		01 03 1821 0:00:00		"Boundary between MORGAN (W. Va.) and HAMPSHIRE (W. Va.) clarified [no change]."	"(Va. Acts 1820-1821, ch. 102, sec. 1/pp. 120-121)"	18210301		"VA_AtlasHCB"
"51105"	"VA"	"LEE"	"vas_lee"		14 01 1813 0:00:00		"Boundary between LEE and RUSSELL clarified [no change]."	"(Va. Acts 1812-1813, ch. 86, sec. 1/pp. 110-111)"	18130114		"VA_AtlasHCB"
"51105"	"VA"	"LEE"	"vas_lee"		17 12 1814 0:00:00		"Boundary between LEE and SCOTT clarified [no change]."	"(Va. Acts 1814-1815, ch. 39, sec. 1/p. 87)"	18141217		"VA_AtlasHCB"
"21067"	"KY"	"FAYETTE (Ky.)"	"kys_fayette"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; FAYETTE became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
"21137"	"KY"	"LINCOLN (Ky.)"	"kys_lincoln"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; LINCOLN became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
"21151"	"KY"	"MADISON (Ky.)"	"kys_madison"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; MADISON became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
"21161"	"KY"	"MASON (Ky.)"	"kys_mason"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; MASON became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
"21167"	"KY"	"MERCER (Ky.)"	"kys_mercer"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; MERCER became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
"21179"	"KY"	"NELSON (Ky.)"	"kys_nelson"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; NELSON became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
"21239"	"KY"	"WOODFORD (Ky.)"	"kys_woodford"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; WOODFORD became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
"51075"	"VA"	"GOOCHLAND"	"vas_goochland"		31 10 1785 0:00:00		"[October 1785] Boundary between GOOCHLAND and FLUVANNA redefined [no change]."	"(Hening, 12:71)"	17851031		"VA_AtlasHCB"
"21111"	"KY"	"JEFFERSON (Ky.)"	"kys_jefferson"		01 08 1782 0:00:00		"JEFFERSON (Ky.) became part of Kentucky District, a special judicial district created to serve Virginians living west of the Allegheny Mountains. Its extent was described only in terms of the counties it encompassed. This District became the state of Kentucky in 1792."	"(Hening, 11:85)"	17820801		"VA_AtlasHCB"
"21137"	"KY"	"LINCOLN (Ky.)"	"kys_lincoln"		01 08 1782 0:00:00		"LINCOLN (Ky.) became part of Kentucky District, a special judicial district created to serve Virginians living west of the Allegheny Mountains. Its extent was described only in terms of the counties it encompassed. This District became the state of Kentucky in 1792."	"(Hening, 11:85)"	17820801		"VA_AtlasHCB"
"51036"	"VA"	"CHARLES CITY"	"vas_charlescity"	"1"	31 12 1634 0:00:00	22 04 1703 0:00:00	"[1634] CHARLES CITY created as one of the original eight shires (counties)."	"(Hening, 1:224; Tyler, 197-198)"	16341231	17030422	"VA_AtlasHCB"
"51199"	"VA"	"CHARLES RIVER"	"vas_york"	"1"	31 12 1634 0:00:00	30 12 1643 0:00:00	"[1634] CHARLES RIVER (now YORK) created as one of the original eight shires (counties)."	"(Hening, 1:224; Tyler, 197-198)"	16341231	16431230	"VA_AtlasHCB"
"51055"	"VA"	"ELIZABETH CITY (extinct)"	"vas_elizabethcity"	"1"	31 12 1634 0:00:00	30 12 1636 0:00:00	"[1634] ELIZABETH CITY (extinct) created as one of the original eight shires (counties)."	"(Hening, 1:224; Tyler, 197-198)"	16341231	16361230	"VA_AtlasHCB"
"51087"	"VA"	"HENRICO"	"vas_henrico"	"1"	31 12 1634 0:00:00	30 04 1728 0:00:00	"[1634] HENRICO created as one of the original eight shires (counties)."	"(Hening, 1:224; Tyler, 197-198)"	16341231	17280430	"VA_AtlasHCB"
"51095"	"VA"	"JAMES CITY"	"vas_jamescity"	"1"	31 12 1634 0:00:00	30 12 1652 0:00:00	"[1634] JAMES CITY created as one of the original eight shires (counties)."	"(Hening, 1:224; Tyler, 197-198)"	16341231	16521230	"VA_AtlasHCB"
"51093"	"VA"	"WARROSQUYOAKE"	"vas_isleofwight"	"1"	31 12 1634 0:00:00	30 12 1637 0:00:00	"[1634] WARROSQUYOAKE (now ISLE OF WIGHT) created as one of the original eight shires (counties)."	"(Hening, 1:224; Tyler, 197-198)"	16341231	16371230	"VA_AtlasHCB"
"51189"	"VA"	"WARWICK RIVER"	"vas_warwick"	"1"	31 12 1634 0:00:00	30 12 1643 0:00:00	"[1634] WARWICK RIVER (later WARWICK, extinct) created as one of the original eight shires (counties)."	"(Hening, 1:224; Tyler, 197-198)"	16341231	16431230	"VA_AtlasHCB"
	"VA"	"LOWER NORFOLK (extinct)"	"vas_lowernorfolk"		31 12 1640 0:00:00		"[1640] Boundaries between LOWER NORFOLK (extinct) and UPPER NORFOLK (later NANSEMOND, extinct) redefined [no change]."	"(Hening, 1:228, 247; Robinson, 197-198)"	16401231		"VA_AtlasHCB"
"51123"	"VA"	"UPPER NORFOLK"	"vas_nansemond"		31 12 1640 0:00:00		"[1640] UPPER NORFOLK (later NANSEMOND, extinct) boundaries redefined [no change]."	"(Hening, 1:228, 247; Robinson, 197-198)"	16401231		"VA_AtlasHCB"
"51093"	"VA"	"ISLE OF WIGHT"	"vas_isleofwight"		31 12 1647 0:00:00		"[1647] Boundary between ISLE OF WIGHT and NANSEMOND (extinct) clarified [no change]."	"(Robinson, 198)"	16471231		"VA_AtlasHCB"
"51181"	"VA"	"SURRY"	"vas_surry"		06 08 1701 0:00:00		"Southern boundary of SURRY clarified [no change]."	"(Winfree, 2-3)"	17010806		"VA_AtlasHCB"
"51036"	"VA"	"CHARLES CITY"	"vas_charlescity"		06 08 1701 0:00:00		"Southern boundary of CHARLES CITY clarified [no change]."	"(Winfree, 2-3)"	17010806		"VA_AtlasHCB"
"51181"	"VA"	"SURRY"	"vas_surry"		29 05 1702 0:00:00		"Boundaries of  SURRY clarified [no change]."	"(Winfree, 8-9)"	17020529		"VA_AtlasHCB"
"51036"	"VA"	"CHARLES CITY"	"vas_charlescity"		29 05 1702 0:00:00		"Boundaries of CHARLES CITY clarified [no change]."	"(Winfree, 8-9)"	17020529		"VA_AtlasHCB"
"51123"	"VA"	"NANSEMOND (extinct)"	"vas_nansemond"		29 05 1702 0:00:00		"Boundaries of NANSEMOND (extinct) clarified [no change]."	"(Winfree, 8-9)"	17020529		"VA_AtlasHCB"
"51075"	"VA"	"GOOCHLAND"	"vas_goochland"		15 04 1730 0:00:00		"Boundary between GOOCHLAND and BRUNSWICK clarified [no change]."	"(Va. Exec. Jour., 4:216)"	17300415		"VA_AtlasHCB"
"51199"	"VA"	"YORK"	"vas_york"		15 12 1769 0:00:00		"Boundary between YORK and JAMES CITY clarified [no change]."	"(Hening, 8:405-406)"	17691215		"VA_AtlasHCB"
"51003"	"VA"	"ALBEMARLE"	"vas_albemarle"		31 01 1770 0:00:00		"Islands in the Fluvanna [James] River were assigned to ALBEMARLE [location unknown, not mapped]."	"(Hening, 8:395-398)"	17700131		"VA_AtlasHCB"
"51009"	"VA"	"AMHERST"	"vas_amherst"		31 01 1770 0:00:00		"Islands in the Fluvanna [James] River were assigned to AMHERST [location unknown, not mapped]."	"(Hening, 8:395-398)"	17700131		"VA_AtlasHCB"
"51095"	"VA"	"JAMES CITY"	"vas_jamescity"		23 06 1770 0:00:00		"JAMES CITY gained small area from YORK [not mapped]."	"(Hening 8:419-420)"	17700623		"VA_AtlasHCB"
"51199"	"VA"	"YORK"	"vas_york"		23 06 1770 0:00:00		"YORK lost small area to JAMES CITY [not mapped]."	"(Hening 8:419-420)"	17700623		"VA_AtlasHCB"
	"VA"	"KENTUCKY (extinct)"	"vas_kentucky"		01 11 1780 0:00:00		"KENTUCKY lost to creation of FAYETTE (Ky.), JEFFERSON (Ky.), and LINCOLN (Ky.); KENTUCKY County eliminated."	"(Hening, 10:315-317)"	17801101		"VA_AtlasHCB"
"51085"	"VA"	"HANOVER"	"vas_hanover"		01 11 1788 0:00:00		"Boundary between HANOVER and HENRICO redefined [no change]."	"(Hening, 12:620-621)"	17881101		"VA_AtlasHCB"
"51087"	"VA"	"HENRICO"	"vas_henrico"		01 11 1788 0:00:00		"Boundary between HENRICO and HANOVER redefined [no change]."	"(Hening, 12:620-621)"	17881101		"VA_AtlasHCB"
					30 03 1791 0:00:00		"The United States created an unnamed district (now the District of Columbia) to be the seat of the federal government. It was created from FAIRFAX, MONTGOMERY (Md.), and PRINCE GEORGES (Md.). The district was a square with each corner at a point of the compass (north, east, south, and west) with each side ten miles long. Until 27 February 1801, when Congress created two county in the district to provide local government in the district, the laws and county jurisdictions of Maryland and Virginia continued in the ceded areas."	"(Richardson, 1:102; Van Zandt, 88, 90)"	17910330		"VA_AtlasHCB"
"51071"	"VA"	"GILES"	"vas_giles"		18 03 1836 0:00:00		"GILES gained small area from TAZEWELL to accommodate local landowner [not mapped]."	"(Va. Acts 1835-1836, ch. 21, sec. 1/p. 24)"	18360318		"VA_AtlasHCB"
"51185"	"VA"	"TAZEWELL"	"vas_tazewell"		18 03 1836 0:00:00		"TAZEWELL lost small area to GILES to accommodate local landowner [not mapped]."	"(Va. Acts 1835-1836, ch. 21, sec. 1/p. 24)"	18360318		"VA_AtlasHCB"
"51155"	"VA"	"PULASKI"	"vas_pulaski"		07 01 1840 0:00:00		"Boundary between PULASKI and MONTGOMERY clarified [no change]."	"(Va. Acts 1839-1840, ch. 35, sec. 1/pp. 35-36)"	18400107		"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"		07 01 1840 0:00:00		"Boundary between MONTGOMERY and PULASKI clarified [no change]."	"(Va. Acts 1839-1840, ch. 35, sec. 1/pp. 35-36)"	18400107		"VA_AtlasHCB"
"54049"	"WV"	"MARION (W. Va.)"	"wvs_marion"		24 03 1843 0:00:00		"Boundaries of MARION (W. Va.) clarified [no discernible change]."	"(Va. Acts 1842-1843, ch. 55, sec. 1/p. 40)"	18430324		"VA_AtlasHCB"
"54055"	"WV"	"MERCER (W. Va.)"	"wvs_mercer"		13 03 1847 0:00:00		"Boundaries of MERCER (W. Va.) clarified [no discernible change]."	"(Va. Acts 1846-1847, ch. 59, sec. 1/pp. 57-58)"	18470313		"VA_AtlasHCB"
"54049"	"WV"	"MARION (W. Va.)"	"wvs_marion"		15 03 1847 0:00:00		"Boundary between MARION (W. Va.) and MONONGALIA (W. Va.) clarified [no change]."	"(Va. Acts 1846-1847, ch. 58, sec. 1/p. 57)"	18470315		"VA_AtlasHCB"
"54061"	"WV"	"MONONGALIA (W. Va.)"	"wvs_monongalia"		15 03 1847 0:00:00		"Boundary between MONONGALIA (W. Va.) and MARION (W. Va.) clarified [no change]."	"(Va. Acts 1846-1847, ch. 58, sec. 1/p. 57)"	18470315		"VA_AtlasHCB"
"54019"	"WV"	"FAYETTE (W. Va.)"	"wvs_fayette"	"5"	23 01 1850 0:00:00	20 03 1850 0:00:00	"FAYETTE (W. Va.) lost to creation of RALEIGH (W. Va.)."	"(Va. Acts 1849-1850, Dec. reg. sess., ch. 24, sec. 1/pp. 19-21)"	18500123	18500320	"VA_AtlasHCB"
"54081"	"WV"	"RALEIGH (W. Va.)"	"wvs_raleigh"	"1"	23 01 1850 0:00:00	15 02 1871 0:00:00	"RALEIGH (W. Va.) created by Virginia from FAYETTE (W. Va.)."	"(Va. Acts 1849-1850, Dec. reg. sess., ch. 24, sec. 1/pp. 19-21)"	18500123	18710215	"VA_AtlasHCB"
"54109"	"WV"	"WYOMING (W. Va.)"	"wvs_wyoming"	"1"	26 01 1850 0:00:00	19 02 1858 0:00:00	"WYOMING (W. Va.) created by Virginia from LOGAN (W. Va.)."	"(Va. Acts 1849-1850, Dec. reg. sess., ch. 25, sec. 1/pp. 21-24)"	18500126	18580219	"VA_AtlasHCB"
"54045"	"WV"	"LOGAN (W. Va.)"	"wvs_logan"	"6"	26 01 1850 0:00:00	03 03 1868 0:00:00	"LOGAN (W. Va.) lost to creation of WYOMING (W. Va.)."	"(Va. Acts 1849-1850, Dec. reg. sess., ch. 25, sec. 1/pp. 21-24)"	18500126	18680303	"VA_AtlasHCB"
"51191"	"VA"	"WASHINGTON"	"vas_washington"		03 03 1901 0:00:00		"WASHINGTON gained from SULLIVAN (Tenn.) when the Tennessee-Virginia line through the town of Bristol was adjusted [not mapped]."	"(Van  Zandt, 110)"	19010303		"VA_AtlasHCB"
"51510"	"VA"	"Alexandria (Ind. City)"	"vas_alexandriaic"	"1"	10 07 1902 0:00:00	31 03 1915 0:00:00	"Alexandria made an independent city, 1st class, from ALEXANDRIA (now ARLINGTON)."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19150331	"VA_AtlasHCB"
"51520"	"VA"	"Bristol (Ind. City)"	"vas_bristolic"	"1"	10 07 1902 0:00:00	14 10 1942 0:00:00	"Bristol made an independent city, 2d class, from WASHINGTON."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19421014	"VA_AtlasHCB"
"51530"	"VA"	"Buena Vista (Ind. City)"	"vas_buenavistaic"	"1"	10 07 1902 0:00:00	30 12 1983 0:00:00	"Buena Vista made an independent city, 2d class, from ROCKBRIDGE."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19831230	"VA_AtlasHCB"
"51540"	"VA"	"Charlottesville (Ind. City)"	"vas_charlottesvilleic"	"1"	10 07 1902 0:00:00	31 07 1916 0:00:00	"Charlottesville made an independent city, 2d class, from ALBEMARLE."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19160731	"VA_AtlasHCB"
"51590"	"VA"	"Danville  (Ind. City)"	"vas_danvilleic"	"1"	10 07 1902 0:00:00	31 05 1907 0:00:00	"Danville made an independent city, 1st class, from PITTSYLVANIA."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19070531	"VA_AtlasHCB"
"51630"	"VA"	"Fredericksburg (Ind. City)"	"vas_fredericksburgic"	"1"	10 07 1902 0:00:00	30 12 1939 0:00:00	"Fredericksburg made an independent city, 2d class,  from SPOTSYLVANIA."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19391230	"VA_AtlasHCB"
"51680"	"VA"	"Lynchburg (Ind. City)"	"vas_lynchburgic"	"1"	10 07 1902 0:00:00	31 12 1907 0:00:00	"Lynchburg made an independent city, 1st class, from CAMPBELL."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19071231	"VA_AtlasHCB"
	"VA"	"Manchester (Ind. City, extinct)"	"vas_manchesteric"	"1"	10 07 1902 0:00:00	14 04 1910 0:00:00	"Manchester (extinct) made an independent city, 2d class, from CHESTERFIELD."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19100414	"VA_AtlasHCB"
"51700"	"VA"	"Newport News (Ind. City)"	"vas_newportnewsic"	"1"	10 07 1902 0:00:00	16 01 1917 0:00:00	"Newport News made an independent city, 1st class, from WARWICK (extinct)."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19170116	"VA_AtlasHCB"
"51710"	"VA"	"Norfolk (Ind. City)"	"vas_norfolkic"	"1"	10 07 1902 0:00:00	08 01 1906 0:00:00	"Norfolk made an independent city, 1st class, from NORFOLK (extinct)."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19060108	"VA_AtlasHCB"
"51730"	"VA"	"Petersburg (Ind. City)"	"vas_petersburgic"	"1"	10 07 1902 0:00:00	30 11 1921 0:00:00	"Petersburg made an independent city, 1st class, from DINWIDDIE and PRINCE GEORGE."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19211130	"VA_AtlasHCB"
"51740"	"VA"	"Portsmouth (Ind. City)"	"vas_portsmouthic"	"1"	10 07 1902 0:00:00	20 11 1908 0:00:00	"Portsmouth made an independent city, 1st class, from NORFOLK (extinct)."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19081120	"VA_AtlasHCB"
"51750"	"VA"	"Radford (Ind. City)"	"vas_radfordic"	"1"	10 07 1902 0:00:00	30 12 1966 0:00:00	"Radford made an independent city, 2d class, from MONTGOMERY."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19661230	"VA_AtlasHCB"
"51760"	"VA"	"Richmond (Ind. City)"	"vas_richmondic"	"1"	10 07 1902 0:00:00	05 12 1906 0:00:00	"Richmond made an independent city, 1st class, from HENRICO."	"(Bain, Body Incorporate, 18-21; Swindler, 10:166, 169)"	19020710	19061205	"VA_AtlasHCB"
"51770"	"VA"	"Roanoke (Ind. City)"	"vas_roanokeic"	"1"	10 07 1902 0:00:00	15 12 1915 0:00:00	"Roanoke made an independent city, 1st class, from ROANOKE."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19151215	"VA_AtlasHCB"
"51790"	"VA"	"Staunton (Ind. City)"	"vas_stauntonic"	"1"	10 07 1902 0:00:00	18 05 1905 0:00:00	"Staunton made an independent city, 2d class, from AUGUSTA."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19050518	"VA_AtlasHCB"
"51830"	"VA"	"Williamsburg (Ind. City)"	"vas_williamsburgic"	"1"	10 07 1902 0:00:00	31 03 1915 0:00:00	"Williamsburg made an independent city, 2d class, from JAMES CITY."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19150331	"VA_AtlasHCB"
"51840"	"VA"	"Winchester (Ind. City)"	"vas_winchesteric"	"1"	10 07 1902 0:00:00	04 06 1905 0:00:00	"Winchester made an independent city, 2d class, from FREDERICK."	"(Bain, ""Body Incorporate,"" 18-21; Swindler, 10:166, 169)"	19020710	19050604	"VA_AtlasHCB"
"51790"	"VA"	"Staunton (Ind. City)"	"vas_stauntonic"	"2"	19 05 1905 0:00:00	14 01 1937 0:00:00	"Independent city of Staunton gained from AUGUSTA."	"(Bain, Annexation, [240]; Staunton Planning Dept., correspondence, December 1989)"	19050519	19370114	"VA_AtlasHCB"
"51840"	"VA"	"Winchester (Ind. City)"	"vas_winchesteric"	"2"	05 06 1905 0:00:00	11 12 1921 0:00:00	"Independent city of Winchester gained small area from FREDERICK."	"(Bain, Annexation, [240]; Winchester Planning Dept., correspondence, December 1989)"	19050605	19211211	"VA_AtlasHCB"
"51560"	"VA"	"Clifton Forge (Ind. City)"	"vas_cliftonforgeic"	"1"	15 06 1906 0:00:00	31 12 1962 0:00:00	"Clifton Forge made an independent city, 2d class, from ALLEGHANY."	"(Dodson, Cities, ""Clifton Forge"")"	19060615	19621231	"VA_AtlasHCB"
"51710"	"VA"	"Norfolk (Ind. City)"	"vas_norfolkic"	"2"	09 01 1906 0:00:00	01 01 1911 0:00:00	"Independent city of Norfolk gained small area from NORFOLK (extinct)."	"(Bain, Annexation, [240]; Norfolk City Planning Dept., correspondence, December 1989)"	19060109	19110101	"VA_AtlasHCB"
"51760"	"VA"	"Richmond (Ind. City)"	"vas_richmondic"	"2"	06 12 1906 0:00:00	14 04 1910 0:00:00	"Independent city of Richmond gained from HENRICO."	"(Bain, Annexation, [240]; Richmond Community Development Dept., correspondence, January 1990; ""Henrico County v. City of Richmond"" in Va. Rpts., 106:282-287)"	19061206	19100414	"VA_AtlasHCB"
"51650"	"VA"	"Hampton (Ind. City)"	"vas_hamptonic"	"1"	30 03 1908 0:00:00	30 06 1952 0:00:00	"Hampton made an independent city, 2d class, from ELIZABETH CITY (extinct)."	"(Dodson, Cities, ""Hampton"")"	19080330	19520630	"VA_AtlasHCB"
	"VA"	"YOHOGANIA (extinct)"	"vas_yohogania"		31 10 1785 0:00:00		"[October 1785] YOHOGANIA lost all territory to OHIO (W. Va.); YOHOGANIA County eliminated."	"(Hening, 12:114)"	17851031		"VA_AtlasHCB"
"21111"	"KY"	"JEFFERSON (Ky.)"	"kys_jefferson"		01 06 1792 0:00:00		"The state of Kentucky was created from Kentucky District of Virginia and admitted to the Union; JEFFERSON became a county in Kentucky."	"(Hening, 11:85; U.S. Stat., vol. 1, ch. 4 [1791]/p. 189)"	17920601		"VA_AtlasHCB"
	"VA"	"West Augusta District (extinct)"	"vas_westaugustadistrict"		08 11 1776 0:00:00		"West Augusta District lost to creation of MONONGALIA (W. Va.), OHIO (W. Va.), and YOHOGANIA (extinct); West Augusta District eliminated."	"(Cappon, Petchenik, and Long, 93; Hening, 9:262-274)"	17761108		"VA_AtlasHCB"
"21167"	"KY"	"MERCER (Ky.)"	"kys_mercer"	"1"	01 08 1786 0:00:00	31 05 1792 0:00:00	"MERCER (Ky.) created by Virginia from LINCOLN (Ky.)."	"(Hening, 12:118-120)"	17860801	17920531	"VA_AtlasHCB"
"51055"	"VA"	"ELIZABETH CITY (extinct)"	"vas_elizabethcity"	"2"	31 12 1636 0:00:00	29 03 1908 0:00:00	"[1636] ELIZABETH CITY (extinct) lost to creation of NEW NORFOLK (extinct)."	"(Robinson, 62, 85-86)"	16361231	19080329	"VA_AtlasHCB"
"51133"	"VA"	"NORTHUMBERLAND"	"vas_northumberland"		31 12 1649 0:00:00		"[1649] NORTHUMBERLAND boundaries clarified [no change]."	"(Hening, 1:362)"	16491231		"VA_AtlasHCB"
	"VA"	"LOWER NORFOLK (extinct)"	"vas_lowernorfolk"		16 05 1691 0:00:00		"LOWER NORFOLK lost to creation of NORFOLK (extinct) and PRINCESS ANNE (extinct); LOWER NORFOLK County eliminated."	"(Hening, 3:95-96; Robinson, 63, 65)"	16910516		"VA_AtlasHCB"
	"VA"	"RAPPAHANNOCK (original, extinct)"	"vas_rappahannock01"		26 04 1692 0:00:00		"RAPPAHANNOCK (original) lost to creation of ESSEX and RICHMOND; original RAPPAHANNOCK County eliminated."	"(Hening, 3:104-105; Robinson, 49, 66)"	16920426		"VA_AtlasHCB"
"51149"	"VA"	"PRINCE GEORGE"	"vas_princegeorge"		01 01 1733 0:00:00		"[1 January 1732/1733] BRUNSWICK fully organized, detached from PRINCE GEORGE."	"(Hening, 4:355-356)"	17330101		"VA_AtlasHCB"
"51137"	"VA"	"ORANGE"	"vas_orange"		31 12 1743 0:00:00		"[1743] FREDERICK fully organized, detached from ORANGE."	"(Robinson, 79)"	17431231		"VA_AtlasHCB"
"51137"	"VA"	"ORANGE"	"vas_orange"		31 12 1745 0:00:00		"[1745] AUGUSTA fully organized, detached from ORANGE."	"(Robinson, 74)"	17451231		"VA_AtlasHCB"
	"VA"	"FINCASTLE (extinct)"	"vas_fincastle"		31 12 1776 0:00:00		"FINCASTLE lost to creation of KENTUCKY (extinct), MONTGOMERY, and WASHINGTON; FINCASTLE County eliminated."	"(Hening, 9:257-261)"	17761231		"VA_AtlasHCB"
					31 08 1779 0:00:00		"Virginia and Pennsylvania agreed that the course of Pennsylvania's western line would be a meridian running north from a point on an extension of the Mason-Dixon line 5 degrees of longitude west of the Delaware River. This line was demarcated in 1784 and 1785 and has not changed since."	"(Crumrine, Boundary Controversy, 521-523; Van Zandt, 83)"	17790831		"VA_AtlasHCB"
"54007"	"WV"	"BRAXTON (W. Va.)"	"wvs_braxton"		20 06 1863 0:00:00		"BRAXTON separated from Virginia and became a county in the state of West Virginia."	"(Swindler, 10:363)"	18630620		"VA_AtlasHCB"
"54009"	"WV"	"BROOKE (W. Va.)"	"wvs_brooke"		20 06 1863 0:00:00		"BROOKE separated from Virginia and became a county in the state of West Virginia."	"(Swindler, 10:363)"	18630620		"VA_AtlasHCB"
"54011"	"WV"	"CABELL (W. Va.)"	"wvs_cabell"		20 06 1863 0:00:00		"CABELL separated from Virginia and became a county in the state of West Virginia."	"(Swindler, 10:363)"	18630620		"VA_AtlasHCB"
"54013"	"WV"	"CALHOUN (W. Va.)"	"wvs_calhoun"		20 06 1863 0:00:00		"CALHOUN separated from Virginia and became a county in the state of West Virginia."	"(Swindler, 10:363)"	18630620		"VA_AtlasHCB"
"54015"	"WV"	"CLAY (W. Va.)"	"wvs_clay"		20 06 1863 0:00:00		"CLAY separated from Virginia and became a county in the state of West Virginia."	"(Swindler, 10:363)"	18630620		"VA_AtlasHCB"
