GEO.id,Id
HC02_EST_VC92,Foreign born; Born in Europe; Estimate; Civilian employed population 16 years and over
HC02_MOE_VC92,Foreign born; Born in Europe; Margin of Error; Civilian employed population 16 years and over
HC03_EST_VC92,Foreign born; Born in Northern and Western Europe; Estimate; Civilian employed population 16 years and over
HC03_MOE_VC92,Foreign born; Born in Northern and Western Europe; Margin of Error; Civilian employed population 16 years and over
HC04_EST_VC92,Foreign born; Born in Southern and Eastern Europe; Estimate; Civilian employed population 16 years and over
HC04_MOE_VC92,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Civilian employed population 16 years and over
HC01_EST_VC94,Total; Estimate; CLASS OF WORKER - Private wage and salary workers
HC01_MOE_VC94,Total; Margin of Error; CLASS OF WORKER - Private wage and salary workers
HC02_EST_VC94,Foreign born; Born in Europe; Estimate; CLASS OF WORKER - Private wage and salary workers
HC02_MOE_VC94,Foreign born; Born in Europe; Margin of Error; CLASS OF WORKER - Private wage and salary workers
HC03_EST_VC94,Foreign born; Born in Northern and Western Europe; Estimate; CLASS OF WORKER - Private wage and salary workers
HC03_MOE_VC94,Foreign born; Born in Northern and Western Europe; Margin of Error; CLASS OF WORKER - Private wage and salary workers
HC04_EST_VC94,Foreign born; Born in Southern and Eastern Europe; Estimate; CLASS OF WORKER - Private wage and salary workers
HC04_MOE_VC94,Foreign born; Born in Southern and Eastern Europe; Margin of Error; CLASS OF WORKER - Private wage and salary workers
HC01_EST_VC95,Total; Estimate; CLASS OF WORKER - Government workers
HC01_MOE_VC95,Total; Margin of Error; CLASS OF WORKER - Government workers
HC02_EST_VC95,Foreign born; Born in Europe; Estimate; CLASS OF WORKER - Government workers
HC02_MOE_VC95,Foreign born; Born in Europe; Margin of Error; CLASS OF WORKER - Government workers
HC03_EST_VC95,Foreign born; Born in Northern and Western Europe; Estimate; CLASS OF WORKER - Government workers
HC03_MOE_VC95,Foreign born; Born in Northern and Western Europe; Margin of Error; CLASS OF WORKER - Government workers
HC04_EST_VC95,Foreign born; Born in Southern and Eastern Europe; Estimate; CLASS OF WORKER - Government workers
HC04_MOE_VC95,Foreign born; Born in Southern and Eastern Europe; Margin of Error; CLASS OF WORKER - Government workers
HC01_EST_VC96,Total; Estimate; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC01_MOE_VC96,Total; Margin of Error; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC02_EST_VC96,Foreign born; Born in Europe; Estimate; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC02_MOE_VC96,Foreign born; Born in Europe; Margin of Error; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC03_EST_VC96,Foreign born; Born in Northern and Western Europe; Estimate; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC03_MOE_VC96,Foreign born; Born in Northern and Western Europe; Margin of Error; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC04_EST_VC96,Foreign born; Born in Southern and Eastern Europe; Estimate; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC04_MOE_VC96,Foreign born; Born in Southern and Eastern Europe; Margin of Error; CLASS OF WORKER - Self-employed workers in own not incorporated business
HC01_EST_VC97,Total; Estimate; CLASS OF WORKER - Unpaid family workers
HC01_MOE_VC97,Total; Margin of Error; CLASS OF WORKER - Unpaid family workers
HC02_EST_VC97,Foreign born; Born in Europe; Estimate; CLASS OF WORKER - Unpaid family workers
HC02_MOE_VC97,Foreign born; Born in Europe; Margin of Error; CLASS OF WORKER - Unpaid family workers
HC03_EST_VC97,Foreign born; Born in Northern and Western Europe; Estimate; CLASS OF WORKER - Unpaid family workers
HC03_MOE_VC97,Foreign born; Born in Northern and Western Europe; Margin of Error; CLASS OF WORKER - Unpaid family workers
HC04_EST_VC97,Foreign born; Born in Southern and Eastern Europe; Estimate; CLASS OF WORKER - Unpaid family workers
HC04_MOE_VC97,Foreign born; Born in Southern and Eastern Europe; Margin of Error; CLASS OF WORKER - Unpaid family workers
HC01_EST_VC100,"Total; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC01_MOE_VC100,"Total; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC02_EST_VC100,"Foreign born; Born in Europe; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC02_MOE_VC100,"Foreign born; Born in Europe; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC03_EST_VC100,"Foreign born; Born in Northern and Western Europe; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC03_MOE_VC100,"Foreign born; Born in Northern and Western Europe; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC04_EST_VC100,"Foreign born; Born in Southern and Eastern Europe; Estimate; OCCUPATION - Management, business, science, and arts occupations"
HC04_MOE_VC100,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; OCCUPATION - Management, business, science, and arts occupations"
HC01_EST_VC101,Total; Estimate; OCCUPATION - Service occupations
HC01_MOE_VC101,Total; Margin of Error; OCCUPATION - Service occupations
HC02_EST_VC101,Foreign born; Born in Europe; Estimate; OCCUPATION - Service occupations
HC02_MOE_VC101,Foreign born; Born in Europe; Margin of Error; OCCUPATION - Service occupations
HC03_EST_VC101,Foreign born; Born in Northern and Western Europe; Estimate; OCCUPATION - Service occupations
HC03_MOE_VC101,Foreign born; Born in Northern and Western Europe; Margin of Error; OCCUPATION - Service occupations
HC04_EST_VC101,Foreign born; Born in Southern and Eastern Europe; Estimate; OCCUPATION - Service occupations
HC04_MOE_VC101,Foreign born; Born in Southern and Eastern Europe; Margin of Error; OCCUPATION - Service occupations
HC01_EST_VC102,Total; Estimate; OCCUPATION - Sales and office occupations
HC01_MOE_VC102,Total; Margin of Error; OCCUPATION - Sales and office occupations
HC02_EST_VC102,Foreign born; Born in Europe; Estimate; OCCUPATION - Sales and office occupations
HC02_MOE_VC102,Foreign born; Born in Europe; Margin of Error; OCCUPATION - Sales and office occupations
HC03_EST_VC102,Foreign born; Born in Northern and Western Europe; Estimate; OCCUPATION - Sales and office occupations
HC03_MOE_VC102,Foreign born; Born in Northern and Western Europe; Margin of Error; OCCUPATION - Sales and office occupations
HC04_EST_VC102,Foreign born; Born in Southern and Eastern Europe; Estimate; OCCUPATION - Sales and office occupations
HC04_MOE_VC102,Foreign born; Born in Southern and Eastern Europe; Margin of Error; OCCUPATION - Sales and office occupations
HC01_EST_VC103,"Total; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC01_MOE_VC103,"Total; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC02_EST_VC103,"Foreign born; Born in Europe; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC02_MOE_VC103,"Foreign born; Born in Europe; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC03_EST_VC103,"Foreign born; Born in Northern and Western Europe; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC03_MOE_VC103,"Foreign born; Born in Northern and Western Europe; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC04_EST_VC103,"Foreign born; Born in Southern and Eastern Europe; Estimate; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC04_MOE_VC103,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; OCCUPATION - Natural resources, construction, and maintenance occupations"
HC01_EST_VC104,"Total; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC01_MOE_VC104,"Total; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC02_EST_VC104,"Foreign born; Born in Europe; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC02_MOE_VC104,"Foreign born; Born in Europe; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC03_EST_VC104,"Foreign born; Born in Northern and Western Europe; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC03_MOE_VC104,"Foreign born; Born in Northern and Western Europe; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC04_EST_VC104,"Foreign born; Born in Southern and Eastern Europe; Estimate; OCCUPATION - Production, transportation, and material moving occupations"
HC04_MOE_VC104,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; OCCUPATION - Production, transportation, and material moving occupations"
HC01_EST_VC107,"Total; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC01_MOE_VC107,"Total; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC02_EST_VC107,"Foreign born; Born in Europe; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC02_MOE_VC107,"Foreign born; Born in Europe; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC03_EST_VC107,"Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC03_MOE_VC107,"Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC04_EST_VC107,"Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC04_MOE_VC107,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Agriculture, forestry, fishing and hunting, and mining"
HC01_EST_VC108,Total; Estimate; INDUSTRY - Construction
HC01_MOE_VC108,Total; Margin of Error; INDUSTRY - Construction
HC02_EST_VC108,Foreign born; Born in Europe; Estimate; INDUSTRY - Construction
HC02_MOE_VC108,Foreign born; Born in Europe; Margin of Error; INDUSTRY - Construction
HC03_EST_VC108,Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Construction
HC03_MOE_VC108,Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Construction
HC04_EST_VC108,Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Construction
HC04_MOE_VC108,Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Construction
HC01_EST_VC109,Total; Estimate; INDUSTRY - Manufacturing
HC01_MOE_VC109,Total; Margin of Error; INDUSTRY - Manufacturing
HC02_EST_VC109,Foreign born; Born in Europe; Estimate; INDUSTRY - Manufacturing
HC02_MOE_VC109,Foreign born; Born in Europe; Margin of Error; INDUSTRY - Manufacturing
HC03_EST_VC109,Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Manufacturing
HC03_MOE_VC109,Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Manufacturing
HC04_EST_VC109,Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Manufacturing
HC04_MOE_VC109,Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Manufacturing
HC01_EST_VC110,Total; Estimate; INDUSTRY - Wholesale trade
HC01_MOE_VC110,Total; Margin of Error; INDUSTRY - Wholesale trade
HC02_EST_VC110,Foreign born; Born in Europe; Estimate; INDUSTRY - Wholesale trade
HC02_MOE_VC110,Foreign born; Born in Europe; Margin of Error; INDUSTRY - Wholesale trade
HC03_EST_VC110,Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Wholesale trade
HC03_MOE_VC110,Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Wholesale trade
HC04_EST_VC110,Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Wholesale trade
HC04_MOE_VC110,Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Wholesale trade
HC01_EST_VC111,Total; Estimate; INDUSTRY - Retail trade
HC01_MOE_VC111,Total; Margin of Error; INDUSTRY - Retail trade
HC02_EST_VC111,Foreign born; Born in Europe; Estimate; INDUSTRY - Retail trade
HC02_MOE_VC111,Foreign born; Born in Europe; Margin of Error; INDUSTRY - Retail trade
HC03_EST_VC111,Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Retail trade
HC03_MOE_VC111,Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Retail trade
HC04_EST_VC111,Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Retail trade
HC04_MOE_VC111,Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Retail trade
HC01_EST_VC112,"Total; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC01_MOE_VC112,"Total; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC02_EST_VC112,"Foreign born; Born in Europe; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC02_MOE_VC112,"Foreign born; Born in Europe; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC03_EST_VC112,"Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC03_MOE_VC112,"Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC04_EST_VC112,"Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Transportation and warehousing, and utilities"
HC04_MOE_VC112,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Transportation and warehousing, and utilities"
HC01_EST_VC113,Total; Estimate; INDUSTRY - Information
HC01_MOE_VC113,Total; Margin of Error; INDUSTRY - Information
HC02_EST_VC113,Foreign born; Born in Europe; Estimate; INDUSTRY - Information
HC02_MOE_VC113,Foreign born; Born in Europe; Margin of Error; INDUSTRY - Information
HC03_EST_VC113,Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Information
HC03_MOE_VC113,Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Information
HC04_EST_VC113,Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Information
HC04_MOE_VC113,Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Information
HC01_EST_VC114,"Total; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC01_MOE_VC114,"Total; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC02_EST_VC114,"Foreign born; Born in Europe; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC02_MOE_VC114,"Foreign born; Born in Europe; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC03_EST_VC114,"Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC03_MOE_VC114,"Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC04_EST_VC114,"Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC04_MOE_VC114,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Finance and insurance, and real estate and rental and leasing"
HC01_EST_VC115,"Total; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC01_MOE_VC115,"Total; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC02_EST_VC115,"Foreign born; Born in Europe; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC02_MOE_VC115,"Foreign born; Born in Europe; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC03_EST_VC115,"Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC03_MOE_VC115,"Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC04_EST_VC115,"Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC04_MOE_VC115,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Professional, scientific, and management, and administrative and waste management services"
HC01_EST_VC116,"Total; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC01_MOE_VC116,"Total; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC02_EST_VC116,"Foreign born; Born in Europe; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC02_MOE_VC116,"Foreign born; Born in Europe; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC03_EST_VC116,"Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC03_MOE_VC116,"Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC04_EST_VC116,"Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Educational services, and health care and social assistance"
HC04_MOE_VC116,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Educational services, and health care and social assistance"
HC01_EST_VC117,"Total; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC01_MOE_VC117,"Total; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC02_EST_VC117,"Foreign born; Born in Europe; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC02_MOE_VC117,"Foreign born; Born in Europe; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC03_EST_VC117,"Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC03_MOE_VC117,"Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC04_EST_VC117,"Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC04_MOE_VC117,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Arts, entertainment, and recreation, and accommodation and food services"
HC01_EST_VC118,Total; Estimate; INDUSTRY - Other services (except public administration)
HC01_MOE_VC118,Total; Margin of Error; INDUSTRY - Other services (except public administration)
HC02_EST_VC118,Foreign born; Born in Europe; Estimate; INDUSTRY - Other services (except public administration)
HC02_MOE_VC118,Foreign born; Born in Europe; Margin of Error; INDUSTRY - Other services (except public administration)
HC03_EST_VC118,Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Other services (except public administration)
HC03_MOE_VC118,Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Other services (except public administration)
HC04_EST_VC118,Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Other services (except public administration)
HC04_MOE_VC118,Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Other services (except public administration)
HC01_EST_VC119,Total; Estimate; INDUSTRY - Public administration
HC01_MOE_VC119,Total; Margin of Error; INDUSTRY - Public administration
HC02_EST_VC119,Foreign born; Born in Europe; Estimate; INDUSTRY - Public administration
HC02_MOE_VC119,Foreign born; Born in Europe; Margin of Error; INDUSTRY - Public administration
HC03_EST_VC119,Foreign born; Born in Northern and Western Europe; Estimate; INDUSTRY - Public administration
HC03_MOE_VC119,Foreign born; Born in Northern and Western Europe; Margin of Error; INDUSTRY - Public administration
HC04_EST_VC119,Foreign born; Born in Southern and Eastern Europe; Estimate; INDUSTRY - Public administration
HC04_MOE_VC119,Foreign born; Born in Southern and Eastern Europe; Margin of Error; INDUSTRY - Public administration
HC01_EST_VC123,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC01_MOE_VC123,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC02_EST_VC123,"Foreign born; Born in Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC02_MOE_VC123,"Foreign born; Born in Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC03_EST_VC123,"Foreign born; Born in Northern and Western Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC03_MOE_VC123,"Foreign born; Born in Northern and Western Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC04_EST_VC123,"Foreign born; Born in Southern and Eastern Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC04_MOE_VC123,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings"
HC01_EST_VC124,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC01_MOE_VC124,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC02_EST_VC124,"Foreign born; Born in Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC02_MOE_VC124,"Foreign born; Born in Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC03_EST_VC124,"Foreign born; Born in Northern and Western Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC03_MOE_VC124,"Foreign born; Born in Northern and Western Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC04_EST_VC124,"Foreign born; Born in Southern and Eastern Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC04_MOE_VC124,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $1 to $9,999 or loss"
HC01_EST_VC125,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC01_MOE_VC125,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC02_EST_VC125,"Foreign born; Born in Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC02_MOE_VC125,"Foreign born; Born in Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC03_EST_VC125,"Foreign born; Born in Northern and Western Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC03_MOE_VC125,"Foreign born; Born in Northern and Western Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC04_EST_VC125,"Foreign born; Born in Southern and Eastern Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC04_MOE_VC125,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $10,000 to $14,999"
HC01_EST_VC126,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC01_MOE_VC126,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC02_EST_VC126,"Foreign born; Born in Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC02_MOE_VC126,"Foreign born; Born in Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC03_EST_VC126,"Foreign born; Born in Northern and Western Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC03_MOE_VC126,"Foreign born; Born in Northern and Western Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC04_EST_VC126,"Foreign born; Born in Southern and Eastern Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC04_MOE_VC126,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $15,000 to $24,999"
HC01_EST_VC127,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $25,000 to $34,999"
HC01_MOE_VC127,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $25,000 to $34,999"
HC02_EST_VC127,"Foreign born; Born in Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $25,000 to $34,999"
HC02_MOE_VC127,"Foreign born; Born in Europe; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $25,000 to $34,999"
HC03_EST_VC127,"Foreign born; Born in Northern and Western Europe; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2012 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $25,000 to $34,999"
