REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
3 - Charlottesville/Staunton,24401-3563, 10/11/2013,Holiday Inn Staunton Golf & Conference Center,6689,152 Fairway Ln,Staunton,VA
3 - Charlottesville/Staunton,24401-9031, 10/11/2013,Ingleside Resort,79334,1410 COMMERCE RD,Staunton,VA
3 - Charlottesville/Staunton,24482, 10/11/2013,Jalisco Mexican Restaurant,78689,571 Lee Hwy,Verona,VA
3 - Charlottesville/Staunton,24437, 10/11/2013,Taylors Grocery,26726,1785 Lee Hwy,Fort Defiance,VA
3 - Charlottesville/Staunton,24486-2211, 10/11/2013,Stop In Food Stores #157,41909,3354 Lee Hwy,Weyers Cave,VA
3 - Charlottesville/Staunton,22801, 10/11/2013,Campus Corner,32780,810 Port Republic Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/11/2013,Martins Food Market # 6424,48808,2035 E Market St Ste 115,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-5418, 10/11/2013,The Tilted Kilt Pub & Eatery,81865,1925 E Market St Ste 208,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/11/2013,Ruby Tuesday,43847,111 Burgess Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/11/2013,LItalia Restaurant,75512,815 E Market St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 10/11/2013,Union Station,61222,128 W Market St,Harrisonburg,VA
8 - Chesapeake,23324, 10/12/2013,Stop N Save,59340,1800 Liberty St Ste 101,Chesapeake,VA
8 - Chesapeake,23704-2239, 10/12/2013,Rite Aid Pharmacy  3960,77286,1141 London Blvd,Portsmouth,VA
8 - Chesapeake,23704-4718, 10/12/2013,Vickies Convenience and Deli Subs,20087,1428 Effingham St,Portsmouth,VA
8 - Chesapeake,23704, 10/12/2013,Quick Save Food Mart,68951,2410 # A Deep Creek Blvd,Portsmouth,VA
8 - Chesapeake,23704-6215, 10/12/2013,Quick Shop,81664,2601 Columbus Ave,Portsmouth,VA
8 - Chesapeake,23702-1218, 10/12/2013,7 Eleven Store 2511 10867 H,8381,3500 Deep Creek Blvd,Portsmouth,VA
8 - Chesapeake,23702, 10/12/2013,Getty Mart,15168,4100 George Washington Hwy,Portsmouth,VA
8 - Chesapeake,23702-2642, 10/12/2013,Food Lion 2675,49941,2012 Victory Blvd,Portsmouth,VA
8 - Chesapeake,23701-2705, 10/12/2013,Dollar General Store 2808,83188,2864 Airline Blvd,Portsmouth,VA
8 - Chesapeake,23701-2616, 10/12/2013,7 Eleven Store 21937 A,81260,3534 Airline Blvd,Portsmouth,VA
8 - Chesapeake,23703-3002, 10/12/2013,Towne Point Pub,42934,3558 Towne Point Rd,Portsmouth,VA
8 - Chesapeake,23704, 10/12/2013,High St BP Amoco,32013,2200 High St,Portsmouth,VA
5 - Fredericksburg,22546, 10/15/2013,Ruther Glen Exxon,38172,24270 Roger Clark Blvd,Ruther Glen,VA
5 - Fredericksburg,22546, 10/15/2013,Mr Fuel,52010,23818 Rogers Clark Blvd,Ruther Glen,VA
5 - Fredericksburg,22546-2877, 10/15/2013,Giuseppe Pizza,14335,18024 Center Dr,Ruther Glen,VA
4 - Alexandria,22066-2617, 10/16/2013,Safeway 1417,43698,9881 Georgetown Pike,Great Falls,VA
4 - Alexandria,20110, 10/16/2013,Manassas 4 Cinema,69572,8890 Mathis Ave,Manassas,VA
8 - Chesapeake,23320-4427, 10/17/2013,Annas Pizza & Italian Restaurant,60594,2144 S Military Hwy,Chesapeake,VA
8 - Chesapeake,23323-6305, 10/17/2013,Carlys,80379,2444 Cedar Rd,Chesapeake,VA
8 - Chesapeake,23323, 10/17/2013,7 Eleven Store 32868 A,53519,2700 Yadkin Rd,Chesapeake,VA
8 - Chesapeake,23323, 10/17/2013,Kangaroo Express # 3697,39990,1001 George Washington Hwy N,Chesapeake,VA
1 - Roanoke,24457, 10/17/2013,Millers Bar and Grill,80264,100 Old Church St,Low Moor,VA
8 - Chesapeake,23323, 10/17/2013,Walgreens # 09196,63343,1168 George Washington Hwy N,Chesapeake,VA
1 - Roanoke,24426-1516, 10/17/2013,Double C Cafe,73954,315 W Main St Rear,Covington,VA
8 - Chesapeake,23321, 10/17/2013,Mini Mart # 1,29522,4005 Portsmouth Blvd,Chesapeake,VA
8 - Chesapeake,23321, 10/17/2013,Kellys Tavern,12647,2400 Chesapeake Square Ring Rd,Chesapeake,VA
8 - Chesapeake,23321-2100, 10/17/2013,Target Store T 1420,69455,4200 Portsmouth Blvd,Chesapeake,VA
1 - Roanoke,24066-2701, 10/17/2013,Good Times Cafe,51963,18768 Main St,Buchanan,VA
1 - Roanoke,24426, 10/17/2013,Stop In Food Stores 134,66046,819 S Monroe St,Covington,VA
8 - Chesapeake,23321, 10/17/2013,La Tolteca,46764,3308 Taylor Rd,Chesapeake,VA
1 - Roanoke,24426-2023, 10/17/2013,Pizza Hut # 4516,54967,1128 S Highland Ave,Covington,VA
1 - Roanoke,24422, 10/17/2013,Fast Break Of Clifton Forge,58071,2610 Grafton St,Clifton Forge,VA
8 - Chesapeake,23321-5107, 10/17/2013,7 Eleven Store 33280 A,81847,3445 Western Branch Blvd,Chesapeake,VA
1 - Roanoke,24085-3006, 10/17/2013,Kelleys Market,11092,15881 Botetourt Rd,Eagle Rock,VA
8 - Chesapeake,23454-4063, 10/17/2013,O Yummy Sushi Inc,82773,401 N Great Neck Rd Ste 108,Virginia Beach,VA
1 - Roanoke,24083, 10/17/2013,Rancho Viejo Vaqueros,32746,412 Roanoke Rd,Daleville,VA
1 - Roanoke,24175-6325, 10/17/2013,Kangaroo Express # 3707,39980,2765 Lee Hwy,Troutville,VA
1 - Roanoke,24019, 10/17/2013,Franks Pizza,30229,41 Summers Way Ste 101,Roanoke,VA
1 - Roanoke,24019, 10/17/2013,Stop In Food Stores 205,63465,6767 Cloverdale Rd,Roanoke,VA
8 - Chesapeake,23454-2202, 10/18/2013,Atlas Grill and Bar,75576,2158 Great Neck Sq,Virginia Beach,VA
8 - Chesapeake,23454-4060, 10/18/2013,El Tapatio Mexican Restaurant,79580,328 N Great Neck Rd Ste 100,Virginia Beach,VA
1 - Roanoke,24460, 10/18/2013,Lakeview Restaurant,8236,14239 Douthat State Park Rd,Millboro,VA
8 - Chesapeake,23451-1023, 10/18/2013,Chicks Oyster Bar,4923,2143 Vista Cir,Virginia Beach,VA
8 - Chesapeake,23451-1021, 10/18/2013,Lesner Inn Catering Club,35400,3319 Shore Dr,Virginia Beach,VA
1 - Roanoke,24460, 10/18/2013,Millboro General Store,65340,197 Main St,Millboro,VA
1 - Roanoke,24439-2411, 10/18/2013,Goshen Country Store,81430,9625 Maury River Rd,Goshen,VA
8 - Chesapeake,23451-2706, 10/18/2013,The Belvedere Coffee Shop,71824,3601 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451, 10/18/2013,Oceanwaves,68915,3212 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451, 10/18/2013,Soya Sushi Bar & Bistro,42267,225 Laskin Rd,Virginia Beach,VA
8 - Chesapeake,23451-5200, 10/18/2013,Bella Monte,74908,1201 Laskin Rd Ste 100,Virginia Beach,VA
1 - Roanoke,24465-2442, 10/18/2013,Mill Gap Supply,22253,6745 Mill Gap Rd,Monterey,VA
1 - Roanoke,24445, 10/18/2013,The Wine Shop at Hot Springs,41164,2829 Main St,Hot Springs,VA
6 - Richmond,23226, 10/18/2013,Cellar to Table,80088,5603 Patterson Ave,Richmond,VA
1 - Roanoke,24450, 10/18/2013,The East Lexington Store,19335,2 Old Buena Vista Rd,Lexington,VA
6 - Richmond,23230-3201, 10/18/2013,Hunan East Gourmet,45013,4415 W Broad St,Richmond,VA
6 - Richmond,23230-4521, 10/18/2013,Movieland at Boulevard Square,56532,1301N N Boulevard,Richmond,VA
6 - Richmond,23221-3516, 10/18/2013,The Daily Kitchen & Bar,81653,2934 W Cary St,Richmond,VA
6 - Richmond,23221-3515, 10/18/2013,Dont Look Back,79496,2929 West Cary St,Richmond,VA
6 - Richmond,23220-6242, 10/18/2013,Mamma Zu,59885,501 S Pine St,Richmond,VA
6 - Richmond,23231-7508, 10/19/2013,Varina Exxon,56956,3275 New Market Rd,Richmond,VA
6 - Richmond,23231, 10/19/2013,Fas Mart # 40,26045,2650 New Market Rd,Richmond,VA
6 - Richmond,23231-6003, 10/19/2013,Superstop Supermarket,80564,2610 Darbytown Rd,Richmond,VA
6 - Richmond,23231-7147, 10/19/2013,Quick Stop,73573,3200 Darbytown Rd,Richmond,VA
6 - Richmond,23220-3823, 10/19/2013,The Corner Convenience,80184,800 W Marshall St,Richmond,VA
6 - Richmond,23220, 10/19/2013,Nile Ethiopian Restaurant,42578,309 N Laurel St,Richmond,VA
6 - Richmond,23220, 10/19/2013,Elephant Thai Restaurant,53885,1100 W Cary St,Richmond,VA
1 - Roanoke,24450-2120, 10/21/2013,Sweet Treats,79364,19 W Washington St,Lexington,VA
1 - Roanoke,24450-7106, 10/21/2013,South Buffalo Market,78404,3528 S Buffalo Rd,Lexington,VA
1 - Roanoke,24450, 10/21/2013,House Mountain Inn,34423,455 Lonesome Dove Trl,Lexington,VA
1 - Roanoke,24555-0564, 10/21/2013,Glasgow Grocery Express,70705,844 Rockbridge Rd,Glasgow,VA
1 - Roanoke,24416-3314, 10/21/2013,Mays Grocery,22934,1036 Magnolia Ave,Buena Vista,VA
1 - Roanoke,24483, 10/21/2013,Sugar Tree Inn Inc,26144,145 Lodge Trl,Vesuvius,VA
1 - Roanoke,24450-2530, 10/21/2013,Stop In Food Store 44,34400,113 N Main St,Lexington,VA
1 - Roanoke,24450-3725, 10/21/2013,Applebees Neighborhood Grill & Bar,67366,870 N Lee Hwy,Lexington,VA
1 - Roanoke,24450, 10/21/2013,Timber Ridge Pit Stop,51152,2846 N Lee Hwy,Lexington,VA
5 - Fredericksburg,22535, 10/22/2013,River Haven,79407,136 Main St,Port Royal,VA
5 - Fredericksburg,22485, 10/22/2013,Vinnys Italian Grill & Pizzeria,52707,7835 Dolleys Ct,King George,VA
5 - Fredericksburg,22485, 10/22/2013,The Shore Store,27300,5435 Pavilion Dr,King George,VA
5 - Fredericksburg,22485-5625, 10/22/2013,7 Eleven Store 2531 21882 K,33661,5291 James Madison Pkwy,King George,VA
5 - Fredericksburg,22485, 10/22/2013,Sheetz #259,5031,17188 Owens Dr,King George,VA
5 - Fredericksburg,22443, 10/22/2013,Shady Lane Seafood,72474,20699 Ridge Rd,Colonial Beach,VA
5 - Fredericksburg,22443-1923, 10/22/2013,Get & Zip Convenience Stores #7,7259,901 McKinney Blvd,Colonial Beach,VA
5 - Fredericksburg,22443, 10/22/2013,Seaside Thai & French Cuisine,62086,201 Wilder Ave,Colonial Beach,VA
5 - Fredericksburg,22443, 10/22/2013,High Tides on the Potomac,38860,205 Taylor St,Colonial Beach,VA
5 - Fredericksburg,22520, 10/22/2013,Angelos,73819,PO Box 148,Montross,VA
5 - Fredericksburg,22488, 10/22/2013,Good Eats Cafe,76844,12720 Cople Hwy,Kinsale,VA
3 - Charlottesville/Staunton,22663-2405, 10/24/2013,7 Eleven Store 2531 32269 A,49881,3800 Stonewall Jackson Hwy,White Post,VA
3 - Charlottesville/Staunton,22603, 10/24/2013,Target Store T 2379,53449,191 Market St,Winchester,VA
5 - Fredericksburg,22401, 10/24/2013,Fas Mart # 50,26048,501A Jefferson Davis Hwy,Fredericksburg,VA
5 - Fredericksburg,22401, 10/24/2013,Wal Mart Supercenter # 1833,19861,1800 Carl D Silver Pkwy,Fredericksburg,VA
3 - Charlottesville/Staunton,22603-2644, 10/24/2013,Greenspring Grocery,12159,617 Green Spring Rd,Winchester,VA
3 - Charlottesville/Staunton,22602-2450, 10/24/2013,Gas Mart # 3,45219,3285 Valley Pike,Winchester,VA
5 - Fredericksburg,22401-4964, 10/24/2013,Bonefish Grill,27330,1779 Carl D Silver Pkwy,Fredericksburg,VA
3 - Charlottesville/Staunton,22602, 10/24/2013,Pizzamore,81019,212 Grocery Ave,Winchester,VA
5 - Fredericksburg,22401, 10/24/2013,Baileys Pub & Grille,38737,1861 Carl D Silver Pkwy,Fredericksburg,VA
3 - Charlottesville/Staunton,22602, 10/24/2013,CVS Pharmacy # 393,65407,1920 Senseny Rd,Winchester,VA
5 - Fredericksburg,22401, 10/24/2013,Gurus Indian Cuisine,27551,1320 Central Park Blvd Ste 112,Fredericksburg,VA
5 - Fredericksburg,22401, 10/24/2013,Quaker Steak & Lube,65043,1300 Central Park Blvd,Fredericksburg,VA
5 - Fredericksburg,22401, 10/24/2013,Teppanyaki Grill & Seafood Buffet Inc,69122,2388 Plank Rd,Fredericksburg,VA
5 - Fredericksburg,22401-4902, 10/24/2013,Carlos Okellys Mexican Cafe,45822,2306 Plank Rd,Fredericksburg,VA
5 - Fredericksburg,22401, 10/24/2013,Aladin Restaurant & Cafe,63544,2052 Plank Rd,Fredericksburg,VA
5 - Fredericksburg,22401, 10/24/2013,Jays Restaurant & Lounge,69682,2030 Plank Rd,Fredericksburg,VA
5 - Fredericksburg,22401, 10/24/2013,RD Mart,65308,2301 Plank Rd,Fredericksburg,VA
3 - Charlottesville/Staunton,22602, 10/24/2013,Asian Garden Buffet,35178,1060 Millwood Pike,Winchester,VA
3 - Charlottesville/Staunton,20135, 10/24/2013,Horse Shoe Curve Restaurant,45316,1162 Pine Grove Rd,Bluemont,VA
3 - Charlottesville/Staunton,22611-1503, 10/24/2013,Foxs Pizza,75066,616 E Main St,Berryville,VA
5 - Fredericksburg,22401-4713, 10/24/2013,Jake & Mikes,50141,806 William St,Fredericksburg,VA
5 - Fredericksburg,22401, 10/24/2013,The Soup and Taco Etc,53859,813 Caroline St,Fredericksburg,VA
5 - Fredericksburg,22401-4619, 10/24/2013,Pizza Hut,69300,1224 Powhatan St.,Fredericksburg,VA
5 - Fredericksburg,22401-4659, 10/24/2013,Pueblos Restaurant,64034,1320 Jefferson Davis Hwy,Fredericksburg,VA
5 - Fredericksburg,22401-4420, 10/24/2013,Tarntip Thai Cuisine,45724,507 Jefferson Davis Hwy,Fredericksburg,VA
5 - Fredericksburg,22408-2607, 10/24/2013,Pizza Hut,69704,5305 Jefferson Davis Hwy,Fredericksburg,VA
3 - Charlottesville/Staunton,22630-3644, 10/25/2013,Wilco # 708,55277,1710 N Shenandoah Ave,Front Royal,VA
3 - Charlottesville/Staunton,22630, 10/25/2013,Royal Gas Station Enterprise Inc,57605,63 W 14th St,Front Royal,VA
4 - Alexandria,22191-1211, 10/25/2013,Woodbridge Amoco,12086,13400 Jefferson Davis Hwy,Woodbridge,VA
3 - Charlottesville/Staunton,22630, 10/25/2013,Big Als,38372,10 South St,Front Royal,VA
4 - Alexandria,22191-1211, 10/25/2013,Food Lion 1261,9893,13414 Jefferson Davis Hwy,Woodbridge,VA
3 - Charlottesville/Staunton,22630-8239, 10/25/2013,Rivermont Market Inc,62382,2431 Rivermont Dr,Front Royal,VA
4 - Alexandria,22191-2018, 10/25/2013,CVS Pharmacy # 1404,62872,13600 Jefferson Davis Hwy,Woodbridge,VA
3 - Charlottesville/Staunton,22835, 10/25/2013,The Mimslyn Inn,41504,401 W Main St,Luray,VA
3 - Charlottesville/Staunton,22835-5249, 10/25/2013,Food Lion 472,9703,1400 US Highway 211 W,Luray,VA
3 - Charlottesville/Staunton,22835-5249, 10/25/2013,Anthonys Restaurant & Pizzeria,54464,1432 Us Highway 211 W,Luray,VA
3 - Charlottesville/Staunton,22849-3000, 10/25/2013,Kites Store,36025,4258 US Highway 340,Shenandoah,VA
4 - Alexandria,22191-3415, 10/25/2013,Food Lion 1226,9840,14614 Jefferson Davis Hwy Ste 14643,Woodbridge,VA
3 - Charlottesville/Staunton,24441-2511, 10/25/2013,7 Eleven Store 2531 28415 J,17202,305 Augusta Ave,Grottoes,VA
3 - Charlottesville/Staunton,22827, 10/25/2013,Family Convenience Store,16600,94 N Stuart Ave,Elkton,VA
3 - Charlottesville/Staunton,22740, 10/25/2013,Sperryville Corner Store/Thornton River Grille,10795,3710 Sperryville Pike,Sperryville,VA
3 - Charlottesville/Staunton,22716-2705, 10/25/2013,Laurel Mills Store,81461,461 Laurel Mills Rd,Castleton,VA
3 - Charlottesville/Staunton,22840, 10/25/2013,Massanutten Conference Center,5092,4308 Massanutten Dr,McGaheysville,VA
3 - Charlottesville/Staunton,22840, 10/25/2013,Thunderbird Cafe,54373,42A Island Ford Rd,McGaheysville,VA
3 - Charlottesville/Staunton,22849-1739, 10/25/2013,Shenandoah Speedway Concession LLC,39957,9754 North 340,Shenandoah,VA
4 - Alexandria,20110-7954, 10/25/2013,7 Eleven Store 26074 A,81282,10299 Dumfries Rd,Manassas,VA
4 - Alexandria,20110-5838, 10/25/2013,MACS Circle K72,65663,9879 Liberia Ave,Manassas,VA
4 - Alexandria,20110-7052, 10/25/2013,CVS Pharmacy # 1801,62921,9972 Liberia Ave,Manassas,VA
3 - Charlottesville/Staunton,22846, 10/25/2013,Valleys 22,32495,6080 Spotswood Trl,Penn Laird,VA
3 - Charlottesville/Staunton,22630-6768, 10/25/2013,Applebees Neighborhood Grill & Bar,67744,45 Riverton Commons Dr,Front Royal,VA
8 - Chesapeake,23451, 10/25/2013,Boston Culinary Group,39305,1000 19th St,Virginia Beach,VA
8 - Chesapeake,23451-3144, 10/25/2013,Georges Breakfast & Seafood Buffet,49608,2600 Atlantic Ave,Virginia Beach,VA
3 - Charlottesville/Staunton,22630-7013, 10/25/2013,Ledo Pizza,51392,135 Crooked Run Plz,Front Royal,VA
3 - Charlottesville/Staunton,22801-3721, 10/25/2013,Vintage Wines,35474,498 University Blvd Ste C,Harrisonburg,VA
8 - Chesapeake,23462-2700, 10/25/2013,J Mart Japanese Grocery Inc,50082,309 Aragona Blvd Ste 111,Virginia Beach,VA
4 - Alexandria,20110-5219, 10/25/2013,In & Out Mart,18890,9103 Mathis Ave,Manassas,VA
3 - Charlottesville/Staunton,22803-718, 10/25/2013,Aroma Buffet & Grill LLC,67963,233 Burgess Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-5101, 10/25/2013,Big Kmart 7032,3257,1835 E Market St,Harrisonburg,VA
4 - Alexandria,20110-5131, 10/25/2013,CVS Pharmacy # 1406,62874,9200 Centreville Rd,Manassas,VA
8 - Chesapeake,23462-6015, 10/25/2013,7 Eleven Store 2514 20165 A,68082,201 S Witchduck Rd,Virginia Beach,VA
3 - Charlottesville/Staunton,22630, 10/25/2013,Lucky Star Lounge,52717,205 E Main St,Front Royal,VA
8 - Chesapeake,23462-5804, 10/25/2013,7 Eleven Store 2514 10907 H,4995,4961 Euclid Rd,Virginia Beach,VA
4 - Alexandria,20111-2357, 10/25/2013,Sheetz 270,7011,8504 Centreville Rd,Manassas Park,VA
3 - Charlottesville/Staunton,22801, 10/25/2013,Food Lion 2617,40131,853 Carlton St,Harrisonburg,VA
6 - Richmond,23230, 10/25/2013,Line Drive Concessions,64400,3001 N Boulevard,Richmond,VA
3 - Charlottesville/Staunton,22801, 10/25/2013,Sheetz # 332,20334,798 E Market St,Harrisonburg,VA
6 - Richmond,23220-4109, 10/25/2013,Ipanema Cafe,2057,917 W Grace St,Richmond,VA
3 - Charlottesville/Staunton,22801, 10/25/2013,Jess Lunch,24015,22 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22802-3932, 10/25/2013,One Stop Convenience,38777,383C N Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22802, 10/25/2013,The Little Grill Collective,27232,621 N Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-2136, 10/25/2013,Foodmaxx International Foods,81963,922 924 W Market St,Harrisonburg,VA
3 - Charlottesville/Staunton,22835-4839, 10/25/2013,Sonnys Place Inc,49592,8914 Us Highway 211 W,Luray,VA
3 - Charlottesville/Staunton,22801-9001, 10/25/2013,7 Eleven Store 2531 34510 H,65186,1010 W Market St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-1636, 10/25/2013,Food Mart,80025,953 S High St,Harrisonburg,VA
6 - Richmond,23220-2005, 10/25/2013,The Savory Grain,64126,2043 W Broad St,Richmond,VA
8 - Chesapeake,23455-1700, 10/25/2013,Croakers,52271,3629 Shore Dr,Virginia Beach,VA
3 - Charlottesville/Staunton,22801, 10/25/2013,The Galley,7459,2430 S Main St,Harrisonburg,VA
6 - Richmond,23227, 10/25/2013,Enoteca Sogno,67749,1223 Bellevue Ave,Richmond,VA
3 - Charlottesville/Staunton,22630, 10/25/2013,Vino 124,64336,124 E Main St,Front Royal,VA
3 - Charlottesville/Staunton,22642-6501, 10/25/2013,The Apple House Restaurant And Gift Shop,82486,4675 John Marshall Hwy,Linden,VA
3 - Charlottesville/Staunton,22821, 10/25/2013,257 Grocery,46661,6939 Briery Branch Rd,Dayton,VA
3 - Charlottesville/Staunton,22642-6502, 10/25/2013,Apple Mountain Exxon,78081,4774 John Marshall Hwy,Linden,VA
3 - Charlottesville/Staunton,22812-1654, 10/25/2013,Wild Woods BBQ,67009,610 N Main St Ste C,Bridgewater,VA
6 - Richmond,23219-4162, 10/25/2013,Mortons of Chicago The Steakhouse,23656,111 Virginia St,Richmond,VA
6 - Richmond,23219, 10/25/2013,Off the Hookah,65584,140 Virginia St Ste 200,Richmond,VA
6 - Richmond,23219, 10/25/2013,River City Diner,41651,7 N 17th St,Richmond,VA
6 - Richmond,23223-6903, 10/25/2013,On The Rox,78478,119 N 18th St,Richmond,VA
6 - Richmond,23223-6929, 10/25/2013,MACS Circle K23,29343,1701 E Broad St,Richmond,VA
6 - Richmond,23231, 10/25/2013,Conch Republic Rocketts,67973,11 Orleans St,Richmond,VA
6 - Richmond,23231, 10/25/2013,The Boathouse at Rocketts Landing,61480,4708 E Main St,Richmond,VA
6 - Richmond,23220-4216, 10/25/2013,Harlems Cuisine,61063,207 W Broad St,Richmond,VA
6 - Richmond,23219-1741, 10/25/2013,Perlys Deli & Restaurant,39216,111 E Grace St,Richmond,VA
7 - Hampton,23669-3819, 10/26/2013,Tinee Giant Food Markets 71,55273,930 Lasalle Ave,Hampton,VA
4 - Alexandria,20170-4816, 10/26/2013,Paradise Indian Cuisine,63817,328 Elden St,Herndon,VA
4 - Alexandria,20170-4607, 10/26/2013,Mediterranean Breeze,39202,781 Station St,Herndon,VA
4 - Alexandria,20170-4374, 10/26/2013,A Deli Italian Food,34043,13033 Worldgate Dr,Herndon,VA
4 - Alexandria,20170-4374, 10/26/2013,Time Out Wings and Grill,78355,13005 Worldgate Dr,Herndon,VA
7 - Hampton,23435-3470, 10/26/2013,Buffalo Wild Wings Grill & Bar #268,68641,7386 Harbour Towne Pkwy Ste 67,Suffolk,VA
4 - Alexandria,20171-5357, 10/26/2013,Ned Devines,11404,2465 Centreville Rd Ste J8,Herndon,VA
4 - Alexandria,20171-3158, 10/26/2013,Chics N Wings,63717,2545 Centreville Rd Ste Q14,Herndon,VA
4 - Alexandria,20171, 10/26/2013,7 Eleven Store 2581 29931 B,68091,2501 014 McNair Farms Dr,Herndon,VA
7 - Hampton,23435, 10/26/2013,Hilton Garden Inn,57256,5921 Harbour View Blvd,Suffolk,VA
4 - Alexandria,20120-2441, 10/26/2013,7 Eleven Store 2581 27118 B,52551,13830 Lee Hwy,Centreville,VA
7 - Hampton,23434, 10/26/2013,Food Lion 1623,19813,1010 Portsmouth Blvd,Suffolk,VA
7 - Hampton,23434, 10/26/2013,Hollands Mosaic LLC,49398,110 W Finney Ave,Suffolk,VA
7 - Hampton,23434-8728, 10/26/2013,Wilco # 797,46388,1139 Carolina Rd,Suffolk,VA
7 - Hampton,23434, 10/26/2013,Happy Shopper #5,51250,600 E Washington St,Suffolk,VA
7 - Hampton,23434-4426, 10/26/2013,Rite Aid Pharmacy  3741,74369,515 N Main St,Suffolk,VA
7 - Hampton,23434-6150, 10/26/2013,Sals Pizza,79014,148 Burnetts Way Ste 115,Suffolk,VA
7 - Hampton,23434, 10/26/2013,Suffolk Sunoco,79301,2700 Godwin Blvd,Suffolk,VA
7 - Hampton,23434-8291, 10/26/2013,Santa Fe Grill Authentic Mexican Cuisine,38446,1024 Centerbrooke Ln,Suffolk,VA
7 - Hampton,23434, 10/26/2013,Happy Shopper #3,51247,1504 Holland Rd,Suffolk,VA
7 - Hampton,23434, 10/26/2013,The Water Hole,63421,1708 Holland Rd,Suffolk,VA
7 - Hampton,23183, 10/26/2013,Brickwood Grill,78941,5036 George Washington Memorial Hwy,White Marsh,VA
7 - Hampton,23109, 10/26/2013,The White Dog Bistro,82399,68 Church St,Mathews,VA
3 - Charlottesville/Staunton,22601-2626, 10/28/2013,Food Lion 366,9672,2600 Valley Ave,Winchester,VA
3 - Charlottesville/Staunton,22601, 10/28/2013,Judys Cards Gifts,54944,2210 Valley Ave,Winchester,VA
3 - Charlottesville/Staunton,22601, 10/28/2013,Red Panda Buffet & 360 Nightclub,26768,2254 Valley Ave,Winchester,VA
3 - Charlottesville/Staunton,22601-4484, 10/28/2013,Ruby Tuesday,78240,1685 S Pleasant Valley Rd,Winchester,VA
3 - Charlottesville/Staunton,22601, 10/28/2013,Glory Days Grill,39218,130 Featherbed Ln,Winchester,VA
3 - Charlottesville/Staunton,22601-7000, 10/28/2013,Chipotle Mexican Grill,52583,2012 S Pleasant Valley Rd,Winchester,VA
3 - Charlottesville/Staunton,22601-5166, 10/28/2013,Sheetz Convenience Store #208,71282,601 Millwood Ave,Winchester,VA
3 - Charlottesville/Staunton,22601-4729, 10/28/2013,Cameron Street Market,76304,123 N Cameron St,Winchester,VA
3 - Charlottesville/Staunton,22601-4729, 10/28/2013,Magoos New York Style Deli & Market,83517,123 N Cameron St,Winchester,VA
3 - Charlottesville/Staunton,22601, 10/28/2013,Winchester News Stand,43529,30 E Piccadilly St,Winchester,VA
3 - Charlottesville/Staunton,22601-3801, 10/28/2013,Rite Aid Pharmacy 3743,50642,507 Amherst St,Winchester,VA
6 - Richmond,23236, 10/28/2013,Taylor Made for You,67137,464 Southlake Blvd,Richmond,VA
6 - Richmond,23236-3411, 10/28/2013,7 Eleven Store 2515 15891 H,8606,320 N Arch Rd,Richmond,VA
2 - Lynchburg,24504-1705, 10/28/2013,Bull Branch,13560,109 11th St,Lynchburg,VA
6 - Richmond,23236-4521, 10/28/2013,Breakers Sports Grill,11742,101 Wadsworth Dr,Richmond,VA
6 - Richmond,23236, 10/28/2013,Sheetz # 338,25805,20 S Providence Rd,Richmond,VA
6 - Richmond,23225-6412, 10/28/2013,United Latino Market,80085,7511 Midlothian Tpke,North Chesterfield,VA
2 - Lynchburg,24501-1218, 10/28/2013,Sunshine Express Market,39550,200 Pollard St,Lynchburg,VA
6 - Richmond,23225-5622, 10/28/2013,Korean Garden,62027,6827 Midlothian Tpke,Richmond,VA
6 - Richmond,23225, 10/28/2013,Midlothian Raceway,55200,6333 Midothian Turnpike,Richmond,VA
6 - Richmond,23223-6465, 10/28/2013,Ocean Market,72975,2438 Venable St,Richmond,VA
6 - Richmond,23224-5244, 10/28/2013,701 Express,27810,701 Jefferson Davis Hwy,Richmond,VA
6 - Richmond,23225-2641, 10/28/2013,A-Z Express,13338,6232 Jahnke Rd,Richmond,VA
5 - Fredericksburg,22408-2637, 10/29/2013,Dannys Pizza,76400,10657 Spotsylvania Ave,Fredericksburg,VA
5 - Fredericksburg,22408-2658, 10/29/2013,Basha,80233,10900 Courthouse Rd,Fredericksburg,VA
5 - Fredericksburg,22408, 10/29/2013,Lees Retreat,63827,3300 Dill Smith Dr,Fredericksburg,VA
5 - Fredericksburg,22407-2603, 10/29/2013,Liberty Lanes,26499,5801 Southpoint Centre Blvd,Fredericksburg,VA
