"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
Richmond Co. Total,,,,,,,1,,40,41
Roanoke,Female,Paid,,2,1,,1,,15,19
,Female Total,,,2,1,,1,,15,19
,Male,Both,,,,,,,3,3
,,Paid,2,30,,1,8,2,331,374
,,Volunteer,,1,,,,,1,2
,Male Total,,2,31,,1,8,2,335,379
Roanoke Total,,,2,33,1,1,9,2,350,398
Roanoke Co.,Female,Both,,,,,,,1,1
,,Paid,,1,,,,,4,5
,,Volunteer,,,,,,,43,43
,Female Total,,,1,,,,,48,49
,Male,Both,1,,,,,,29,30
,,Paid,,2,,,,,122,124
,,Volunteer,,6,3,,1,,324,334
,Male Total,,1,8,3,,1,,475,488
Roanoke Co. Total,,,1,9,3,,1,,523,537
Rockbridge Co.,Female,Paid,,,,,,,2,2
,,Volunteer,,,,,,,35,35
,Female Total,,,,,,,,37,37
,Male,Both,,,,,,,2,2
,,Paid,,,,,,,3,3
,,Volunteer,,9,,,,1,240,250
,Male Total,,,9,,,,1,245,255
Rockbridge Co. Total,,,,9,,,,1,282,292
Rockingham Co.,Female,Both,,,,,,,2,2
,,Paid,,,,,1,,4,5
,,Volunteer,,,,,1,,42,43
,Female Total,,,,,,2,,48,50
,Male,Both,,,,,,,31,31
,,Paid,,1,,,2,,37,40
,,Volunteer,1,6,1,,7,1,299,315
,Male Total,,1,7,1,,9,1,367,386
Rockingham Co. Total,,,1,7,1,,11,1,415,436
Russell Co.,Female,Volunteer,,,,,,,9,9
,Female Total,,,,,,,,9,9
,Male,Both,,,,,,,5,5
,,Volunteer,,6,,,1,,150,157
,Male Total,,,6,,,1,,155,162
Russell Co. Total,,,,6,,,1,,164,171
Salem,Female,Paid,,,,,,,2,2
,Female Total,,,,,,,,2,2
,Male,Both,,,,,,,2,2
,,Paid,,1,1,,,1,76,79
,,Volunteer,,,,,,,1,1
,Male Total,,,1,1,,,1,79,82
Salem Total,,,,1,1,,,1,81,84
Scott Co.,Female,Volunteer,,,,,,,11,11
,Female Total,,,,,,,,11,11
,Male,Both,,,,,,,3,3
,,Volunteer,,1,,,,,98,99
,Male Total,,,1,,,,,101,102
Scott Co. Total,,,,1,,,,,112,113
Shenandoah Co.,Female,Paid,,,,,,,1,1
,,Volunteer,,1,,,2,,23,26
,Female Total,,,1,,,2,,24,27
,Male,Both,,,,,,,9,9
,,Paid,,,,,1,,8,9
,,Volunteer,,8,,,5,,200,213
Source: VDFP - FSTRS,,,Page 15 of 18,Page 15 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,Male Total,,,8,,,6,,217,231
Shenandoah Co. Total,,,,9,,,8,,241,258
Smyth Co.,Female,Volunteer,,1,,,,,22,23
,Female Total,,,1,,,,,22,23
,Male,Volunteer,,2,1,,1,,242,246
,Male Total,,,2,1,,1,,242,246
Smyth Co. Total,,,,3,1,,1,,264,269
Southampton Co.,Female,Both,,,,,,,1,1
,,Volunteer,,1,,,,,14,15
,Female Total,,,1,,,,,15,16
,Male,Both,,1,,,,,2,3
,,Paid,,1,,,,,,1
,,Volunteer,,11,1,,3,,139,154
,Male Total,,,13,1,,3,,141,158
Southampton Co. Total,,,,14,1,,3,,156,174
Spotsylvania Co.,Female,Both,,,,,1,,2,3
,,Paid,,,,,,,2,2
,,Volunteer,1,2,,,1,,27,31
,Female Total,,1,2,,,2,,31,36
,Male,Both,,1,,,,,26,27
,,Paid,1,1,1,,,,76,79
,,Volunteer,1,9,3,1,4,2,207,227
,Male Total,,2,11,4,1,4,2,309,333
Spotsylvania Co. Total,,,3,13,4,1,6,2,340,369
Stafford Co.,Female,Both,,,,,,,2,2
,,Paid,,,2,,,,7,9
,,Volunteer,,2,6,2,1,1,69,81
,Female Total,,,2,8,2,1,1,78,92
,Male,Both,1,1,,,,,44,46
,,Paid,,2,,,,,30,32
,,Volunteer,3,12,13,4,6,2,385,425
,Male Total,,4,15,13,4,6,2,459,503
Stafford Co. Total,,,4,17,21,6,7,3,537,595
Staunton,Female,Paid,,,,,,,2,2
,Female Total,,,,,,,,2,2
,Male,Both,,,,,,,8,8
,,Paid,,2,,1,2,,28,33
,,Volunteer,,1,,,,,9,10
,Male Total,,,3,,1,2,,45,51
Staunton Total,,,,3,,1,2,,47,53
Suffolk,Female,Both,,,,,,,1,1
,,Paid,,1,1,,3,,14,19
,,Volunteer,,,,1,,,11,12
,Female Total,,,1,1,1,3,,26,32
,Male,Both,,2,,,,,7,9
,,Paid,,30,3,,7,,164,204
,,Volunteer,,14,,,1,2,156,173
,Male Total,,,46,3,,8,2,327,386
Suffolk Total,,,,47,4,1,11,2,353,418
Surry Co.,Female,Volunteer,,,,,,,3,3
,Female Total,,,,,,,,3,3
,Male,Volunteer,,5,,,1,,26,32
,Male Total,,,5,,,1,,26,32
Surry Co. Total,,,,5,,,1,,29,35
Sussex Co.,Female,Volunteer,,,,,,,4,4
,Female Total,,,,,,,,4,4
,Male,Both,,,,,,,1,1
,,Paid,,,,,,,1,1
,,Volunteer,,3,,,,,72,75
Source: VDFP - FSTRS,,,Page 16 of 18,Page 16 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,Male Total,,,3,,,,,74,77
Sussex Co. Total,,,,3,,,,,78,81
Tazewell Co.,Female,Paid,,1,,,,,,1
,,Volunteer,,,,,,,34,34
,Female Total,,,1,,,,,34,35
,Male,Both,,,,,,,12,12
,,Paid,,,,,,,15,15
,,Volunteer,,10,,1,,,253,264
,Male Total,,,10,,1,,,280,291
Tazewell Co. Total,,,,11,,1,,,314,326
Virginia Beach,Female,Both,,,,,,,2,2
,,Paid,1,,,,,,33,34
,,Volunteer,,1,1,,4,,14,20
,Female Total,,1,1,1,,4,,49,56
,Male,Both,1,,,,,,15,16
,,Paid,5,28,12,4,11,3,430,493
,,Volunteer,2,9,9,2,3,,174,199
,Male Total,,8,37,21,6,14,3,619,708
Virginia Beach Total,,,9,38,22,6,18,3,668,764
Warren Co.,Female,Paid,,,1,,,,2,3
,,Volunteer,,1,,,1,,23,25
,Female Total,,,1,1,,1,,25,28
,Male,Both,,,,,1,,7,8
,,Paid,1,,,,,,5,6
,,Volunteer,1,3,1,,1,,127,133
,Male Total,,2,3,1,,2,,139,147
Warren Co. Total,,,2,4,2,,3,,164,175
Washington Co.,Female,Both,,,,,,,2,2
,,Volunteer,,,,,,,42,42
,Female Total,,,,,,,,44,44
,Male,Both,,,,,,,7,7
,,Paid,,,1,,,,,1
,,Volunteer,,2,,,,,263,265
,Male Total,,,2,1,,,,270,273
Washington Co. Total,,,,2,1,,,,314,317
Washington D.C.,Male,Both,,,,,,,1,1
,,Paid,,3,,,,,5,8
,Male Total,,,3,,,,,6,9
Washington D.C. Total,,,,3,,,,,6,9
"Washington, DC",Female,Both,,,,,1,,1,2
,,Paid,,,,,1,,,1
,Female Total,,,,,,2,,1,3
,Male,Both,,2,1,,1,1,19,24
,,Paid,2,4,1,,3,,68,78
,,Volunteer,,1,,,,,,1
,Male Total,,2,7,2,,4,1,87,103
"Washington, DC Total",,,2,7,2,,6,1,88,106
Waynesboro,Female,Paid,,,,,,,6,6
,,Volunteer,,,,,,,7,7
,Female Total,,,,,,,,13,13
,Male,Both,,,,,2,,4,6
,,Paid,,1,,,,,34,35
,,Volunteer,,,,,,,26,26
,Male Total,,,1,,,2,,64,67
Waynesboro Total,,,,1,,,2,,77,80
Westmoreland Co.,Female,Both,,,,,,,2,2
,,Volunteer,,1,,,,,8,9
,Female Total,,,1,,,,,10,11
,Male,Both,,,,,,,5,5
Source: VDFP - FSTRS,,,Page 17 of 18,Page 17 of 18,,,,,as of March 2006,as of March 2006
"Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race","Comparison of Fire Service Personnel by Locality, Gender, Status, and Race",
(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),(Includes only individuals with an active student personal data record on file at the Virginia Dept. of Fire Programs),
#,,,,,,Race,Race,,,
LOCALITY,Gender,Status,Asian,Black,Hispanic,Native Amer,Not Rpt,Other,White,Total
,,Paid,,,,,,,1,1
,,Volunteer,,8,,,,1,108,117
,Male Total,,,8,,,,1,114,123
Westmoreland Co. Total,,,,9,,,,1,124,134
Williamsburg,Female,Paid,,,1,,,,4,5
,,Volunteer,,,,,,,1,1
,Female Total,,,,1,,,,5,6
,Male,Both,,2,,,,,5,7
,,Paid,,1,,,1,,41,43
,,Volunteer,1,1,1,,,,11,14
,Male Total,,1,4,1,,1,,57,64
Williamsburg Total,,,1,4,2,,1,,62,70
Winchester,Female,Paid,,2,,,,,2,4
,,Volunteer,,,,,,,21,21
,Female Total,,,2,,,,,23,25
,Male,Both,,2,,,,,30,32
,,Paid,,,,,,,76,76
,,Volunteer,,9,1,,1,1,80,92
,Male Total,,,11,1,,1,1,186,200
Winchester Total,,,,13,1,,1,1,209,225
Wise Co.,Female,Volunteer,,,,,,,10,10
,Female Total,,,,,,,,10,10
,Male,Both,,1,,,,,15,16
,,Paid,,,,,,,2,2
,,Volunteer,,4,,3,,,186,193
,Male Total,,,5,,3,,,203,211
Wise Co. Total,,,,5,,3,,,213,221
Wythe Co.,Female,Both,,,,,,,1,1
,,Paid,,,,,,,1,1
,,Volunteer,,,,,,,13,13
,Female Total,,,,,,,,15,15
,Male,Both,,,,,,,4,4
,,Paid,,,,,,,9,9
,,Volunteer,,2,,,,,151,153
,Male Total,,,2,,,,,164,166
Wythe Co. Total,,,,2,,,,,179,181
York Co.,Female,Paid,,,,,,,17,17
,,Volunteer,,,1,,,,9,10
,Female Total,,,,1,,,,26,27
,Male,Both,,,1,,2,,15,18
,,Paid,1,6,1,,4,,109,121
,,Volunteer,,4,3,,,,38,45
,Male Total,,1,10,5,,6,,162,184
York Co. Total,,,1,10,6,,6,,188,211
(blank),Female,Both,,,,,2,,8,10
,,Paid,,8,5,1,2,3,31,50
,,Volunteer,1,7,3,,6,1,135,153
,Female Total,,1,15,8,1,10,4,174,213
,Male,Both,,3,,1,3,2,97,106
,,Paid,5,161,25,7,9,7,608,822
,,Volunteer,2,33,6,5,13,2,506,567
,Male Total,,7,197,31,13,25,11,"1,211","1,495"
(blank) Total,,,8,212,39,14,35,15,"1,385","1,708"
Grand Total,,,132,"2,067",334,139,798,106,"29,457","33,033"
Source: VDFP - FSTRS,,,Page 18 of 18,Page 18 of 18,,,,,as of March 2006,as of March 2006
