REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
2 - Lynchburg,24540-5088, 12/07/2010,Fas Mart # 103,26095,1411 S Boston Rd,Danville,VA
2 - Lynchburg,24540, 12/07/2010,Junior Convenience Store,35308,623 Worsham St,Danville,VA
2 - Lynchburg,24540-3954, 12/07/2010,Express Line,74362,1614 Richmond Blvd,Danville,VA
2 - Lynchburg,24540-2407, 12/07/2010,Sunrise # 3,44120,2305 N Main St,Danville,VA
2 - Lynchburg,24540-3724, 12/07/2010,Speedway Food Mart LLC,62315,1503 N Main St,Danville,VA
2 - Lynchburg,24541, 12/07/2010,College Express Mart,28070,504 Kemper Rd,Danville,VA
2 - Lynchburg,24541, 12/07/2010,Corner Cupboard,61296,405 Wooding Ave,Danville,VA
2 - Lynchburg,24540-4045, 12/07/2010,Quick N Plenty Market,35610,395 Mount Cross Rd,Danville,VA
6 - Richmond/FBurg,23005-2314, 12/07/2010,Liberty Market,50041,523 S Washington Hwy,Ashland,VA
6 - Richmond/FBurg,23005, 12/07/2010,Sheetz # 315,13732,12341 Washington Hwy,Ashland,VA
6 - Richmond/FBurg,23005, 12/07/2010,Food Lion 679,9758,135 Junction Dr,Ashland,VA
8 - Chesapeake,23322-2211, 12/07/2010,Little Earles Supermarket,46938,2632 Battlefield Blvd S,Chesapeake,VA
6 - Richmond/FBurg,23005, 12/07/2010,Martins Food Market # 489,64722,253 N Washington Hwy,Ashland,VA
6 - Richmond/FBurg,23005-1311, 12/07/2010,Save A Minit,73153,501 N Washington Hwy,Ashland,VA
6 - Richmond/FBurg,23005-2215, 12/07/2010,Kangaroo Express # 3112,3139,610 England St,Ashland,VA
6 - Richmond/FBurg,23005-1512, 12/07/2010,7 Eleven Store 2515 17341 H,57673,128 Thompson St,Ashland,VA
6 - Richmond/FBurg,23005-2015, 12/07/2010,College Corner,18988,208 England St,Ashland,VA
6 - Richmond/FBurg,23005, 12/07/2010,Rite Aid #3691,6069,607 England St,Ashland,VA
6 - Richmond/FBurg,23005-2232, 12/07/2010,East Coast #4061,13303,801 England St,Ashland,VA
6 - Richmond/FBurg,23005-2232, 12/07/2010,Ashland Shell,7856,817 England St,Ashland,VA
6 - Richmond/FBurg,23005, 12/07/2010,Uppys XLI,44246,812 England St,Ashland,VA
8 - Chesapeake,23504-4313, 12/07/2010,Norfolk State Shell # 420,32729,1625 E Brambleton Ave,Norfolk,VA
8 - Chesapeake,23504-3618, 12/07/2010,Park Avenue Market,53942,1024 Park Ave,Norfolk,VA
8 - Chesapeake,23504-3028, 12/07/2010,One Stop Food Mart  52,58841,2338 E Princess Anne Rd,Norfolk,VA
6 - Richmond/FBurg,23005, 12/07/2010,Wal Mart Supercenter #2795,26816,145 Hill Carter Pkwy,Ashland,VA
6 - Richmond/FBurg,23059-1976, 12/07/2010,New Exxon Mart,33191,11216 Washington Hwy,Glen Allen,VA
8 - Chesapeake,23517-1017, 12/07/2010,7 Eleven Store 2511 33533 A,57416,1088 W 26th St,Norfolk,VA
6 - Richmond/FBurg,23059-6504, 12/07/2010,VA Center Shell,40200,9999 Brook Rd,Glen Allen,VA
6 - Richmond/FBurg,23059-1902, 12/07/2010,7 Eleven Store 2515 16074 H,10391,10305 Washington Hwy,Glen Allen,VA
8 - Chesapeake,23508-1822, 12/07/2010,7 Eleven Store 2511 19345 H,20512,4720 Hampton Blvd,Norfolk,VA
6 - Richmond/FBurg,23059, 12/07/2010,Walgreens # 02732,63217,9801 Brook Rd,Glen Allen,VA
6 - Richmond/FBurg,23060, 12/07/2010,Wawa Food Market # 677,13577,8800 Brook Rd,Glen Allen,VA
6 - Richmond/FBurg,23060-4021, 12/07/2010,Brook Rd Texaco,58391,8627 Brook Rd,Glen Allen,VA
8 - Chesapeake,23508, 12/07/2010,ODU Miller Neighborhood Market #89,40005,4902 Hampton Blvd,Norfolk,VA
6 - Richmond/FBurg,23228-6511, 12/07/2010,7 Eleven Store 2515 32970 T,12893,900 E Parham Rd,Richmond,VA
6 - Richmond/FBurg,23227, 12/07/2010,Parham Rd Pit Stop,7474,807 Parham Rd,Richmond,VA
6 - Richmond/FBurg,23227-1107, 12/07/2010,North Park Shell,64682,805 E Parham Rd,Richmond,VA
6 - Richmond/FBurg,23227-1818, 12/07/2010,Quick N Easy,12166,7607 Brook Rd,Richmond,VA
8 - Chesapeake,23508-2431, 12/07/2010,Monarch Shell,70380,3801 Hampton Blvd,Norfolk,VA
1 - Roanoke,24018-4004, 12/08/2010,Super Mart,70216,3660 Colonial Ave,Roanoke,VA
1 - Roanoke,24015-3836, 12/08/2010,Getty Mart,42596,2702 Colonial Ave SW,Roanoke,VA
1 - Roanoke,24015-3833, 12/08/2010,Express Shoppe,32546,2635 Colonial Ave SW,Roanoke,VA
1 - Roanoke,24015, 12/08/2010,CVS Pharmacy # 3949,43553,2001 Colonial Ave SW,Roanoke,VA
1 - Roanoke,24019, 12/08/2010,Plantation Exxon,14859,8110 Plantation Rd,Roanoke,VA
1 - Roanoke,24019-1614, 12/08/2010,Reddy Mart,13984,8040 Plantation Rd,Roanoke,VA
1 - Roanoke,24019-4232, 12/08/2010,Kangaroo Express # 3718,39979,7107 Williamson Rd,Roanoke,VA
1 - Roanoke,24019-4234, 12/08/2010,Kroger # 209,77977,7223 Williamson Rd,Roanoke,VA
1 - Roanoke,24019, 12/08/2010,Plantation Market,46795,7372 Plantation Rd,Roanoke,VA
1 - Roanoke,24019, 12/08/2010,CVS Pharmacy # 6292,62836,7515 Williamson Rd,Hollins,VA
6 - Richmond/FBurg,23834, 12/08/2010,Walgreens # 12031,63420,626 Boulevard,Colonial Heights,VA
6 - Richmond/FBurg,23834-3261, 12/08/2010,Wawa Food Market # 693,21414,604 Boulevard,Colonial Heights,VA
6 - Richmond/FBurg,23834-3209, 12/08/2010,CVS Pharmacy # 1542,62897,629 Boulevard,Colonial Heights,VA
6 - Richmond/FBurg,23803-2000, 12/08/2010,Ettrick Chevron,10418,3000 E River Rd,Ettrick,VA
6 - Richmond/FBurg,23803-2573, 12/08/2010,Food Lion 1157,9817,20821 Woodpecker Rd,Ettrick,VA
6 - Richmond/FBurg,23803-2573, 12/08/2010,Rite Aid # 11299,77022,20825 Woodpecker Rd,Petersburg,VA
6 - Richmond/FBurg,23803-1907, 12/08/2010,Virginias Best Grocery,55482,21113 Chesterfield Ave,Ettrick,VA
6 - Richmond/FBurg,23803-2407, 12/08/2010,Ettrick Market,44199,21413 Chesterfield Ave,Ettrick,VA
5 - Southwest,24202-5959, 12/08/2010,J Z Convenience,55912,2 Clear Creek Rd,Bristol,VA
6 - Richmond/FBurg,23834-3256, 12/08/2010,Corner Mart,65310,801 Boulevard,Colonial Heights,VA
6 - Richmond/FBurg,23834-3257, 12/08/2010,Boulevard BP,28556,915 Boulevard,Colonial Heights,VA
5 - Southwest,24201, 12/08/2010,Roadrunner Market # 187,62727,1009 Commonweatlth Ave,Bristol,VA
5 - Southwest,24201, 12/08/2010,Zoomerz # 66,13478,524 Commonwealth Ave,Bristol,VA
5 - Southwest,24201, 12/08/2010,Quick Stop Market #38,22714,1009 Commonwealth Ave,Bristol,VA
5 - Southwest,24201, 12/08/2010,Quick Stop Market #37,18822,1901 Euclid Ave,Bristol,VA
5 - Southwest,24201, 12/08/2010,Hillbilly Food Store,59818,1247 W State St,Bristol,VA
5 - Southwest,24201-1625, 12/08/2010,Roadrunner #120,25908,2099 Lee Hwy,Bristol,VA
4 - Alexandria,22030-4205, 12/09/2010,Bernies Classic Delicatessen & Gourmet Market,47273,4328 Chain Bridge Rd,Fairfax,VA
4 - Alexandria,22124-3008, 12/09/2010,7 Eleven Store 2581 16282 B,54039,2973 Chain Bridge Rd,Oakton,VA
4 - Alexandria,22180-5605, 12/09/2010,Vienna Shell,55575,252 Maple Ave W,Vienna,VA
4 - Alexandria,22180-5727, 12/09/2010,Magruders,6165,180 Maple Ave W,Vienna,VA
4 - Alexandria,22180-5727, 12/09/2010,Vienna Drug Center,9036,150 Maple Ave W,Vienna,VA
4 - Alexandria,22180-4630, 12/09/2010,Walgreens # 13589,65025,225 Maple Ave E,Vienna,VA
4 - Alexandria,22180-4717, 12/09/2010,CVS Pharmacy # 1403,62871,337 Maple Ave E,Vienna,VA
4 - Alexandria,22180-4717, 12/09/2010,Giant Food Store # 763,7816,359 Maple Ave E,Vienna,VA
4 - Alexandria,22180-4714, 12/09/2010,Norms Beer & Wine,77915,136 Branch Rd SE,Vienna,VA
4 - Alexandria,22180-4719, 12/09/2010,Vienna Exxon,45763,395 Maple Ave E,Vienna,VA
4 - Alexandria,22180-4722, 12/09/2010,7 Eleven Store 2581 10652 B,65604,427 Maple Ave E,Vienna,VA
4 - Alexandria,22180-4721, 12/09/2010,Wolftrap Cafe and Catering,49804,442 Maple Ave E,Vienna,VA
4 - Alexandria,22180-6842, 12/09/2010,7 Eleven Store 2581 10693 A,43910,8616 Park St,Vienna,VA
4 - Alexandria,22180, 12/09/2010,Youngs Market,70529,264 A B Cedar Ln,Vienna,VA
4 - Alexandria,22180-5606, 12/09/2010,Rite Aid # 11226,19419,215 Maple Ave W,Vienna,VA
4 - Alexandria,22180-4226, 12/09/2010,7 Eleven Store 2581 10645 A,43188,537 Maple Ave W,Vienna,VA
4 - Alexandria,22124-3001, 12/09/2010,Giant Food Store # 231,7792,2932 Chain Bridge Rd,Oakton,VA
4 - Alexandria,22030-3138, 12/09/2010,Rite Aid Pharmacy # 3686,170,10521 Fairfax Blvd,Fairfax,VA
5 - Southwest,24141, 12/09/2010,Food Lion 399,9684,1200 Tyler Ave,Radford,VA
5 - Southwest,24141-3413, 12/09/2010,R & R Market & Snack Bar,11627,1611 Wadsworth St,Radford,VA
5 - Southwest,24141, 12/09/2010,Happy Stop Grocery,64178,12 S Main St,Radford,VA
6 - Richmond/FBurg,23220-5331, 12/09/2010,Cary Street BP Amoco,18734,1920 W Cary St,Richmond,VA
6 - Richmond/FBurg,23220, 12/09/2010,Cary St Mini Mart,62257,1317 W Cary St,Richmond,VA
3 - Charlottesville/Staunton,22841, 12/09/2010,M V C C  4,70804,47 Dinkel Ave,Mount Crawford,VA
5 - Southwest,24141-8858, 12/09/2010,Food Ette,14919,7446 Peppers Ferry Blvd,Fairlawn,VA
6 - Richmond/FBurg,23220-4809, 12/09/2010,7 Eleven Store 20728 A,63585,1101 W Main St,Richmond,VA
2 - Lynchburg,24502, 12/09/2010,Sheetz # 403,49653,3927 Wards Rd,Lynchburg,VA
6 - Richmond/FBurg,23220-5511, 12/09/2010,7 Eleven Store 2515 23360 A,48111,122 S Belvidere St,Richmond,VA
3 - Charlottesville/Staunton,22841, 12/09/2010,Joy Food Mart,48148,629 N Main St,Mt Crawford,VA
6 - Richmond/FBurg,23220-4974, 12/09/2010,Gulitt Market,30570,518 W Grace St Ste B,Richmond,VA
2 - Lynchburg,24502, 12/09/2010,Wilco # 694,13077,3001 Wards Rd,Lynchburg,VA
6 - Richmond/FBurg,23220-4223, 12/09/2010,Rite Aid  # 3715,33352,520 W Broad St,Richmond,VA
6 - Richmond/FBurg,23220-4239, 12/09/2010,Uppys XLIV,48319,600 W Grace St,Richmond,VA
1 - Roanoke,24153-4551, 12/09/2010,M & M Mart,65281,1622 E Main St,Salem,VA
6 - Richmond/FBurg,23220-3610, 12/09/2010,7 Eleven Store 18700 A,52070,1003 W Grace St,Richmond,VA
6 - Richmond/FBurg,23220-2107, 12/09/2010,Fast Break Convenience Stores,40823,1600 W Broad St,Richmond,VA
1 - Roanoke,24153-4525, 12/09/2010,Apple Market 401,70559,1715 E Main St,Salem,VA
6 - Richmond/FBurg,23220-2107, 12/09/2010,Mid Town Citgo,51224,1642 W Broad St,Richmond,VA
6 - Richmond/FBurg,23220-4433, 12/09/2010,Uppys LII,56067,2206 W Main St,Richmond,VA
5 - Southwest,24034, 12/09/2010,Speedy Mart,67122,6011 Wright Ave,Dublin,VA
5 - Southwest,24084, 12/09/2010,Charlies Market 2,29384,129 Broad St,Dublin,VA
1 - Roanoke,24153, 12/09/2010,Craig Avenue Superette,19359,700 Craig Ave,Salem,VA
3 - Charlottesville/Staunton,22846, 12/09/2010,7 Eleven Store 2531 28426 B,74142,6132 Spotswood Trl,Penn Laird,VA
1 - Roanoke,24153, 12/09/2010,Quickway # 2,38844,16 Chestnut St,Salem,VA
2 - Lynchburg,24502, 12/09/2010,Quik E Food Stores,25913,2209 Wards Rd,Lynchburg,VA
5 - Southwest,24141, 12/09/2010,Radford Market,27599,1001 E Main St,Radford,VA
1 - Roanoke,24153, 12/09/2010,Liberty Food Mart,10526,815 W Main St,Salem,VA
2 - Lynchburg,24502-5310, 12/09/2010,Kroger # 326,78000,2012 Wards Rd,Lynchburg,VA
3 - Charlottesville/Staunton,22846, 12/09/2010,Valleys 22,32495,6080 Spotswood Trl,Penn Laird,VA
1 - Roanoke,24153, 12/09/2010,Sheetz 333,21734,1340 W Main St,Salem,VA
2 - Lynchburg,24501-3727, 12/09/2010,Express Lane  6,72298,3001 Memorial Ave,Lynchburg,VA
2 - Lynchburg,24504-3352, 12/09/2010,Justis Convenient Store,31497,1205 12th St,Lynchburg,VA
2 - Lynchburg,24501-3216, 12/09/2010,Quik E Food Store,32652,1200 Lakeside Dr,Lynchburg,VA
3 - Charlottesville/Staunton,22815, 12/09/2010,Mauzy Liberty,34248,10935 N Valley Pike,Broadway,VA
5 - Southwest,24301-4707, 12/09/2010,Pulaski Express Stop,77519,303 5th St NE,Pulaski,VA
6 - Richmond/FBurg,23229-4033, 12/09/2010,Parham Rd BP,54305,9100 Three Chopt Rd,Richmond,VA
2 - Lynchburg,24501-2325, 12/09/2010,Stop In Food Stores 74,30113,3239 Old Forest Rd,Lynchburg,VA
1 - Roanoke,24153, 12/09/2010,Go Mart 97,16438,1918 W Main St,Salem,VA
2 - Lynchburg,24501-6702, 12/09/2010,Quik E Food Stores,25266,2220 Lakeside Dr,Lynchburg,VA
3 - Charlottesville/Staunton,22815-9555, 12/09/2010,7 Eleven Store 2531 28584 H,44333,290 S Main St,Broadway,VA
1 - Roanoke,24153-5029, 12/09/2010,Smoke City,28472,520 E 4th St,Salem,VA
2 - Lynchburg,24501-2336, 12/09/2010,BP Food Mart,64537,3216 Old Forest Rd,Lynchburg,VA
3 - Charlottesville/Staunton,22815, 12/09/2010,Valleys 38,34935,118 W Lee St,Broadway,VA
5 - Southwest,24141-1695, 12/09/2010,Deli Mart 57,46420,2307 W Main St,Radford,VA
1 - Roanoke,24153, 12/09/2010,Apple Market,31330,200 Apperson Dr,Salem,VA
6 - Richmond/FBurg,23129-2102, 12/09/2010,Seiberts Oilville Amoco,72608,1420 Broad Street Rd,Oilville,VA
6 - Richmond/FBurg,23229-6349, 12/09/2010,Uppys XXVII,29346,8601 Patterson Ave,Richmond,VA
6 - Richmond/FBurg,23229-7403, 12/09/2010,7 Eleven Store 2515 11085 H,6765,427 N Ridge Rd,Richmond,VA
5 - Southwest,24141-8503, 12/10/2010,Wilco # 612,13067,7455 Lee Hwy,Fairlawn,VA
5 - Southwest,24141-8584, 12/10/2010,Deli Mart 63,43341,7426 Lee Hwy,Fairlawn,VA
5 - Southwest,24141-8501, 12/10/2010,Sheetz #358,35730,7335 Lee Hwy,Fairlawn,VA
5 - Southwest,24141-8857, 12/10/2010,Food Lion 103,9613,7327 Peppers Ferry Blvd,Fairlawn,VA
5 - Southwest,24141-1666, 12/10/2010,Wilco # 611,13066,1102 W Main St,Radford,VA
5 - Southwest,24141-1683, 12/10/2010,Buckos Pantry # 4,6212,1700 W Main St,Radford,VA
5 - Southwest,24141-3219, 12/10/2010,Jefferson Street Deli Mart,12449,407 Jefferson St,Radford,VA
5 - Southwest,24141-2653, 12/10/2010,7 Eleven Store 2122 A,48201,300 Tyler Ave,Radford,VA
3 - Charlottesville/Staunton,22801-5729, 12/10/2010,Sheetz Convenience Store  222,75186,1825 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22603-8675, 12/10/2010,Sheetz Convenience Store,53991,1199 N Frederick Pike,Winchester,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,1500 S Main Liberty,45600,1500 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,Wilco # 701,13056,1437 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-2910, 12/10/2010,7 Eleven Store 2531 11131 J,28169,1435 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22601-4947, 12/10/2010,North Side Mart,53947,823 N Loudoun St,Winchester,VA
3 - Charlottesville/Staunton,22601, 12/10/2010,Dales Grocery,49630,702 N Cameron St,Winchester,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,Rite Aid Pharmacy #3642,78262,1420 S Main St,Harrisonburg,VA
3 - Charlottesville/Staunton,22601-4052, 12/10/2010,7 Eleven Store 2531 16813 T,3125,715 S Braddock St,Winchester,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,Valleys 21,42697,701 Port Republic Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,Campus Corner,32780,810 Port Republic Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22601-2757, 12/10/2010,Sheetz Convenience Store,70055,2311 Valley Ave,Winchester,VA
5 - Southwest,24141-1588, 12/10/2010,Wades Super Market 42,1694,401 W Main St,Radford,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,Bada Express,63709,1081 Port Republic Rd,Harrisonburg,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,University Exxon,41067,1735 Reservoir St,Harrisonburg,VA
3 - Charlottesville/Staunton,22801-3729, 12/10/2010,Sheetz Inc,73798,533 University Blvd,Harrisonburg,VA
3 - Charlottesville/Staunton,22601, 12/10/2010,Jiffy Mart #7,11240,1630 S Loudoun St,Winchester,VA
3 - Charlottesville/Staunton,22601, 12/10/2010,Morgans Corner Store,44675,236 E Piccadilly St,Winchester,VA
3 - Charlottesville/Staunton,22601-5915, 12/10/2010,Red Apple Market,43819,943 Berryville Ave,Winchester,VA
3 - Charlottesville/Staunton,22801, 12/10/2010,Sheetz # 332,20334,798 E Market St,Harrisonburg,VA
4 - Alexandria,22015-4017, 12/12/2010,7 Eleven Store 2581 17595 A,62982,6311 Lee Chapel Rd,Burke,VA
4 - Alexandria,22032-2539, 12/12/2010,Twinbrook Convenience Store,39894,9529 Braddock Rd,Fairfax,VA
4 - Alexandria,22030, 12/12/2010,In & Out Market,35175,11725 Lee Hwy,Fairfax,VA
4 - Alexandria,20120-2441, 12/12/2010,7 Eleven Store 2581 27118 B,52551,13830 Lee Hwy,Centreville,VA
4 - Alexandria,20121, 12/12/2010,Citi Mart,50028,14631 Lee Hwy,Centreville,VA
4 - Alexandria,20155-3443, 12/12/2010,7 Eleven Store 2554 33096 B,61844,7501 Webb Dr,Gainesville,VA
4 - Alexandria,20155-2109, 12/12/2010,Wawa Food Market # 651,40936,14461 Lee Hwy,Gainesville,VA
4 - Alexandria,22150-2702, 12/12/2010,Express Mini Mart,70699,6691G Backlick Rd,Springfield,VA
4 - Alexandria,22310, 12/12/2010,7 Eleven Store 2581 10763 B,56275,6147 Franconia Rd,Alexandria,VA
4 - Alexandria,22310-2579, 12/12/2010,7 Eleven Store 2581 28542 H,44301,6112 Franconia Rd Ste A,Alexandria,VA
4 - Alexandria,22152-2430, 12/12/2010,7 Eleven Store 2581 10707 A,45243,8319 Old Keene Mill Rd,Springfield,VA
2 - Lynchburg,24501, 12/13/2010,Sheetz 271,7123,2634 Lakeside Dr,Lynchburg,VA
2 - Lynchburg,24501, 12/13/2010,Wilco # 691,13083,2501 Lakeside Dr,Lynchburg,VA
2 - Lynchburg,24501, 12/13/2010,Wal Mart Supercenter # 4697,65708,3227 Old Forest Rd,Lynchburg,VA
2 - Lynchburg,24503, 12/13/2010,Apple Market 3207,11857,6002 Boonsboro Rd,Lynchburg,VA
2 - Lynchburg,24503, 12/13/2010,Food Lion 1276,9898,2303 Bedford Ave,Lynchburg,VA
2 - Lynchburg,24501, 12/13/2010,Zip Pizza and Deli,11525,1605 Memorial Ave,Lynchburg,VA
2 - Lynchburg,24501-2627, 12/13/2010,Food Lion 219,9643,2909 Memorial Ave,Lynchburg,VA
2 - Lynchburg,24502, 12/13/2010,Wal Mart Supercenter # 1350,16142,3900 Wards Rd,Lynchburg,VA
6 - Richmond/FBurg,22401-4415, 12/13/2010,Giant Food Store # 770,7780,1245 Jefferson Davis Hwy,Fredericksburg,VA
2 - Lynchburg,24502, 12/13/2010,Apple Market 3205,11855,4012 Wards Rd,Lynchburg,VA
2 - Lynchburg,24502-2944, 12/13/2010,East Coast # 4031,13277,4010 Wards Rd,Lynchburg,VA
6 - Richmond/FBurg,22401-4420, 12/13/2010,Bottom Dollar Food # 2906,9803,515 Jefferson Davis Hwy,Fredericksburg,VA
6 - Richmond/FBurg,22401, 12/13/2010,Fas Mart # 50,26048,501A Jefferson Davis Hwy,Fredericksburg,VA
6 - Richmond/FBurg,22401-3114, 12/13/2010,Hanson Sunoco,38473,201 Jefferson Davis Hwy,Fredericksburg,VA
6 - Richmond/FBurg,22401, 12/13/2010,CVS Pharmacy # 1565,62913,591 Jefferson Davis Hwy,Fredericksburg,VA
6 - Richmond/FBurg,22401-4400, 12/13/2010,7 Eleven Store 2515 11133 G,44868,1240 Jefferson Davis Hwy,Fredericksburg,VA
6 - Richmond/FBurg,22401, 12/13/2010,Latino Market International Food,31371,2026 Plank Rd,Fredericksburg,VA
6 - Richmond/FBurg,22401-4712, 12/13/2010,S Zaidi LLC,63977,801 William St,Fredericksburg,VA
6 - Richmond/FBurg,22401, 12/13/2010,Mexico Lindo Restaurant,29310,2030 Plank Rd,Fredericksburg,VA
6 - Richmond/FBurg,23224-3452, 12/13/2010,Jack Rabbit Convenience LLC,5565,3415 Hull St,Richmond,VA
6 - Richmond/FBurg,23223-7408, 12/13/2010,Clay Street Market,74287,501 N 30th St,Richmond,VA
6 - Richmond/FBurg,23225-1530, 12/13/2010,Forest Hill Market,56531,7500 Forest Hill Ave,Richmond,VA
6 - Richmond/FBurg,23294, 12/13/2010,Sheetz 350,28726,7035 W Broad St,Richmond,VA
6 - Richmond/FBurg,23294-6301, 12/13/2010,Food Lion 1430,9867,7804 W Broad St,Richmond,VA
6 - Richmond/FBurg,23294-6332, 12/13/2010,A & A Convenience Store,13028,2739 Hungary Spring Rd,Richmond,VA
5 - Southwest,24283, 12/15/2010,Food City # 897,6330,16410 Wise St,St Paul,VA
5 - Southwest,24283, 12/15/2010,Roadrunner Market #194,63918,16422 Wise St,St Paul,VA
5 - Southwest,24283, 12/15/2010,FasMart # 416,49225,16550 Riverside Dr,Saint Paul,VA
5 - Southwest,24230-3111, 12/15/2010,FasMart # 419,49229,409 Quillen Ave SE,Coeburn,VA
5 - Southwest,24230-4017, 12/15/2010,FasMart # 448,49273,108 Front St E,Coeburn,VA
5 - Southwest,24230-3605, 12/15/2010,Food City # 893,3419,495 Front St W,Coeburn,VA
3 - Charlottesville/Staunton,22901-2815, 12/15/2010,Kroger # 239,77984,1904 Emmet St N,Charlottesville,VA
5 - Southwest,24230, 12/15/2010,Kwik Shop # 101,61676,498 Front St W,Coeburn,VA
5 - Southwest,24230, 12/15/2010,Roadrunner Market #197,64743,577 Front Wheeler St,Coeburn,VA
5 - Southwest,24273-2907, 12/15/2010,FasMart # 403,49228,1207 Kentucky Ave SE,Norton,VA
5 - Southwest,24273-1010, 12/15/2010,FasMart # 427,49242,800 Park Ave NE,Norton,VA
3 - Charlottesville/Staunton,22901-1618, 12/15/2010,7 Eleven Store 2531 16543 D,1815,385 Greenbrier Dr,Charlottesville,VA
3 - Charlottesville/Staunton,22901-1722, 12/15/2010,Stop In Food Stores 67,31992,1220 Seminole Trl,Charlottesville,VA
3 - Charlottesville/Staunton,22901-2716, 12/15/2010,Quik Pik Convenience Store,60090,2102 Angus Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22903-5544, 12/15/2010,Mini Mart,53146,600 W Main St,Charlottesville,VA
3 - Charlottesville/Staunton,22902-6114, 12/15/2010,B & R Market,7337,800 Avon St,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5762, 12/15/2010,Belmont Market,31771,834 Monticello Rd,Charlottesville,VA
3 - Charlottesville/Staunton,22902, 12/15/2010,The Store,37131,1201 6th St SE,Charlottesville,VA
3 - Charlottesville/Staunton,22902-6156, 12/15/2010,Sixth Street Minimart,39554,912 6th St SE,Charlottesville,VA
3 - Charlottesville/Staunton,22902-5439, 12/15/2010,Easymart,64353,507 Stewart St,Charlottesville,VA
3 - Charlottesville/Staunton,22902-4927, 12/15/2010,Joy Foods 882,59236,1301 E High St,Charlottesville,VA
4 - Alexandria,20169-2480, 12/15/2010,7 Eleven Store 2554 20412 A,48123,4075 Sudley Rd,Haymarket,VA
3 - Charlottesville/Staunton,22812-2808, 12/15/2010,Thistle Ridge Bed and Breakfast and Winery Tours,66473,11 Pops Ln,Bridgewater,VA
2 - Lynchburg,24521, 12/15/2010,Quik E Food Store,7288,100 N Main St,Amherst,VA
4 - Alexandria,20105, 12/15/2010,Aldie Store,42009,39285 John Mosby Hwy,Aldie,VA
2 - Lynchburg,24521, 12/15/2010,PJs Corner,55536,102 LexingtonTpke,Amherst,VA
3 - Charlottesville/Staunton,24401-5061, 12/15/2010,Nunzios Pizza,45094,9 Orchard Hills Sq,Staunton,VA
2 - Lynchburg,24521, 12/15/2010,CVS/Pharmacy # 7002,32383,112 N Main St,Amherst,VA
2 - Lynchburg,24521-0020, 12/15/2010,Hill House Interiors,65359,163 South Main Street,Amherst,VA
4 - Alexandria,20141-2411, 12/15/2010,Round Hill Mini Market,10917,8 Main St,Round Hill,VA
4 - Alexandria,20141, 12/15/2010,Round Hill Grocery,37120,19 Main St,Round Hill,VA
2 - Lynchburg,24521, 12/15/2010,Food Lion 482,9707,1102 Washington St,Ameherst,VA
3 - Charlottesville/Staunton,24482, 12/15/2010,Mimos Bar & Grill,62285,283 Lee Hwy,Verona,VA
2 - Lynchburg,24595, 12/15/2010,Sweet Briar College Houston Bistro,64276,655 Sweet Briar Dr,Sweet Briar,VA
4 - Alexandria,20132-1808, 12/15/2010,Sweet Springs Country Store,38078,34357 Charles Town Pike,Purcellville,VA
3 - Charlottesville/Staunton,24482, 12/15/2010,Rackem Smackem Ribs,38394,385 Lee Hwy,Verona,VA
2 - Lynchburg,24521-3373, 12/15/2010,Best Bet Mini Mart,38472,188 Faulconerville Dr,Amherst,VA
2 - Lynchburg,24572, 12/15/2010,Food Lion 2557,19968,192 Amelon Square Plz,Madison Heights,VA
4 - Alexandria,20180-1824, 12/15/2010,Bridge End Center,40736,11161 Berlin Tpke,Lovettsville,VA
2 - Lynchburg,24572, 12/15/2010,Wal Mart Supecenter # 2565,16166,197 Madison Heights Sq,Madison Heights,VA
4 - Alexandria,20176-3301, 12/15/2010,Sheetz # 267,6378,915 Edwards Ferry Rd NE,Leesburg,VA
4 - Alexandria,20176-4402, 12/15/2010,RJs Deli,46889,707I E Market St,Leesburg,VA
4 - Alexandria,20175-3635, 12/15/2010,Boomers Penny Pincher,7611,47 Catoctin Cir SE Ste A,Leesburg,VA
4 - Alexandria,20175-3019, 12/15/2010,Discount Mart,6357,224 S King St Ste C,Leesburg,VA
3 - Charlottesville/Staunton,24477-9756, 12/15/2010,Food Lion 438,9694,20 Windmill Sq,Stuarts Draft,VA
2 - Lynchburg,24572, 12/15/2010,Pizza Hut,41916,4206 S Amherst Hwy,Madison Heights,VA
8 - Chesapeake,23455-3727, 12/15/2010,Northampton BP,59006,5765 Northampton Blvd,Virginia Beach,VA
8 - Chesapeake,23455-3703, 12/15/2010,Wawa Food Market # 8609,51053,5701 Northampton Blvd,Virginia Beach,VA
