RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
351,WALGREENS #13109,65061,2400 ATLANTIC AVE.,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/30/2010,,12/15/10,," $ 2,000.00 ",,,,,
325,ANGELOS BY THE SEA,13797,2809 ATLANTIC AVE,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,6/10/2010,10/21/2010,12/01/10,25," $ 2,000.00 ",,,,,
121,BEACH BULLY OPEN-PIT BBQ,76017,601 19TH STREET,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/10/2010,,08/18/10,," $ 1,500.00 ",,,,,
612,7 ELEVEN STORE 10909 A,56196,600 N. BIRDNECK ROAD,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER - 2 CHARGES,1,N,CHESAPEAKE,CONSENT SETTLEMENT,1/30/2011,,04/04/11,," $ 2,000.00 ",,,,,
712,INDEPENDENCE SHELL,56500,2044 S INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23453,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/30/2010,4/26/2011,06/01/11,25," $ 2,000.00 ",,,,,
713,7 ELEVEN STORE 33540A,62454,1788 BRIGANDS WAY,VIRGINIA BEACH,VA,23453,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/30/2010,4/26/2011,06/01/11,25," $ 2,000.00 ",,,,,
523,7 ELEVEN STOPRE #2514-20040H,24409,3185 HOLLAND RD.,VIRGINIA BEACH,VA,23453,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,12/30/2010,,02/18/11,," $ 2,000.00 ",,,,,
101,KANGAROO EXPRESS #3108,3134,1912 LASKIN RD,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,6/12/2010,,08/12/10,," $ 2,000.00 ",,,,,
200,FORTUNE GARDEN,59027,2129 GENERAL BOOTH BLVD.,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/19/2010,,09/30/10,,,25,,,,
209,7 ELEVEN STORE 2514 25838H,38011,1672 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/19/2010,,10/05/10,," $ 2,000.00 ",,,,,
502,AMERICAN ASIAN FOOD MARKET,32548,"315 N GREAT NECK RD, STE 200",VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,6/25/2010,1/5/2011,02/11/11,25," $ 2,000.00 ",,,,,
562,OMEGA MEDITERRANEAN REST,62196,401 N GREAT NECK RD,VIRGINIA BEACH,VA,23454,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,12/15/2010,,03/16/11,," $ 1,500.00 ",,,,,ALL BARTENDERS & SERVERS TAKE RSVP & LICENSEE TO HOLD ADDITIONAL IN-HOUSE TRAINING WITH ABC RETAIL LICENSE GUIDE AS A TRAINING GUIDE
635,NORTHAMPTON BP,59006,5765 NORTHAMPTON BLVD.,VIRGINIA BEACH,VA,23455,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,2/11/2011,,04/21/11,," $ 1,500.00 ",,,,,OWNER TO TAKE MART OR RSVP
34,BP HAYGOOD ROAD,62226,4904 HAYGOOD RD,VIRGINIA BEACH,VA,23455,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/14/2010,,07/21/10,," $ 2,500.00 ",,,,,
480,BOTTOM DOLLAR FOOD #2925,9832,5461 WESLEYAN DRIVE,VIRGINIA BEACH,VA,23455,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,12/2/2010,,02/02/11,," $ 2,000.00 ",,,,,
486,INDIAN COVE CAMPGROUND,5350,1053 SANDBRIDGE RD,VIRGINIA BEACH,VA,23456,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,8/19/2010,12/30/2010,02/03/11,15," $ 1,500.00 ",,,,,
781,7 ELEVEN STORE 2514 29012-H,44189,5444 VIRGINIA BEACH BLVD.,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/17/2011,,06/29/11,," $ 2,000.00 ",,,,,
75,FUDDRUCKERS,57649,4625 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/25/2010,,08/03/10,," $ 2,000.00 ",,,,,
107,THE CHEESECAKE FACTORY,31958,265 CENTRAL PARK AVE,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/23/2010,,08/17/10,," $ 2,000.00 ",,,,,
213,7 ELEVEN STORE 22727A,63756,696 ARGONA BLVD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/12/2010,,10/05/10,," $ 2,000.00 ",,,,,
524,7 ELEVEN STORE #2514-16031H,10769,812 BAKER ROAD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,12/15/2010,,02/18/11,," $ 2,000.00 ",,,,,
539,REGENCY SHELL #577,66345,565 NEWTOWN ROAD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/15/2010,,02/25/11,," $ 2,000.00 ",,,,,
610,MINI MART,55346,601 NEWTOWN RD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER - 2 CHARGES,2,N,CHESAPEAKE,INITIAL HEARING,12/15/2010,2/28/2011,4/1/2011,30," $ 4,000.00 ",10,,,,
106,PF CHANGS BISTRO,19415,4551 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23462,UNDER AGED BUYER; ADVERTISED HAPPY HOUR,2,N,CHESAPEAKE,CONSENT SETTLEMENT,6/23/2010,,08/17/10,," $ 2,500.00 ",,,,,
645,MOES SOUTHWEST GRILL,40334,5222 FAIRFIELD SHOPPING CENTER,VIRGINIA BEACH,VA,23464,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,2/25/2011,,04/25/11,25,,,,,,
282,WOODSTOCK SHELL,3735,6084 INDIAN RIVER RD,VIRGINIA BEACH,VA,23464,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,3/6/2010,10/15/2010,11/16/10,30," $ 3,000.00 ",10,,,,
59,HOLIDAY FOOD STORE #505,40114,60 W WINDSOR BLVD,WINDSOR,VA,23487,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/2/2010,,07/30/10,," $ 2,000.00 ",,,,,
757,MARRIOTT RESIDENCE INN,32085,1590 N MILITARY HIGHWAY,NORFOLK,VA,23502,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/2/2011,,06/21/11,25,,,,,,
711,PAPA GRANDE,60353,5957 E. VIRGINIA BEACH BLVD. STE 10,NORFOLK,VA,23502,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,12/15/2010,,05/31/11,," $ 1,500.00 ",,,,,OWNER TO TAKE MART TRAINING
133,CAPEVIEW FOOD MART,62055,1881 E OCEAN VIEW AVE,NORFOLK,VA,23503,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/3/2009,7/15/2010,08/19/10,15," $ 1,500.00 ",,,,,
405,WILLOUGHBY INN,11894,1534 W. OCEAN VIEW AVE.,NORFOLK,VA,23503,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,6/12/2010,,01/10/11,, $ 500.00 ,,,,,6 MO. PROB
482,7 ELEVEN STORE 2511-27188A,63857,1510 E BRAMBLETON AVE.,NORFOLK,VA,23504,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2010,,02/02/11,," $ 2,000.00 ",,,,,
565,SPARTAN MARKET,36453,"3020 E. PRINCESS ANNE RD., STE 3026",NORFOLK,VA,23504,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/12/2010,2/8/2011,03/16/11,," $ 1,500.00 ",,,,,
736,SAI GAI RESTAURANT,2264,7519 21 23 GRANBY STREET,NORFOLK,VA,23505,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,4/27/2011,,06/14/11,25,,,,,,
449,DODGERS STORE,38018,8110 HAMPTON BLVD.,NORFOLK,VA,23505,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2010,,01/21/11,," $ 2,000.00 ",,,,,
672,MONARCH SHELL,70380,3801 HAMPTON BLVD,NORFOLK,VA,23508,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,12/7/2010,4/7/2011,05/09/11,,,,,,Y,
702,FELLINIS GOURMET PIZZA CAFÉ,70665,3910 COLLEY AVENUE,NORFOLK,VA,23508,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,2/3/2011,,05/26/11,," $ 1,500.00 ",,,,,GENERAL MGR. TO TAKE MART & ALL SERVERS TO ATTEND RSVP
481,FOOD LION #10680,10680,2401 COLLEY AVE.,NORFOLK,VA,23517,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/15/2010,,12/02/11,," $ 2,000.00 ",,,,,
773,PRIMETIME SPORTS BAR & GRILL,44106,3574 N. MILITARY HIGHWAY,NORFOLK,VA,23518,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,5/2/2011,,06/28/11,," $ 2,000.00 ",,,,,
448,TINEE GIANT ,41412,11054 WARWICK BLVD,NEWPORT NEWS,VA,23601,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,1,Y,HAMPTON,INITIAL HEARING,6/22/2010,10/21/2010,01/18/11,30," $ 3,500.00 ",10,,,,
299,CHEESBURGER IN PARADISE,62603,12361 HORNSBY LANE,NEWPORT NEWS,VA,23602,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/22/2010,,11/22/10,," $ 2,000.00 ",,,,,
305,OLIVE GARDEN ITALIAN REST. #1601,25817,12560 JEFFERSON AVE.,NEWPORT NEWS,VA,23602,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/22/2010,,11/23/10,," $ 2,000.00 ",,,,,
475,QUICK SAVE FOOD STORE,57400,2610 CHESNUT AVE,NEWPORT NEWS,VA,23607,UNDER AGED BUYER,1,Y,HAMPTON,INITIAL HEARING,6/19/2010,10/25/2010,01/28/11,25," $ 2,000.00 ",,,,,APPEAL HEARING WITHDRAWN
469,WARWICK RACEWAY,41921,15684 WARWICK BLVD,NEWPORT NEWS,VA,23608,UNDER AGED BUYER,1,Y,HAMPTON,APPEAL HEARING,6/22/2010,10/15/2010,01/07/11,30," $ 3,000.00 ",2,,,,
393,7 ELEVEN STORE 2516 15058 H,20614,486 WYTHE CREEK ROAD,POQUOSON,VA,23662,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/12/2010,,12/29/10,," $ 2,000.00 ",,,,,
638,BACK RIVER MARKET INC,27616,1250 POQUOSON AVE,POQUOSON,VA,23662,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER PRESENT AND IN ACTUAL CHARGE OF LICENSED BUSINESS,2,N,HAMPTON,INITIAL HEARING,12/3/2010,3/17/2011,04/25/11,25," $ 2,500.00 ",,,,,
733,7 ELEVEN STORE 2516-27732 T,43445,3404 N ARMSTEAD AVE.,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,5/17/2011,,06/14/11,," $ 2,000.00 ",,,,,
391,7 ELEVEN STORE 2516 34308 A,66301,2 VILLAGE DRIVE,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/24/2010,,12/29/10,," $ 2,000.00 ",,,,,
259,RACEWAY 6799,54314,1503 N. ARIMSTEAD AVENUE,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,9/3/2010,,10/29/10,," $ 1,500.00 ",,,,,
406,7 ELEVEN 2516-27837T,43745,2195 EXECUTIVE DR,HAMPTON,VA,23666,UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,9/3/2010,,01/10/11,," $ 2,000.00 ",,,,,
233,TINEE GIANT FOOD MARKETS 71,55273,930 LASALLE AVE,HAMPTON,VA,23669,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,9/3/2010,,10/15/10,," $ 2,000.00 ",,,,,
36,W & W MARKET,49683,930 PEMBROKE AVENUE,HAMPTON,VA,23669,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,Y,HAMPTON,OFFER IN COMPROMISE,4/22/2010,,07/09/10,," $ 4,000.00 ",,,,,
731,ZOTA 641,52849,8102 GEORGE WASHINGTON MEM. HWY.,YORKTOWN,VA,23692,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,3/14/2011,,06/14/11,," $ 2,000.00 ",,,,,
392,BEACHCOMBER RESTAURANT,46568,8811 GE. WASHINGTON MEM. HWY.,YORKTOWN,VA,23692,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/12/2010,,12/29/10,," $ 2,000.00 ",,,,,
113,WILCO # 787,13093,1724 GEORGE WASHINGTON HWY,YORKTOWN,VA,23693,UNDER AGED BUYER,1,Y,HAMPTON,OFFER IN COMPROMISE,3/15/2010,6/30/2010,08/18/10,," $ 4,500.00 ",,,,,
674,PADDY O'BRIAN'S,5734,612 COURT STREET,PORTSMOUTH,VA,23704,UNDER AGED BUYER,1,N,CHESAPEAKE,APPEAL HEARING,10/8/2009,10/13/2010,05/06/11,,,,,,Y,
40,HOUSE OF THE BLUE IGUANA,61240,619 HIGH STREET,PORTSMOUTH,VA,23704,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,3/16/2010,,07/15/10,," $ 2,000.00 ",,,,,
476,PORTSMOUTH BOATING CENTER,10502,1244 BAY STREET,PORTSMOUTH,VA,23704,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAMES POSTED,2,N,CHESAPEAKE,CONSENT SETTLEMENT,11/10/2010,,02/01/11,25,,,,,,
722,WAL MART SUPERCENTER #3831,45370,1098 FREDERICK BLVD.,PORTSMOUTH,VA,23707,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,3/23/2011,,06/07/11,," $ 5,000.00 ",,,,,MANAGER TO TAKE MART TRAINING
197,WALMART SUPERCENTER #3831,45370,1098 FREDERICK BLVD,PORTSMOUTH,VA,23707,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,6/17/2010,,09/13/10,," $ 4,500.00 ",,,,,
410,PORT NORFOLK SUPERMARKET,76881,301 MOUNT VERNON AVENUE,PORTSMOUTH,VA,23707,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,6/14/2010,10/25/2010,01/10/11,," $ 3,500.00 ",,,,,
750,MATOACA SUPERMARKET,29705,21505 PICKET AVENUE,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,12/30/2010,5/12/2011,06/15/11,30," $ 3,000.00 ",10,,,,
102,WHYTHE FOOD MARKET,43903,840 E WYTHE ST,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/12/10,," $ 2,000.00 ",,,,,
110,MARKET PLACE 102,33000,1 S CRATER RD,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/17/10,," $ 2,000.00 ",,,,,
163,ALL NATIONS FOOD MARKET,34390,1740 W WASHINGTON ST,PETERSBURG,VA,23803,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/30/10,," $ 2,000.00 ",,,,,
536,MATOACA SUPERMARKET,29705,21505 PICKET AVENUE,PETERSBURG,VA,23803,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,12/20/2010,,02/25/11,," $ 2,000.00 ",,,,,
96,CHESTER EZ MART,57239,4300 WEST HUNDRED ROAD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,APPEAL HEARING,4/7/2010,                    6/24/2010,8/11/2010,30," $ 3,000.00 ",5,,,,
78,JAMES MART,76567,14103 HARROWGATE RD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,1/25/2010,6/30/2010,08/03/10,,,,,,Y,
291,ROADRUNNER QUICK STOP,58425,13900 JEFFERSON DAVIS HWY,CHESTER,VA,23831,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,5/19/2010,10/15/2010,11/16/10,30," $ 3,000.00 ",10,,,,
473,UPPY'S #32,33703,9900 CHESTER RD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,8/31/2010,12/27/2010,01/28/11,30," $ 3,000.00 ",10,,,,
604,WAL MART SUPERCENTER #1524,16150,12000 IRON BRIDGE ROAD,CHESTER,VA,23831,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,12/2/2010,,03/31/11,," $ 4,500.00 ",,,,,
771,CVS PHARMACY #1547,67397,6400 CENTRALIA ROAD,CHESTERFIELD,VA,23832,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/21/2011,,06/28/11,," $ 2,000.00 ",,,,,
123,BIRKDALE GOLF CLUB,42679,8511 ROYAL BIRKDALE DRIVE,CHESTERFIELD,VA,23832,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,6/8/2010,,08/18/10,," $ 1,500.00 ",,,,,
714,FOOD LION #620,9741,15702 JEFFERSON DAVIS HWY.,COLONIAL HEIGHTS,VA,23834,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/21/2011,,06/01/11,," $ 2,000.00 ",,,,,
237,WALTHALL MARKET,51438,15740 WOODS EDGE RD,COLONIAL HEIGHTS,VA,23834,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,8/30/2010,,10/22/10,," $ 2,000.00 ",,,,,
274,7 ELEVEN STORE 2516 17657 H,13826,1924 WALNUT DR,CHESTER,VA,23836,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,9/2/2010,,11/08/10,," $ 2,000.00 ",,,,,
477,WINGS PIZZA N THINGS,44245,341 E. HUNDRED ROAD,CHESTER,VA,23836,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/13/2010,,02/01/11,," $ 2,000.00 ",,,,,
153,CESARES RESTAURANT & PIZZERIA,51904,13301 RIVERS BEND BLVD,CHESTER,VA,23836,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,7/28/2010,,08/27/10,," $ 1,500.00 ",,,,,"MGR, BAR MGR, SERVER,TO BE SIGNED UP FOR RSVP & MART"
767,SPENCERS,36877,11200 BUNDLE ROAD,CHESTERFIELD,VA,23838,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/20/2011,,06/28/11,," $ 2,000.00 ",,,,,
515,EASTSIDE CONVENEINT MART LLC,39954,17999 GOVERNOR HARRISON PKWY.,FREEMAN,VA,23856,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,12/29/2010,,02/15/11,," $ 2,000.00 ",,,,,
427,MGI FUEL EXPRESS,40231,5002 OAKLAWN BLVD,HOPEWELL,VA,23860,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,7/28/2010,12/1/2010,01/11/11,30," $ 3,000.00 ",10,,,,
203,SOUTHSIDE GENERAL STORE,26478,613 S HICKS ST,LAWRENCEVILLE,VA,23868,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,8/19/2010,,09/28/10,," $ 2,000.00 ",,,,,
205,MAYFIELD MINI MART,27892,18096 CHRISTIANNA HWY,LAWRENCEVILLE,VA,23868,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,8/19/2010,,09/30/10,," $ 2,000.00 ",,,,,
509,DD MART,63268,9295 CHRISTANNA HIGHWAY,LAWRENCEVILLE,VA,23868,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,12/29/2010,,02/11/11,," $ 2,000.00 ",,,,,
104,WALLACE & SONS INC SUPERMARKET,60470,21101 BOYDTON PLANK RD,MCKENNEY,VA,23872,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,08/12/10,25,,,,,,
529,COMFORT INN OF HOPEWELL,45411,5380 OAKLAWN BLVD,PRINCE GEORGE,VA,23875,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,1/20/2011,,02/17/11,," $ 4,000.00 ",,,,,BARTENDERS AND NEW HIRES MUST TAKE TIPS TRAINING
554,COUNTRY FARM,42879,150 COLONIAL TRAIL E,SURRY,VA,23883,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/24/2010,,03/07/11,," $ 2,000.00 ",,,,,
399,COLONIAL FARMHOUSE,66680,612 COLONIAL TRAIL E,SURRY,VA,23883,UNDER AGED BUYER;  FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,Y,HAMPTON,CONSENT SETTLEMENT,11/24/2010,,01/06/11,," $ 2,500.00 ",,,,,
29,J & E COUNTRY STORE & GRILL,43071,2803 GRUBBY RD,WILSONS,VA,23894,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/3/2010,,07/21/10,25,,,,,,
236,4 SEASONS RESTAURANT,19915,501 E 3RD ST,FARMVILLE,VA,23901,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/18/2010,,10/22/10,," $ 2,000.00 ",,,,,
507,GRANNY Bs MARKET,34077,7968 ABILENE ROAD,FARMVILLE,VA,23901,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/18/2010,,02/11/11,," $ 2,000.00 ",,,,,
447,PINOS ITALIAN RESTAURANT,13597,404 S MAIN ST,FARMVILLE,VA,23901,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,9/18/2010,12/9/2010,01/18/11,30," $ 3,000.00 ",10,,,,
644,4 SEASONS INC.,27455,213 E. VIRGINIA AVENUE,CREWE,VA,23930,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,3/7/2011,,04/25/11,," $ 2,000.00 ",,,,,
446,TAYLORS CONVENIENCE STORE,62334,1196 MAIN ST,DILLWYN,VA,23936,UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,9/18/2010,12/9/2010,01/18/11,25," $ 2,000.00 ",,,,,
324,KENBRIDGE SLIP IN,63989,221 S. BROAD ST.,KENBRIDGE,VA,23944,UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/23/2010,,11/30/10,," $ 2,000.00 ",,,,,
35,NY STYLE GAS & GRILL,54026,7723 PRINCE EDWARD HWY,PROSPECT,VA,23960,UNDER AGED BUYER,1,N,LYNCHBURG,OFFER IN COMPROMISE,2/27/2010,,7/22/2010,," $ 1,500.00 ",,,,,
49,SULLIVANS STOP N GO,21794,26800 HWY 47,SOUTH HILL,VA,23970,UNDER AGED BUYER,1,Y,LYNCHBURG,CONSENT SETTLEMENT,6/5/2010,,07/23/10,," $ 2,000.00 ",,,,,
245,ALEXANDERS,27984,105 S JEFFERSON ST,ROANOKE,VA,24011,UNDER AGED BUYER,1,N,ALEXANDRIA,INITIAL HEARING,4/20/2010,9/14/2010,10/18/10,15," $ 1,500.00 ",,,,,
364,LEGENDS  SPORTS BAR & GRILL,62719,"2816 WILLIAMSON ROAD, N.W.",ROANOKE,VA,24012,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/5/2010,,12/22/10,," $ 2,000.00 ",,,,,
194,MONTANO'S INTERNATIONAL GOURMET,48198,3733 FRANKLIN ROAD SW,ROANOKE,VA,24014,UNDER AGED BUYER,1,Y,ROANOKE,APPEAL HEARING,2/8/2010,7/6/2010,09/23/10,2," $ 6,000.00 ",2,,,,
181,PIZZA HUT #4564,62444,683 BRANDON AVE,ROANOKE,VA,24015,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/27/2010,,09/16/10,25,,,,,,
111,ROCKFISH FOOD & WINE,40616,1402 GRANDIN ROAD SW,ROANOKE,VA,24015,UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,4/28/2010,,08/18/10,," $ 1,500.00 ",,,,,
214,AMY'S,51796,737 13TH STREET,ROANOKE,VA,24016,UNDER AGED BUYER,1,N,ROANOKE,APPEAL HEARING,4/20/2010,8/2/2010,01/07/10,15," $ 1,500.00 ",,,,,
487,COMMUNITY GROCERY,13632,"124 ELM  AVE, SW",ROANOKE,VA,24016,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,6/14/2010,1/5/2011,02/10/11,,,,,,Y,DISMISSED
91,GETTY MART,78269,3842 SHENANDOAH AVE NW,ROANOKE,VA,24017,UNDER AGED BUYER; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,2,Y,ROANOKE,INITIAL HEARING,2/10/2010,7/7/2010,08/09/10,25," $ 2,500.00 ",,,,,
58,STOP IN FOOD STORES 202,63464,4040 ELECTRIC RD,ROANOKE,VA,24018,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/14/2010,,07/30/10,25,,,,,,
760,HARBOR INN SEAFOOD,72980,7416 WILLIAMSON RD,ROANOKE,VA,24019,UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,2/9/2011,5/24/2011,06/27/11,30," $ 3,000.00 ",10,,,,
708,FOOD LION #1382,9857,6619 WILLIAMSON ROAD,ROANOKE,VA,24019,UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,2/9/2011,,05/31/11,," $ 5,000.00 ",,,,,
729,FAS MART 124,56104,5975 FAIRYSTONE PARK HIGHWAY,BASSETT,VA,24055,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/22/2011,,06/01/11,," $ 2,000.00 ",,,,,
138,VINTAGE CELLAR,53128,1338 S MAIN ST,BLACKSBURG,VA,24060,UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2010,,08/18/10,," $ 2,000.00 ",,,,,
