 RECORD CONTROL NUMBER ,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
565,7 ELEVEN STORE 2516 34063H,50313,2646 GENERAL PULLER HWY,SALUDA,VA,23149,"SOLD TO UNDER AGED BUYER, DESIGNATED MANAGER NOT POSTED",2,N,HAMPTON,CONSENT SETTLEMENT,11/3/2008,,2/24/2009,," $ 2,500.00 ",,,,,
838,THE COUNTRY MARKET,9418,1364 CENTERVILLE ROAD,SHACKLEFORDS,VA,23156,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/11/2009,,5/21/2009,," $ 2,000.00 ",,,,,
129,THE GRILLE ROOM AT STONE HOUSE,12962,9550 OLD STATE ROAD,TOANO,VA,23168,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/17/2008,,8/13/2008,," $ 2,000.00 ",,,,,
62,7 ELEVEN STORE 2516 34066,50316,5166 GEORGE WASHINGTON MEMORIAL HWY.,WHITE MARSH,VA,23183,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/13/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
188,BLUE TALON BISTRO,33863,420 PRINCE GEORGE STREET,WILLIAMSBURG,VA,23185,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,6//23/08,8/27/2008,9/8/2008,," $ 1,500.00 ",,,,,
123,CRAFT HOUSE MERCHANTS SQUARE,76497,402 W DUKE OF GLOUCESTER STREET,WILLIAMSBURG,VA,23185,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/17/2008,,8/13/2008,25,,,,,,
155,THE WHITEHALL RESTAURANT,76628,1325 JAMESTOWN ROAD,WILLIAMSBURG,VA,23185,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/24/2008,,8/25/2008,," $ 2,000.00 ",,,,,
157,KINGSMILL RESORT & CONFERENCE CENTER,34692,1010 KINGSMILL ROAD,WILLIAMSBURG,VA,23185,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/22/2008,,8/25/2008,," $ 2,000.00 ",,,,,
180,A CHEFS KITCHEN,32285,"501 PRINCE GOEROGE STREET, STE 102",WILLIAMSBURG,VA,23185,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,6/17/2008,,8/29/2008,," $ 2,000.00 ",,,,,
443,PIZZA HUT,19193,1611 RICHMOND ROAD,WILLIAMSBURG,VA,23185,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,10/23/2008,,1/6/2009,25,,,,,,
701,COURTHOUSE MARKET,41132,1751 THE TRAIL,KING & QUEEN,VA,23185,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,2/10/2009,,4/3/2009,25,,,,,,
692,UPPYS LII,56067,2206 W MAIN STREET,RICHMOND,VA,23220,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,1/15/2009,,4/2/2009,," $ 2,000.00 ",,,,,
913,ELEPHANT THAI RESTAURANT,53885,1100 W CARY STREET,RICHMOND,VA,23220,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,2/26/2009,,06/12/09,," $ 1,500.00 ",,,,,
555,CAFÉ DIEM,26183,600 N SHEPPARD STREET,RICHMOND,VA,23221,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,8/22/2008,1/7/2009,2/11/2009,15," $ 1,500.00 ",,,,,
352,"OAXACA LATIN MARKET, LLC",43099,610 N. SHEPPARD STREET,RICHMOND,VA,23221,SOLD TO UNDER AGED BUYER; LANGUAGE BARRIER.,2,N,RICHMOND,OFFER IN COMPROMISE,8/22/2008,11/17/2008,11/19/2008,,,25,,,,
216,FAIRFIELD BP AMOCO,39461,5051 NINE MILE ROAD,RICHMOND,VA,23223,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,12/7/2007,8/12/2008,9/19/2008,30," $ 3,000.00 ",10,,,,
75,FOOD LION # 1146,9811,6009 NINE MILE ROAD,RICHMOND,VA,23223,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,12/7/2007,7/15/2008,8/6/2008,," $ 7,000.00 ",7,,,,
801,TONY'S MARKET,48557,3714 A MECHANICSVILLE TPKE,RICHMOND,VA,23223,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,10/25/2008,3/25/2009,05/04/09,25," $ 2,500.00 ",,,,,
370,EL RINCON LATINO,34252,5158 NINE MILE ROAD,RICHMOND,VA,23223,SOLD TO UNDER AGED BUYER; FAILED TO KEEP LICENSE POSTED IN A CONSPICUOUS PLACE.,2,Y,RICHMOND,INITIAL HEARING,12/7/2007,10/16/2008,12/5/2008,60," $ 5,000.00 ",20,,,,
238,THE MARKET PLACE #21,38306,6811 WALMSEY BOULEVARD,RICHMOND,VA,23224,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,1/25/2008,8/22/2008,10/1/2008,30," $ 3,000.00 ",10,,,,
266,MOREKAS,25334,2869 BROAD ROCK BOULEVARD,RICHMOND,VA,23224,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,APPEAL HEARING,5/7/2008,8/12/2008,10/8/2008,10," $ 1,000.00 ",,,,,
137,RITE AID PHARMACY 3706,71673,1801 HULL STREET,RICHMOND,VA,23224,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,7/16/2008,,8/18/2008,," $ 2,000.00 ",,,,,
236,QUISQEYA RESTAURANT & NIGHT CLUB,41727,6346 MIDLOTHIAN TURNPIKE,RICHMOND,VA,23225,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,2/12/2008,8/15/2008,10/1/2008,25," $ 2,000.00 ",,,,,
265,YOUNG BIN RESTAURANT,72659,7437 A&B MIDLOTHIAN TURNPIKE,RICHMOND,VA,23225,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,2/12/2008,8/15/2008,10/8/2008,15," $ 1,500.00 ",,,,,
226,RED LOBSTER RESTAURANT 211,18930,6827 MIDLOTHIAN TURNPIKE,RICHMOND,VA,23225,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,2/12/2008,9/11/2008,9/22/2008,," $ 5,000.00 ",3,,,,
863,MANDARIN PALACE RESTAURANT ,8619,2811 HATHAWAY ROAD,RICHMOND,VA,23225,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/24/2009,,5/22/2009,," $ 2,000.00 ",,,,,
223,MEXICO RESTAURANT 3,50802,6406 HORSEPEN ROAD,RICHMOND,VA,23226,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,2/12/2008,8/12/2008,9/19/2008,25," $ 2,000.00 ",,,,,
583,MAI SUSHI,42656,7019 G THREE CHOPT ROAD,RICHMOND,VA,23226,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/12/2008,,2/27/2009,," $ 2,000.00 ",,,,,
369,EAST COAST # 4037,13287,5618 PATTERSON AVENUE,RICHMOND,VA,23226,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,3/6/2008,10/17/2008,12/5/2008,30," $ 3,000.00 ",10,,,,
224,BROOK ROAD CHEVRON,45307,5308 BROOK ROAD,RICHMOND,VA,23227,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,12/15/2007,8/12/2008,9/19/2008,30," $ 3,000.00 ",10,,,,
77,FOOD LION # 1626,9979,5300 CHAMBERLAYNE AVENUE,RICHMOND,VA,23227,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,12/15/2007,7/15/2008,8/7/2008,," $ 5,000.00 ",3,,,,
713,PARHAM ROAD PIT STOP,7474,807 PARHAM ROAD,RICHMOND,VA,23227,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/24/2008,,4/3/2009,," $ 2,000.00 ",,,,,
775,WAWA MARKET,42947,5231 BROOK ROAD,RICHMOND,VA,23227,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/24/2008,,04/21/09,," $ 2,000.00 ",,,,,
742,SUNOCO GAS STATION,51900,5604 CHAMBERLAYNE ROAD,RICHMOND,VA,23227,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/24/2008,,04/15/09,," $ 2,000.00 ",,,,,
606,RIVER CITY DINER,29075,803 E PARHAM ROAD,RICHMOND,VA,23227,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,8/11/2008,1/23/2009,3/9/2009,20," $ 1,750.00 ",,,,,
733,FOOD LION 1626,9979,5300 CHAMBERLAYNE AVENUE,RICHMOND,VA,23227,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,10/6/2008,,4/7/2009,," $ 8,000.00 ",7,,,,
55,WOODMAN FOOD MART,42554,9024 WOODMAN ROAD,RICHMOND,VA,23228,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,12/15/2007,7/10/2008,7/30/2008,," $ 1,500.00 ",,,,,
621,STAPLES MILL SHELL,13635,6001 STAPLES MILL ROAD,RICHMOND,VA,23228,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,8/11/2008,12/1/2008,3/16/2009,," $ 5,000.00 ",3,,,,ALONG WITH 4 OTHER CONDITIONS STATED IN BOARD ORDER
377,ANTHONY & GEORGES STEAKHOUSE,59348,7505 STAPLES MILL ROAD,RICHMOND,VA,23228,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,10/6/2008,11/24/2008,12/8/2008,," $ 1,500.00 ",,,,,
773,HENRICO CHUBBYS,42137,6016 W BROAD STREET,RICHMOND,VA,23230,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/30/2008,,04/21/09,," $ 2,000.00 ",,,,,
776,7 ELEVEN STORE 2515 11099T,1136,2413 STAPLES MILL ROAD,RICHMOND,VA,23230,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/30/2008,,04/21/09,," $ 2,000.00 ",,,,,
925,CHECKERED FLAG RESTAURANT & LOUNGE INC,25215,4106 WILLIAMSBURG ROAD,RICHMOND,VA,23231,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,2/27/2009,,06/15/09,," $ 1,500.00 ",,,,,
215,SIEBERTS PUMP & CHURCH AMOCO,56098,11902 CHURCH ROAD,RICHMOND,VA,23233,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,3/11/2008,8/12/2008,9/19/2008,30," $ 3,000.00 ",10,,,,
778,UPPYS XXVIII,47660,3101 LAUDERDALE DRIVE,RICHMOND,VA,23233,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/30/2008,,04/21/09,," $ 2,000.00 ",,,,,
76,FOOD LION # 1172,9825,5702 JEFFERSON DAVIS HIGHWAY,RICHMOND,VA,23234,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,1/25/2008,7/30/2008,8/6/2008,," $ 5,000.00 ",3,,,,
214,JEFF DAVIS CONVENIENCE STORE,28645,3401 JEFFERSON DAVIS HIGHWAY,RICHMOND,VA,23234,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,5/7/2008,8/12/2008,9/19/2008,25," $ 2,000.00 ",,,,,
230,HALTEH'S HOT PIZZA 2,49591,2005 HUGUENOT ROAD,RICHMOND,VA,23235,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,2/12/2008,8/15/2008,9/29/2008,45," $ 3,000.00 ",25,,,,
153,BRANCHWAY SHELL,49316,11441 MIDLOTHIAN TPKE,RICHMOND,VA,23235,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/30/2008,,8/25/2008,," $ 2,000.00 ",,,,,
812,UPPY'S XIV,29345,2708 BUFORD ROAD,RICHMOND,VA,23235,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,2/26/2009,,05/05/09,," $ 2,000.00 ",,,,,
417,LA SIESTA,33489,9900 MIDLOTHIAN TURNPIKE,RICHMOND,VA,23235,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,9/13/2008,12/10/2008,12/18/2008,," $ 1,500.00 ",,,,,
667,SPENCER'S EXPRESS,75464,4000 KINGSLAND ROAD,RICHMOND,VA,23237,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,2/11/2009,,3/27/2009,," $ 2,000.00 ",,,,,
710,7 ELEVEN STORE 2516 15406H,2404,9700 JEFFERSON DAVIS HWY,RICHMOND,VA,23237,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,2/11/2009,,4/3/2009,," $ 2,000.00 ",,,,,
225,KROGER # 503,10787,1356 GASKINS ROAD,RICHMOND,VA,23238,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,3/12/2008,9/11/2008,9/22/2008,," $ 5,000.00 ",3,,,,
781,7 ELEVEN STORE 12515 19623H,20962,12395 GAYTON ROAD,RICHMOND,VA,23238,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/30/2008,,04/21/09,," $ 2,000.00 ",,,,,
412,BREAKERS SPORTS GRILLE,1788,"9127 W BROAD STREET, STE V",RICHMOND,VA,23294,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,10/25/2008,,12/16/2008,," $ 2,000.00 ",,,,,
687,SHEETZ 350,28726,7035 W BROAD STREET,RICHMOND,VA,23294,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/30/2008,,4/2/2009,," $ 2,000.00 ",,,,,
777,SHEETZ 350,28726,7035 W BROAD STREET,RICHMOND,VA,23294,SOLD TO UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/9/2009,,04/21/09,," $ 2,000.00 ",,,,,
405,7 ELEVEN STORE 2515 19347,25587,9523 HURON AVENUE,RICHMOND,VA,23294,SOLD TO UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,12/29/2007,10/31/2008,12/16/2008,30," $ 3,000.00 ",10,,,,
124,BEACH TREAT GIFT BAGS AND MORE,45312,1401 GREENBRIAR PKY,CHESAPEAKE,VA,23320,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/17/2008,,8/13/2008,25,,,,,,
148,DOMO SUSHI RESTAURANT,19454,109 GAINSBOROUGH SQUARE,CHESAPEAKE,Va,23320,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/16/2008,,8/18/2008,," $ 2,000.00 ",,,,,
446,BULLIES GRILL,40122,228 BATTLEFIELD BLVD N,CHESAPEAKE,VA,23320,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/8/2008,,1/6/2009,," $ 2,000.00 ",,,,,
704,TOTALWINE AND MORE,12603,"1600 CROSSWAYS BLVD,UNIT A",CHESAPEAKE,VA,23320,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2008,,4/3/2009,," $ 2,000.00 ",,,,,
768,JASONS DELI CHESAPEAKE,49943,"725 EDEN WAY N, STE 714",CHESAPEAKE,VA,23320,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2008,,04/21/09,25,,,,,,
428,PLAZA AZTECA MEXICAN RESTAURANT,41017,2416 DOCKL ANDING ROAD,CHESAPEAKE,VA,23321,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/23/2008,,12/22/2008,," $ 2,000.00 ",,,,,
130,CHESAPEAKE GOLF CLUB,47118,1201 CLUBHOUSE DRIVE,CHESAPEAKE,VA,23322,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/17/2008,,8/13/2008,," $ 2,000.00 ",,,,,
461,G R I T S GRILLE N GO,46430,2801 BENEFIT ROAD,CHESAPEAKE,VA,23322,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,6/17/2008,11/20/2008,1/7/2009,15," $ 1,500.00 ",,,,,
510,7 ELEVEN STORE 2514 33976A,52026,225 HANBURY ROAD EAST,CHESAPEAKE,VA,23322,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,10/23/2008,,1/30/2009,," $ 1,500.00 ",,,,,
642,CHRISTALDOS PIZZA,46324,141 HILLCREST PKY #9,CHESAPEAKE,VA,23322,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/12/2008,,3/23/2009,25,,,,,,
375,SHELL MART,42491,965 GEORGE WAHINGTON HWY,CHESAPEAKE,VA,23323,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,5/16/2008,10/27/2008,12/8/2008,25," $ 2,000.00 ",,,,,
755,FOOD LION 756,9769,2617 MOSES GRANDY TRAIL,CHESAPEAKE,VA,23323,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,12/10/2008,,04/16/09,," $ 5,000.00 ",3,,,,
765,B & L FOOD MART,13032,2037 BATTLEFIELD BLVD N,CHESAPEAKE,VA,23324,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,10/23/2008,3/11/2009,4/20/2009,30," $ 5,000.00 ",15,,,,
345,7 ELEVEN STORE 2511 16975,13016,4001 BAINBRIDGE BOULEVARD,CHESAPEAKE,VA,23324,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,11/16/2007,11/12/2008,11/18/2008,," $ 5,000.00 ",20,,,,
699,7 ELEVEN STORE 2514 10884H,8146,3711 INDIAN RIVER ROAD,CHESAPEAKE,VA,23325,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/7/2008,,4/2/2009,," $ 2,000.00 ",,,,,
384,DIXIELAND,46573,2452 LANKFORD HIGHWAY,NEW CHURCH,VA,23415,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,11/6/2007,10/27/2008,12/10/2008,15," $ 1,500.00 ",,,,,
539,JALAPENOS,42654,13432 BENNS CHURCH BLVD,SMITHFIELD,VA,23430,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/14/2008,,2/6/2009,," $ 2,000.00 ",,,,,
714,RUSHMERE FOOD MART,47810,4761 OLD STAGE HWY,SMITHFIELD,VA,23430,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,2/3/2009,,4/3/2009,," $ 2,000.00 ",,,,,
402,TAKE A BREAK,34954,5933 GODWIN BLVD.,SUFFOLK,VA,23432,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,INITIAL HEARING,5/15/2008,11/7/2008,12/16/2008,25," $ 2,000.00 ",,,,,
416,KOI SUSHI & HIBACHI,46297,"3575 BRIDGE RD., #22 23",SUFFOLK,VA,23435,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,INITIAL HEARING,5/15/2008,11/7/2008,12/17/2008,25," $ 2,000.00 ",,,,,
378,THE PEPPERMINT BEACH CLUB,38783,"1801 ATLANTIC AVENUE, STE. C",VIRGINIA BEACH,VA,23451,SOLD TO TWO UNDER AGED BUYERS,1,N,CHESAPEAKE,OFFER IN COMPROMISE,5/19/2008,11/24/2008,12/8/2008,," $ 2,000.00 ",,,,,
69,IL GIARDINO,30123,910 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/25/2008,,7/31/2008,25," $ 2,000.00 ",,,,,
247,FATMANS SUB,38635,"1102 ATLANTIC AVENUE, UNIT #105",VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/11/2008,,10/1/2008,,,25,,,,
406,BEACH SHELL,51109,705 22ND STREET,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/2/2008,,12/16/2008,," $ 2,000.00 ",,,,,
543,NORTH END PIZZA,39872,3420 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/16/2008,,2/11/2009,25,,,,,,
254,E Z FOOD MART & DELI,73186,1100 VIRGINIA BEACH BLVD.,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/18/2008,9/19/2008,10/3/2008,," $ 1,500.00 ",,,,,
348,FISH BONES RESTAURANT,58800,1211 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/11/2008,11/12/2008,11/18/2008,," $ 1,500.00 ",,,,,
657,STEPPING OUT,57015,600 NEVAN ROAD,VIRGINIA BEACH,VA,23451,"SOLD TO UNDER AGED BUYER (2 COUNTS), LOITERING-2 INTOX PERSONS, CONSUMPTION OF A.B. BY 2 PERSONS LESS THAN 21 YEARS OF AGE",4,Y,CHESAPEAKE,INITIAL HEARING,3/20/2008,2/6/2009,3/24/2009,,,,,Y,,REVOKED
20,PHIL'S GRILL,13830,2058 11TH STREET,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYER; FAILED TO SUBMIT MBAR,2,N,CHESAPEAKE,INITIAL HEARING,11/5/2007,6/10/2008,7/17/2008,25," $ 2,500.00 ",,,,,
307,HAMMERHEADS SURF BAR & GRILL,58603,2118 ATLANTIC AVENUE,VIRGINIA BEACH,VA,23451,SOLD TO UNDER AGED BUYERS ON TWO DIFFERENT DATES. ,2,Y,CHESAPEAKE,OFFER IN COMPROMISE,5/30/2008,10/21/2008,10/23/2008,," $ 4,500.00 ",2,,,,
146,STOOGES,74539,"4239 HOLLAND ROAD, STE 764",VIRGINIA BEACH,VA,23452,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/19/2008,,8/18/2008,," $ 2,000.00 ",,,,,
454,MONGOLIAN BBQ & SUSHI,35271,"829 LYNNHAVEN PKY, STE 123 124",VIRGINIA BEACH,VA,23452,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,6/19/2008,11/20/2008,1/7/2009,25," $ 2,000.00 ",,,,,
739,HOLLAND BP,29810,3065 HOLLAND ROAD,VIRGINIA BEACH,VA,23453,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/6/2008,,4/15/2009,," $ 2,000.00 ",,,,,
169,7 ELEVEN STORE 2514 - 26588,40123,1205 OCEANA BOULEVARD,VIRGINIA BEACH,VA,23454,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,12/18/2007,7/16/2008,8/29/2008,30," $ 3,000.00 ",10,,,,
125,FOOD LION 469,9702,1077 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23454,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/18/2008,,8/13/2008,," $ 2,000.00 ",,,,,
140,RUBY TUESDAY,41264,2757 GODWIN BLVD,SUFFOLK,VA,23454,SOLD TO UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,5/15/2008,,8/18/2008,," $ 2,000.00 ",,,,,
122,MILLER MART 65 SANDBRIDGE,46353,2136 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23456,SOLD TO UNDER AGED BUYER,1,N ,CHESAPEAKE,CONSENT SETTLEMENT,6/11/2008,,8/13/2008,," $ 2,000.00 ",,,,,
774,LONGHORN STEAKHOUSE #5335,52190,3400 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23456,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/6/2008,,4/21/2009,," $ 2,000.00 ",,,,,
74,MARKET PLUS,19716,4900 PRINCESS ANNE ROAD,VIRGINIA BEACH,VA,23462,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,12/17/2007,7/30/2008,8/6/2008,," $ 4,000.00 ",2,,,,
18,THE ORIGINAL POPPA JACKS,74170,"4992 EUCLID ROAD, SUITE 6",VIRGINIA BEACH,VA,23462,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,10/23/2007,6/9/2008,7/15/2008,25," $ 2,000.00 ",,,,,
408,HOLIDAY FOOD STORE 405,28659,418 ST PAUL BLVD,NORFOLK,VA,23501,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,8/26/2008,,12/16/2008,," $ 2,000.00 ",,,,,
553,GRANBY THEATER,34892,421 GRANBY STREET,NORFOLK,VA,23501,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,5/16/2008,11/20/2008,2/11/2009,," $ 5,000.00 ",3,,,,OC AFTER BD APPEAL
182,INDUSTRIAL PARK BP,15777,4528 EAST PRINCESS ANNE ROAD,NORFOLK ,VA,23502,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,11/1/2007,7/22/2008,9/3/2008,25," $ 2,000.00 ",,,,,
183,7 ELEVEN STORE # 2511 21017,25284,5200 COLLEY AVENYE,NORFOLK,VA,23508,SOLD TO UNDER AGED BUYER,1,Y,CHESAPEAKE,INITIAL HEARING,2/1/2008,7/21/2008,9/3/2008,30," $ 3,000.00 ",10,,,,
82,OMAR'S CARRIAGE HOUSE,1816,313 W. BUTTE STREET,NORFOLK,VA,23510,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,11/5/2007,6/18/2008,8/12/2008,25," $ 2,000.00 ",,,,,
697,RUBY TUESDAY,38576,7525 TIDEWATER DRIVE,NORFOLK,VA,23514,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,12/12/2008,,4/2/2009,," $ 2,000.00 ",,,,,
844,DOUMARS BARBECUE,5102,1919 MONTICELLO AVENUE,NORFOLK,VA,23517,SOLD TO UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,8/12/2008,3/31/2009,5/20/2009,15," $ 1,500.00 ",,,,,
