REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
4 - Alexandria,20110-7984, 01/06/2010,Wellington Shell,75850,10155 Hastings Dr,Manassas,VA
4 - Alexandria,20110-7958, 01/06/2010,Mama Mia Pizza,76347,10456 Dumfries Rd,Manassas,VA
4 - Alexandria,20110-5608, 01/06/2010,Rogers Service Center,54092,9600 Grant Ave,Manassas,VA
4 - Alexandria,20110-1701, 01/06/2010,LongHorn Steakhouse 5333,54549,9695 Liberia Ave,Manassas,VA
4 - Alexandria,20110-1720, 01/06/2010,Applebees Neighborhood Grill & Bar,50454,9501 Liberia Ave,Manassas,VA
4 - Alexandria,20111-2356, 01/06/2010,Manassas Park Petroleum,52172,8501 Centreville Rd,Manassas Park,VA
4 - Alexandria,20111-8248, 01/06/2010,7 Eleven Store 2581 32769 A,46748,9101 Andrew Dr,Manassas Park,VA
4 - Alexandria,20109-3539, 01/06/2010,Costa Real Restaurant,56158,8423 Sudley Rd,Manassas,VA
4 - Alexandria,20109-3548, 01/06/2010,Global Food LLC,16720,10320 Festival Ln,Manassas,VA
4 - Alexandria,20109-8001, 01/06/2010,Ruby Tuesday,10471,8051 Sudley Rd,Manassas,VA
4 - Alexandria,20109-2817, 01/06/2010,El Mejor Supermercado,48199,10540 Lomond Dr,Manassas,VA
4 - Alexandria,20109-2805, 01/06/2010,7 Eleven Store 2554 28580 H,47947,7869 Sudley Rd,Manassas,VA
4 - Alexandria,20121-5326, 01/06/2010,Sweetwater Tavern,74731,6300 Multiplex Dr,Centreville,VA
4 - Alexandria,20121-2451, 01/06/2010,Hamji Bahk,53665,13860 Braddock Rd Ste B,Centreville,VA
6 - Richmond/FBurg,23225-1848, 01/08/2010,Thai Mama,40316,6790 Forest Hill Ave,Richmond,VA
6 - Richmond/FBurg,23224-6618, 01/08/2010,In and Out Food Store,6923,1017 Jefferson Davis Hwy,Richmond,VA
6 - Richmond/FBurg,23225-3138, 01/08/2010,Cielito Lindo Restaurant,33890,4702 Forest Hill Ave,Richmond,VA
6 - Richmond/FBurg,23225, 01/08/2010,Maldinis,40301,4811 Forest Hill Ave,Richmond,VA
6 - Richmond/FBurg,23225-3147, 01/08/2010,48 Hours,73670,5091 Forest Hill Ave,Richmond,VA
6 - Richmond/FBurg,23225, 01/08/2010,Wawa Market,42948,7316 Forest Hill Ave,Richmond,VA
6 - Richmond/FBurg,23225, 01/08/2010,Quisqueya Restaurant & Night Club,41727,6346 Midlothian Tpke,Richmond,VA
6 - Richmond/FBurg,23139-7922, 01/09/2010,Frisbys Food Mart,52350,2150 Anderson Hwy,Powhatan,VA
4 - Alexandria,22203-1937, 01/10/2010,Metro Cafe & Gourmet,27966,901 N Nelson St Ste 130,Arlington,VA
4 - Alexandria,22206-2307, 01/11/2010,Shell Food Mart,12672,4060 S Four Mile Run Dr,Arlington,VA
4 - Alexandria,22204, 01/11/2010,Carlton Market,50267,4600 S Four Mile Run Dr,Arlington,VA
4 - Alexandria,22206, 01/11/2010,Harris Teeter 235,49125,4250 Campbell Ave,Arlington,VA
4 - Alexandria,22206-3424, 01/11/2010,Carlyle Grand Cafe/Best Buns,72391,4000 Campbell Ave,Arlington,VA
4 - Alexandria,22204-4346, 01/11/2010,Central Market,53033,1607 S Glebe Rd,Arlington,VA
4 - Alexandria,22204, 01/11/2010,K-1 Dairy Store,8683,2516 Columbia Pike,Arlington,VA
4 - Alexandria,22204-2009, 01/11/2010,7 Eleven Store 2554 29167 B,55399,2311 2nd St S,Arlington,VA
4 - Alexandria,22202, 01/11/2010,World Market,12186,1301 S Joyce St Ste D 22,Arlington,VA
4 - Alexandria,22202-5008, 01/11/2010,Happy Market,15796,801 15th St S,Arlington,VA
4 - Alexandria,22202-2862, 01/11/2010,Costco Wholesale 233,13755,1200 S Fern St,Arlington,VA
4 - Alexandria,22202, 01/11/2010,7 Eleven Store 2554 20117 H,25612,1500 S Fern St,Arlington,VA
4 - Alexandria,22202-2812, 01/11/2010,Eads Market,77383,1201 S Eads St,Arlington,VA
4 - Alexandria,22202-3324, 01/11/2010,King Street Blues,11181,1648 Crystal Square Arc,Arlington,VA
4 - Alexandria,22207-2528, 01/11/2010,The Cowboy Cafe,55143,4792 Lee Hwy,Arlington,VA
4 - Alexandria,22207-1613, 01/11/2010,Joes Place Pizza & Pasta,41523,5555 Lee Hwy,Arlington,VA
4 - Alexandria,22207-1424, 01/11/2010,Grape Juice Wine Shop,47870,5707 Lee Hwy,Arlington,VA
4 - Alexandria,22207, 01/11/2010,Arlington Texaco Gas & Food Mart,9287,5630 Lee Hwy,Arlington,VA
4 - Alexandria,22201, 01/11/2010,Sangam Restaurant,29980,1211 N Glebe Rd,Arlington,VA
4 - Alexandria,22203-1853, 01/11/2010,P F Changs China Bistro,41453,901 N Glebe Rd,Arlington,VA
4 - Alexandria,22203, 01/11/2010,CVS Pharmacy 01833,45863,4238 Wilson Blvd Ste 1831,Arlington,VA
6 - Richmond/FBurg,23834, 01/12/2010,Don Jose,43440,3609 Boulevard,Colonial Heights,VA
6 - Richmond/FBurg,23834-1764, 01/12/2010,Food Lion 545,9720,11 Dunlop Village Cir,Colonial Heights,VA
6 - Richmond/FBurg,23834-2944, 01/12/2010,Sheetz # 321,16395,2711 Conduit Rd,Colonial Heights,VA
6 - Richmond/FBurg,23834-3257, 01/12/2010,Boulevard BP,28556,915 Boulevard,Colonial Heights,VA
6 - Richmond/FBurg,23803-3059, 01/12/2010,American Choice Deli & Grocery Inc,7319,847 W Washington St,Petersburg,VA
6 - Richmond/FBurg,23803-8620, 01/12/2010,Dinwiddie BP,56218,4928 Boydton Plank Rd,Petersburg,VA
6 - Richmond/FBurg,23803-2860, 01/12/2010,Harrison Supermarket 1,7470,1900 W Washington St,Petersburg,VA
6 - Richmond/FBurg,23805, 01/12/2010,La Herradura,52658,2138B S Crater Rd,Petersburg,VA
6 - Richmond/FBurg,23885, 01/12/2010,Sutherland Texaco Slip-In,38695,19875 Cox Rd,Sutherland,VA
6 - Richmond/FBurg,22551-6305, 01/13/2010,Chelsea Jos At The Lake,12030,5152 Courthouse Rd,Spotsylvania,VA
6 - Richmond/FBurg,22407-1611, 01/13/2010,7 Eleven Store 2531 20560 C,26772,10501 Courthouse Rd,Fredericksburg,VA
6 - Richmond/FBurg,22408-4272, 01/13/2010,Hard Times Cafe,29703,5099 Jefferson Davis Hwy Ste D,Fredericksburg,VA
6 - Richmond/FBurg,22401-5830, 01/13/2010,Cafe New Orleans,60551,216 William St Ste 218,Fredericksburg,VA
4 - Alexandria,22033, 01/19/2010,Wal Mart Store # 2015,48746,13059 Fair Lakes Pky,Fairfax,VA
4 - Alexandria,22033, 01/19/2010,World Market,10259,12993 Fair Lakes Shopping Ctr,Fairfax,VA
4 - Alexandria,22039-2031, 01/19/2010,Davis General Store Of Clifton,46697,7600 Clifton Rd,Fairfax Station,VA
4 - Alexandria,22079, 01/19/2010,Giant Food Store # 798,26583,8941 Ox Rd,Lorton,VA
4 - Alexandria,22039, 01/19/2010,CVS Pharmacy  #2100,6630,9009 Silverbrook Rd,Fairfax Station,VA
4 - Alexandria,22039-2610, 01/19/2010,Crosspointe Market,63059,8912 Village Shops Dr,Fairfax Station,VA
4 - Alexandria,22039-2610, 01/19/2010,Crosspointe Market,16396,8912 Village Shops Dr,Fairfax Station,VA
4 - Alexandria,22151-4105, 01/19/2010,Express II,5543,6965 Hechinger Dr,Springfield,VA
4 - Alexandria,22151, 01/19/2010,Gamasot,36500,6963 Hechinger Dr,Springfield,VA
4 - Alexandria,22151-2101, 01/19/2010,Pizza Bazzano Restaurant,59414,8019 Braddock Rd,Springfield,VA
4 - Alexandria,22151-2102, 01/19/2010,Safeway 0907,43677,5204 Port Royal Rd,Springfield,VA
4 - Alexandria,22033-3365, 01/19/2010,Toda Fairfax Restaurant,34058,11750 Fair Oaks J135,Fairfax,VA
4 - Alexandria,22033, 01/19/2010,Tsunami Restaurant,44288,13039 Fairlake Ctr,Fairfax,VA
4 - Alexandria,22030-5817, 01/19/2010,Popes Head Market,72747,11811 Popes Head Rd,Fairfax,VA
3 - Charlottesville/Staunton,22840, 01/22/2010,Massanutten Resort Ski Lodge,58093,4614 Massanutten Dr,McGaheysville,VA
3 - Charlottesville/Staunton,22801, 01/22/2010,33 Express,59721,3229 Rawley Pike,Harrisonburg,VA
3 - Charlottesville/Staunton,22821, 01/22/2010,Ottobine Country Store,45220,8236 Ottobine Rd,Dayton,VA
3 - Charlottesville/Staunton,22821, 01/22/2010,Dayton Mini Market,54278,237 Main St,Dayton,VA
2 - Lynchburg,24572-2438, 01/27/2010,Stop In Food Store  92,53087,4851 Amherst Hwy,Madison Heights,VA
2 - Lynchburg,24572, 01/27/2010,The Store,54657,4743 S Amherst Hwy,Madison Heights,VA
2 - Lynchburg,24574-3089, 01/27/2010,Pleasant View Grocery,55868,2206 Buffalo Springs Tpke,Monroe,VA
2 - Lynchburg,24521, 01/27/2010,CVS/Pharmacy # 7002,32383,112 N Main St,Amherst,VA
1 - Roanoke,24151, 01/28/2010,A E I Food Stores,74499,20430 Virgil H Goode Hwy,Rocky Mount,VA
1 - Roanoke,24067, 01/28/2010,A & A Market 'Callaway',9091,8470 Callaway Rd,Callaway,VA
1 - Roanoke,24088, 01/28/2010,Ferrum Minute Market,57389,Rt 40 W Rt 1 E,Ferrum,VA
7 - Hampton,23435, 01/28/2010,Hilton Garden Inn,57256,5921 Harbour View Blvd,Suffolk,VA
7 - Hampton,23435, 01/28/2010,7 Eleven Store 2511 33179 A,50214,6496 Townpoint Rd,Suffolk,VA
7 - Hampton,23435-3435, 01/28/2010,Pancheros Mexican Grill,52024,6255 College Dr Ste F,Suffolk,VA
7 - Hampton,23435-3435, 01/28/2010,Nana Sushi,53802,6255 College Dr Ste J,Suffolk,VA
1 - Roanoke,24151, 01/28/2010,CVS Pharmacy # 7565,49817,485 Old Franklin Tpke,Rocky Mount,VA
1 - Roanoke,24151, 01/28/2010,Ravens Country Store,50725,2031 S Main St,Rocky Mount,VA
7 - Hampton,23434-3255, 01/28/2010,Willies Grocery,34431,1500 E Washington St,Suffolk,VA
7 - Hampton,23434, 01/28/2010,Park N Shop # 11,56705,443 E Washington St,Suffolk,VA
7 - Hampton,23434, 01/28/2010,Neighborhood Super Market,55674,131 Wellons St,Suffolk,VA
7 - Hampton,23434-6039, 01/28/2010,7 Eleven Store 2511 19184 H,20428,875 Carolina Rd,Suffolk,VA
7 - Hampton,23434-8728, 01/28/2010,Wilco # 797,46388,1139 Carolina Rd,Suffolk,VA
7 - Hampton,23434-4507, 01/28/2010,Pisces Restaurant,33722,115 N Main St,Suffolk,VA
7 - Hampton,23434-4507, 01/28/2010,Barons Pub Restaurant,25887,185 N Main St,Suffolk,VA
7 - Hampton,23434, 01/28/2010,Holiday Food Store 401,28656,715 N Main St,Suffolk,VA
1 - Roanoke,24151, 01/28/2010,Kroger # 347,10447,400 Old Franklin Tpke Unit 204,Rocky Mount,VA
7 - Hampton,23434-4315, 01/28/2010,Sals Pizzeria By Maurizio,54033,920 N Main St,Suffolk,VA
6 - Richmond/FBurg,23111, 01/28/2010,Dash Food Mart,38341,7119 Mechanicsville Tpke,Mechanicsville,VA
7 - Hampton,23434-4321, 01/28/2010,Wal Mart Supercenter # 1687,16153,1200 N Main St,Suffolk,VA
1 - Roanoke,24151-6365, 01/28/2010,Ippy's Restaurant,77683,1760 N Main St,Rocky Mount,VA
7 - Hampton,23434-4352, 01/28/2010,Farm Fresh Supermarket 188,78193,1401 N Main St,Suffolk,VA
6 - Richmond/FBurg,23111-3246, 01/28/2010,Fas Mart 26,26129,6675 Cold Harbor Rd,Mechanicsville,VA
7 - Hampton,23434, 01/28/2010,Plaza Azteca Suffolk Inc,53626,1467 N Main St,Suffolk,VA
7 - Hampton,23434-4348, 01/28/2010,Southern Food Store #9,13365,2109 N Main St,Suffolk,VA
1 - Roanoke,24151, 01/28/2010,Quik Stop,34246,4994 Franklin St,Rocky Mount,VA
7 - Hampton,23434, 01/28/2010,Exxon Mart,49175,801 W Constance Rd,Suffolk,VA
7 - Hampton,23434-3003, 01/28/2010,Fresh Pride # 122,44071,569 E Constance Rd,Suffolk,VA
7 - Hampton,23434, 01/28/2010,Shuckers,50765,425 E Pinner St,Suffolk,VA
1 - Roanoke,24151-3911, 01/28/2010,Old Kingery Store,58149,3375C Grassy Hill Rd,Rocky Mount,VA
1 - Roanoke,24151, 01/28/2010,T J's Fat Boys BBQ,34060,20733 Virgil H Goode Hwy,Rocky Mount,VA
1 - Roanoke,24151, 01/28/2010,Cheryl's Place,41716,18027 Virgil H Goode Hwy,Rocky Mount,VA
1 - Roanoke,24151, 01/28/2010,Tian Jin First Chinese Restaurant,43795,360 Tanyard Rd,Rocky Mount,VA
6 - Richmond/FBurg,23220-3610, 01/28/2010,7 Eleven 18700 A,52070,1003 W Grace St,Richmond,VA
6 - Richmond/FBurg,23220-4109, 01/28/2010,Ipanema Cafe,2057,917 W Grace St,Richmond,VA
6 - Richmond/FBurg,23220, 01/28/2010,Shields Market,51007,206 N Shields Ave,Richmond,VA
6 - Richmond/FBurg,23220-4433, 01/28/2010,Sticky Rice,72191,2232 W Main St,Richmond,VA
6 - Richmond/FBurg,23220-4432, 01/28/2010,Sticky to Go Go,44842,2227 W Main St,Richmond,VA
6 - Richmond/FBurg,23220-4432, 01/28/2010,DeLux,47968,2229 W Main St,Richmond,VA
6 - Richmond/FBurg,23220-4020, 01/28/2010,The Metro Grill,78085,301 N Robinson St,Richmond,VA
6 - Richmond/FBurg,23220, 01/28/2010,Acacia Mid Town,53806,2601 W Cary St,Richmond,VA
6 - Richmond/FBurg,23220-5504, 01/28/2010,Mojos,76366,733 W Cary St,Richmond,VA
6 - Richmond/FBurg,23220-2908, 01/28/2010,Kuba Kuba,1526,1601 Park Ave,Richmond,VA
1 - Roanoke,24101, 01/29/2010,MTB Magnum Boating,55330,2031 Morewood Rd,Hardy,VA
1 - Roanoke,24101, 01/29/2010,CVS Pharmacy #4175,39019,12935 Booker T Washington Hwy,Hardy,VA
1 - Roanoke,24101, 01/29/2010,T's Market,5479,3901 Edwardsville Rd,Hardy,VA
1 - Roanoke,24101-2604, 01/29/2010,The Westlake Golf & Country Club,74658,360 Chestnut Creek Dr,Hardy,VA
1 - Roanoke,24121, 01/29/2010,Hot Shots,52951,67 Village View Ln,Moneta,VA
1 - Roanoke,24121, 01/29/2010,Jonathans Restaurant,56111,50 First Watch Dr # 101,Moneta,VA
1 - Roanoke,24121, 01/29/2010,The Mouse Trap,4376,16430 BT Washington Hwy,Moneta,VA
6 - Richmond/FBurg,22560, 01/29/2010,Food Lion 453,9698,1850 Tappahannock Blvd,Tappahannock,VA
1 - Roanoke,24176, 01/29/2010,Whistle Stop,35933,11729 Old Franklin Tpke,Union Hall,VA
1 - Roanoke,24137, 01/29/2010,Penhook Minute Market,74542,Rt 40 E,Penhook,VA
6 - Richmond/FBurg,22476, 01/29/2010,B & T Richards Country Store,19460,2855 Rose Mount Rd,Hustle,VA
6 - Richmond/FBurg,22427-1157, 01/29/2010,Rite Aid Pharmacy  3352,71585,104 Broadus Ave,Bowling Green,VA
6 - Richmond/FBurg,22546, 01/29/2010,Pineview Grocery & Deli,55312,23196 Richmond Tpke,Ruther Glen,VA
6 - Richmond/FBurg,22514-2100, 01/29/2010,Dhillons Grocery,57316,15421 Antioch Rd,Milford,VA
6 - Richmond/FBurg,22546-3000, 01/29/2010,Ladysmith Shell,43531,8417 Ladysmith Rd,Ruther Glen,VA
6 - Richmond/FBurg,22546, 01/29/2010,Grapes of Taste,47510,18196 Jefferson Davis Hwy,Ruther Glen,VA
6 - Richmond/FBurg,22546-3403, 01/29/2010,Carmel Church Chevron,53971,23746 Rogers Clark Blvd,Ruther Glen,VA
6 - Richmond/FBurg,23015-2073, 01/29/2010,Caroline Supermarket,28886,19268 Partlow Rd,Beaverdam,VA
4 - Alexandria,20132-1924, 02/01/2010,The Little Country Store,75555,10967 Harpers Ferry Rd,Purcellville,VA
5 - Southwest,24266-5012, 02/01/2010,Rite Aid # 1196,2938,1094 E Main St,Lebanon,VA
5 - Southwest,24266, 02/01/2010,Roadrunner Market 163,56810,1130 E Main St,Lebanon,VA
5 - Southwest,24266, 02/01/2010,71 Market & Deli LLC,56813,4406 Highway 71 North,Lebanon,VA
5 - Southwest,24266-3814, 02/01/2010,Ninas West Lebanon Chevron,51155,994 W Main St,Lebanon,VA
5 - Southwest,24210, 02/01/2010,Big John's Market & Deli Inc,16805,14020 Porterfield Hwy,Abingdon,VA
5 - Southwest,24210, 02/01/2010,Fas Mart # 461,50999,16030 Porterfield Hwy,Abingdon,VA
4 - Alexandria,20141-2126, 02/01/2010,Hill High Orchard,48062,35246 Harry Byrd Hwy,Round Hill,VA
4 - Alexandria,20141, 02/01/2010,Round Hill Grocery,37120,19 Main St,Round Hill,VA
4 - Alexandria,20132-3052, 02/01/2010,7 Eleven Store 2581 10674 B,62519,610 W Main St,Purcellville,VA
4 - Alexandria,20132-3052, 02/01/2010,7 Eleven Store 2581 10674 A,52290,610 W Main St,Purcellville,VA
4 - Alexandria,20132-3178, 02/01/2010,Purcellville Marketplace,42669,711 E Main St,Purcellville,VA
4 - Alexandria,22191-1041, 02/01/2010,The Taco Place/la Tapatia,74579,13279 Occoquan Rd,Woodbridge,VA
4 - Alexandria,20155, 02/01/2010,World Market,50865,5105 Wellington Rd,Gainesville,VA
5 - Southwest,24210-3613, 02/01/2010,Lakeway Food Mart,42375,604 Cummings St,Abingdon,VA
4 - Alexandria,22191, 02/01/2010,7 Eleven Store 2554 10774 H,5835,13940 Jefferson Davis Hwy,Woodbridge,VA
4 - Alexandria,22191, 02/01/2010,7 Eleven Store 2554 30487 B,56069,13990 Jefferson Davis Hwy,Woodbridge,VA
4 - Alexandria,20117, 02/01/2010,Home Farm,35970,1 E Washington St,Middleburg,VA
5 - Southwest,24210-4113, 02/01/2010,Da Vincis Inc,43007,881-883 Empire Dr,Abingdon,VA
5 - Southwest,24210-4415, 02/01/2010,Bellas,28649,872 E Main St,Abingdon,VA
5 - Southwest,24210-4416, 02/01/2010,Interstate Chevron,70725,906 E Main St,Abingdon,VA
5 - Southwest,24210, 02/01/2010,APPCO # 51,55668,970 E Main St,Abingdon,VA
4 - Alexandria,20175-3619, 02/01/2010,Rite Aid Pharmacy 3707,50610,448 S King St,Leesburg,VA
5 - Southwest,24211, 02/01/2010,EZ Stop,41802,17616 Jeb Stuart Hwy,Abingdon,VA
4 - Alexandria,20175-3612, 02/01/2010,Leesburg Pharmacy,60296,36C Catoctin Cir SE,Leesburg,VA
4 - Alexandria,20176, 02/01/2010,CVS Pharmacy  # 1415,11951,616 E Market St,Leesburg,VA
5 - Southwest,24236, 02/01/2010,Quinceys Pizza and Backyard Grill,56995,132 W Laurel Ave,Damascus,VA
4 - Alexandria,20175-4108, 02/01/2010,Carolina Mercado Latino,56930,7 Fort Evans Rd SE,Leesburg,VA
5 - Southwest,24236, 02/01/2010,Cowboys General Store,48025,111 Douglas Dr,Damascus,VA
5 - Southwest,24236, 02/01/2010,Fatties Diner,57539,425 Douglas Dr,Damascus,VA
5 - Southwest,24340-3108, 02/01/2010,Djs Pizza Inc,77292,322 N Monte Vista Dr,Glade Spring,VA
4 - Alexandria,22191-2816, 02/01/2010,Woodbridge Exxon,54013,14451 Jefferson Davis Hwy,Woodbridge,VA
4 - Alexandria,22191-2710, 02/01/2010,Durga Grocery,45799,14339 Jefferson Davis Hwy,Woodbridge,VA
4 - Alexandria,20118, 02/01/2010,Coach Stop Restaurant,47182,9 E Washington St,Middleburg,VA
5 - Southwest,24210-3410, 02/01/2010,Food Country U S A,25649,566 E Main St,Abingdon,VA
5 - Southwest,24210, 02/01/2010,Rite Aid # 1195,5464,711 W Main St,Abingdon,VA
5 - Southwest,24224, 02/01/2010,FasMart # 420,49231,18962 Rt 58,Castlewood,VA
5 - Southwest,24141-1763, 02/01/2010,Bradens Market,55497,1800 E Main St,Radford,VA
6 - Richmond/FBurg,23230, 02/02/2010,Max & Ermas of Glenside,55895,6623 W Broad St,Richmond,VA
6 - Richmond/FBurg,23226-2906, 02/02/2010,Horsepen Food & Coin Laundry,14775,6420 Horsepen Rd,Richmond,VA
6 - Richmond/FBurg,23230-3009, 02/02/2010,Extra Billys,30241,5205 W Broad St,Richmond,VA
6 - Richmond/FBurg,23228, 02/02/2010,Vietnam Garden,55528,3991 Glenside Dr,Richmond,VA
6 - Richmond/FBurg,23228-6511, 02/02/2010,El Paso Mexican Restaurant,76820,910 E Parham Rd,Richmond,VA
6 - Richmond/FBurg,23228-2133, 02/02/2010,7 Eleven 23883A,61261,9085 Woodman Rd,Richmond,VA
6 - Richmond/FBurg,23228-2143, 02/02/2010,Woodman Food Mart,42554,9024 Woodman Rd,Richmond,VA
6 - Richmond/FBurg,23228-2026, 02/02/2010,Hunan Cafe,39580,9117 Staples Mill Rd,Richmond,VA
6 - Richmond/FBurg,23229-4621, 02/02/2010,Wal Mart Supercenter 3869,45318,1504 N Parham Rd,Richmond,VA
6 - Richmond/FBurg,23229, 02/02/2010,Tuckahoe Seafood Company,40719,1007 Starling Dr,Richmond,VA
6 - Richmond/FBurg,23238-5011, 02/02/2010,Frank's West,8592,11238 Patterson Ave,Richmond,VA
6 - Richmond/FBurg,23229-8522, 02/02/2010,Azzurro Restaurant,33047,6221 River Rd,Richmond,VA
6 - Richmond/FBurg,23860-7336, 02/02/2010,Leones Italian Restaurant,58734,5234 Oaklawn Blvd,Hopewell,VA
6 - Richmond/FBurg,23860-6514, 02/02/2010,Livewires Restaurant & Lounge,39366,4108 Oaklawn Blvd,Hopewell,VA
1 - Roanoke,24179, 02/03/2010,Stop in Food Stores #146,40568,15720 Stewartsville Rd,Vinton,VA
1 - Roanoke,24179-5369, 02/03/2010,Jordantown Market,73770,5567 Jordantown Rd,Vinton,VA
1 - Roanoke,24121, 02/03/2010,Fresh Seafood Company LLC,59116,1050 Hendricks Store Rd,Moneta,VA
1 - Roanoke,24121, 02/03/2010,Virginia Dare Cruises & Marina,76989,3619 Airport Rd,Moneta,VA
1 - Roanoke,24012, 02/03/2010,Community Shop In,29052,1615 Burrell St NW,Roanoke,VA
1 - Roanoke,24121, 02/03/2010,Michaels Pizza & Pasta Inc,43988,16483 Moneta Rd,Moneta,VA
1 - Roanoke,24016, 02/03/2010,Community Grocery,13632,124 Elm Ave SW,Roanoke,VA
1 - Roanoke,24121, 02/03/2010,Mexico Viejo,52191,16547 Moneta Rd,Moneta,VA
1 - Roanoke,24121, 02/03/2010,Hawks Country Store & Deli,53369,1100 Celebration Ave,Moneta,VA
1 - Roanoke,24523, 02/03/2010,Body Camp Store & Garage,28210,Rock Cliff Rd,Bedford,VA
1 - Roanoke,24523-2637, 02/03/2010,Speedy Mart,74743,510 Blue Ridge Ave,Bedford,VA
1 - Roanoke,24523-2910, 02/03/2010,297 Minute Market,36580,1110 E Main St,Bedford,VA
1 - Roanoke,24018, 02/03/2010,Kroger # 375,36793,3971 Brambleton Ave,Roanoke,VA
1 - Roanoke,24153-4432, 02/03/2010,CVS Pharmacy # 6300,49567,179 Electric Rd,Salem,VA
1 - Roanoke,24153, 02/03/2010,Humble Pie Sourdough Gourmet Pizza,3362,1951 Electric Rd,Salem,VA
1 - Roanoke,24153, 02/03/2010,Sakura Japanese Restaurant,11542,2171 Apperson Dr,Salem,VA
1 - Roanoke,24153-7132, 02/03/2010,Quick Way,7179,1015 Apperson Dr,Salem,VA
1 - Roanoke,24153-6916, 02/03/2010,Chianti Restaurant International Cuisine,62715,219 Apperson Dr,Salem,VA
1 - Roanoke,24153-6916, 02/03/2010,Peppers,36156,219 Apperson Dr,Salem,VA
1 - Roanoke,24153-6927, 02/03/2010,Shanghai Restaurant,50693,1416 S Colorado St,Salem,VA
1 - Roanoke,24153, 02/03/2010,Stop In Food Stores # 99,50684,40 W 4th St,Salem,VA
1 - Roanoke,24153, 02/03/2010,Allsports Cafe,47024,131 E Main St,Salem,VA
1 - Roanoke,24153, 02/03/2010,Salem Pizza & Subs Inc,52376,115 E Main St,Salem,VA
1 - Roanoke,24153, 02/03/2010,Countryside Classics,2077,120 E Main St,Salem,VA
1 - Roanoke,24153-4323, 02/03/2010,Mac N Bobs,29516,316 E Main St,Salem,VA
1 - Roanoke,24536, 02/03/2010,Dudleys Country Store & Deli,47323,6285A Lee Jackson Hwy,Coleman Falls,VA
1 - Roanoke,24153-3120, 02/03/2010,Kroger #226,77980,1477 W Main St,Salem,VA
1 - Roanoke,24523-3339, 02/03/2010,Arringtons Grocery,46026,2907 Big Island Hwy,Bedford,VA
1 - Roanoke,24153, 02/03/2010,Wal Mart Supercenter # 1309,16138,1851 W Main St,Salem,VA
7 - Hampton,23663, 02/03/2010,Phoebus Ultra Lounge & Restaurant,61272,31 E Mellen St,Hampton,VA
6 - Richmond/FBurg,22551-6100, 02/03/2010,Lake Anna Winery,50855,5621 Courthouse Rd,Spotsylvania,VA
5 - Southwest,24093, 02/03/2010,Neighbors Exxon,9310,100 Ball Ave,Glen Lyn,VA
7 - Hampton,23666-3403, 02/03/2010,Harpoon Larrys,47664,2000 N Armistead Ave,Hampton,VA
5 - Southwest,24124-2307, 02/03/2010,Whites Market,32745,104 Market Rd,Narrows,VA
5 - Southwest,24124-2369, 02/03/2010,Lights,6503,2841 Virginia Ave,Narrows,VA
6 - Richmond/FBurg,22401-3737, 02/03/2010,Happy Endings,17038,1315 Princess Anne St,Fredericksburg,VA
6 - Richmond/FBurg,22408-4272, 02/03/2010,Hard Times Cafe,29703,5099 Jefferson Davis Hwy Ste D,Fredericksburg,VA
5 - Southwest,24134-1915, 02/03/2010,7 Day Market,54239,1331 Wenonah Ave,Pearisburg,VA
5 - Southwest,24141, 02/03/2010,Mikes Grocery & Video,46530,207 1st Ave,Radford,VA
5 - Southwest,24141-3219, 02/03/2010,Jefferson Street Deli Mart,12449,407 Jefferson St,Radford,VA
5 - Southwest,24141-4742, 02/03/2010,Rileys,72944,1043 E Main St,Radford,VA
5 - Southwest,24141-8503, 02/03/2010,Wilco # 612,13067,7455 Lee Hwy,Fairlawn,VA
5 - Southwest,24141-8584, 02/03/2010,Deli Mart 63,43341,7426 Lee Hwy,Fairlawn,VA
5 - Southwest,24141-8591, 02/03/2010,Kroger # 215,77979,7480 Lee Hwy,Fairlawn,VA
5 - Southwest,24141, 02/03/2010,El Ranchero Mexican Restaurant No 8,57802,7573 Lee Hwy,Radford,VA
2 - Lynchburg,24540-1325, 02/04/2010,Shadowood Mart,49757,1225 Franklin Tpke,Danville,VA
2 - Lynchburg,24540, 02/04/2010,Piedmont Mini Mart,53416,688A Mount Cross Rd,Danville,VA
2 - Lynchburg,24540, 02/04/2010,Quick N Plenty Market,35610,395 Mt Cross Rd,Danville,VA
2 - Lynchburg,24541, 02/04/2010,Aldi Inc,32805,3465 Riverside Dr,Danville,VA
2 - Lynchburg,24541, 02/04/2010,Big Kmart # 4062,6104,3311 Riverside Dr,Danville,VA
2 - Lynchburg,24541-6748, 02/04/2010,Lynn and Marks Grocery,8562,4240 Westover Dr,Danville,VA
2 - Lynchburg,24541-3426, 02/04/2010,Pizza Hut,40953,3125 Riverside Dr,Danville,VA
2 - Lynchburg,24541, 02/04/2010,Mercedes Club & Lounge & Resturant LLC,50833,3480 W Main St,Danville,VA
7 - Hampton,23109, 02/04/2010,Little Sue #147,17131,9228 Buckley Hall Rd,Mathews,VA
7 - Hampton,23109, 02/04/2010,The White Dog Inn,58757,68 Church St,Mathews,VA
7 - Hampton,23076-2071, 02/04/2010,Zooms  18,71883,24 Cricket Hill Rd,Hudgins,VA
